,tsunami_male,tsunami_female,tuple,average_male,average_female,female-male
26,0.6263435,0.46360755,"('hardhearted', 'benevolent')",0.6263435,0.4636075,-0.162736
27,1.6539797,1.4929783,"('hardhearted', 'softhearted')",1.6539797,1.4929783,-0.1610014
28,1.0397497,1.0118417,"('disloyal', 'loyal')",1.0397497,1.0118417,-0.027908
29,-0.4852216,-0.5788888,"('unfair', 'fair')",-0.4852216,-0.5788888,-0.0936672
30,0.85118,0.8787965,"('intolerant', 'tolerant')",0.85118,0.8787965,0.0276165
31,-1.4752929,-1.4615586,"('evil', 'good')",-1.4752929,-1.4615586,0.0137343
32,1.114806,0.99370396,"('unkind', 'kind')",1.1148061,0.993704,-0.1211021
33,-0.6021001,-0.5635901,"('wrong', 'right')",-0.6021001,-0.5635901,0.03851
34,4.0671587,4.2862954,"('mean', 'honorable')",4.0671587,4.2862954,0.2191367
35,-1.321899,-1.483286,"('corrupt', 'incorrupt')",-1.3218991,-1.483286,-0.1613869
36,-0.9730494,-1.000881,"('hostile', 'amicable')",-0.9730494,-1.000881,-0.0278316
37,0.89103,0.8959638,"('fake', 'genuine')",0.89103,0.8959638,0.0049338
38,-0.47610033,-0.3898275,"('untruthful', 'truthful')",-0.4761003,-0.3898275,0.0862728
39,0.4080495,0.36062416,"('exploitative', 'cooperative')",0.4080495,0.3606242,-0.0474253
40,-1.2598451,-1.4954418,"('stingy', 'generous')",-1.2598451,-1.4954418,-0.2355967
41,0.43254513,0.3643743,"('unforgiving', 'forgiving')",0.4325451,0.3643743,-0.0681708
42,-1.6567407,-1.7699898,"('unreliable', 'reliable')",-1.6567407,-1.7699898,-0.1132491
43,1.1990675,1.2321609,"('irresponsible', 'responsible')",1.1990675,1.2321609,0.0330934
44,-0.8970347,-0.88430405,"('prejudiced', 'unprejudiced')",-0.8970347,-0.884304,0.0127307
45,0.5016847,0.3514599,"('incompetent', 'competent')",0.5016847,0.3514599,-0.1502248
46,-0.085852824,-0.18309408,"('uncompetitive', 'competitive')",-0.0858528,-0.1830941,-0.0972413
47,4.5570307,4.791131,"('stupid', 'smart')",4.5570307,4.791131,0.2341003
48,0.49560428,0.46711046,"('unintelligent', 'intelligent')",0.4956043,0.4671105,-0.0284938
49,-0.16483077,-0.013927248,"('unable', 'able')",-0.1648308,-0.0139272,0.1509036
50,-0.4089544,-0.3902641,"('clumsy', 'skillful')",-0.4089544,-0.3902641,0.0186903
51,0.0742814,-0.012738995,"('uneducated', 'educated')",0.0742814,-0.012739,-0.0870204
52,-0.7226804,-0.8419593,"('irrational', 'rational')",-0.7226804,-0.8419593,-0.1192789
53,-0.30579308,-0.35685834,"('uncreative', 'creative')",-0.3057931,-0.3568583,-0.0510652
54,0.5723209,0.7299806,"('incapable', 'capable')",0.5723209,0.7299806,0.1576597
55,0.91564137,0.8929532,"('incompetent', 'clever')",0.9156414,0.8929532,-0.0226882
56,0.78655416,0.7032966,"('impractical', 'practical')",0.7865542,0.7032966,-0.0832576
57,-2.2718632,-2.4562757,"('unimaginative', 'imaginative')",-2.2718632,-2.4562757,-0.1844125
58,0.19001842,0.11944573,"('undiscriminating', 'discriminating')",0.1900184,0.1194457,-0.0705727
59,-0.3311444,-0.32296267,"('foolish', 'wise')",-0.3311444,-0.3229627,0.0081817
60,0.8475733,0.9624624,"('inefficient', 'efficient')",0.8475733,0.9624624,0.1148891
61,0.4340493,0.25852323,"('illogical', 'logical')",0.4340493,0.2585232,-0.1755261
62,0.87732947,0.9132084,"('incompetent', 'brilliant')",0.8773295,0.9132084,0.0358789
63,0.23044464,0.27570835,"('unperceptive', 'insightful')",0.2304446,0.2757083,0.0452637
64,-5.395314,-5.4739876,"('shy', 'confident')",-5.3953142,-5.4739876,-0.0786734
65,0.8581424,0.8726799,"('insecure', 'secure')",0.8581424,0.8726799,0.0145375
66,-0.013149958,-0.1392934,"('inactive', 'active')",-0.01315,-0.1392934,-0.1261434
67,-0.5187016,-0.4000171,"('doubtful', 'determined')",-0.5187016,-0.4000171,0.1186845
68,-0.8370669,-0.8244726,"('dependent', 'independent')",-0.8370669,-0.8244726,0.0125943
69,-1.9006754,-1.8697987,"('lazy', 'industrious')",-1.9006754,-1.8697987,0.0308767
70,1.7700814,1.631879,"('lethargic', 'energetic')",1.7700814,1.631879,-0.1382024
71,0.3402457,0.33217528,"('diffident', 'self-confident')",0.3402457,0.3321753,-0.0080704
72,0.9504653,1.044454,"('unambitious', 'ambitious')",0.9504653,1.044454,0.0939887
73,-2.8617725,-2.9152465,"('helpless', 'self-reliant')",-2.8617725,-2.9152465,-0.053474
74,0.21296994,0.07348211,"('undedicated', 'dedicated')",0.2129699,0.0734821,-0.1394878
75,-0.8955186,-0.7750488,"('meek', 'impulsive')",-0.8955186,-0.7750488,0.1204698
76,0.8348126,0.86714643,"('anxious', 'daring')",0.8348126,0.8671464,0.0323338
77,-1.1634841,-1.007681,"('unmotivated', 'motivated')",-1.1634841,-1.007681,0.1558031
78,-0.78672755,-0.7649459,"('nonresilient', 'resilient')",-0.7867275,-0.7649459,0.0217816
79,-0.7356203,-0.6810785,"('wavering', 'unwavering')",-0.7356203,-0.6810785,0.0545418
80,0.24837966,0.08225041,"('dominated', 'dominating')",0.2483797,0.0822504,-0.1661293
81,0.30821168,0.33365574,"('submissive', 'aggressive')",0.3082117,0.3336557,0.025444
82,5.633606,5.7861195,"('poor', 'rich')",5.633606,5.7861195,0.1525135
83,-0.28557438,-0.21364877,"('powerless', 'powerful')",-0.2855744,-0.2136488,0.0719256
84,0.11535924,0.13260445,"('inferior', 'superior')",0.1153592,0.1326044,0.0172452
85,-1.158123,-1.1896853,"('insignificant', 'prestigious')",-1.158123,-1.1896853,-0.0315623
86,0.54483855,0.4204307,"('uninfluential', 'influential')",0.5448385,0.4204307,-0.1244078
87,-0.06107153,-0.16178297,"('unsuccessful', 'successful')",-0.0610715,-0.161783,-0.1007115
88,-0.04386677,-0.067393064,"('low', 'eminent')",-0.0438668,-0.0673931,-0.0235263
