,sauce_male,sauce_female,tuple,average_male,average_female,female-male
69,-1.8537853,-1.841397,"('lazy', 'industrious')",-1.8537853,-1.841397,0.0123883
70,1.7688468,1.9433278,"('lethargic', 'energetic')",1.7688468,1.9433278,0.174481
71,0.53891355,0.6925736,"('diffident', 'self-confident')",0.5389135,0.6925736,0.1536601
72,0.953321,1.2188933,"('unambitious', 'ambitious')",0.953321,1.2188933,0.2655723
73,-2.4135697,-2.2491493,"('helpless', 'self-reliant')",-2.4135697,-2.2491493,0.1644204
74,0.40559733,0.3290558,"('undedicated', 'dedicated')",0.4055973,0.3290558,-0.0765415
75,-0.8867986,-0.76917577,"('meek', 'impulsive')",-0.8867986,-0.7691758,0.1176228
76,0.61908215,0.5711514,"('anxious', 'daring')",0.6190822,0.5711514,-0.0479308
77,-1.3934551,-1.0667213,"('unmotivated', 'motivated')",-1.3934551,-1.0667213,0.3267338
78,-0.71992767,-0.5905267,"('nonresilient', 'resilient')",-0.7199277,-0.5905267,0.129401
79,-0.1604372,-0.15542378,"('wavering', 'unwavering')",-0.1604372,-0.1554238,0.0050134
80,0.27465412,0.3063968,"('dominated', 'dominating')",0.2746541,0.3063968,0.0317427
81,0.15678436,0.28341857,"('submissive', 'aggressive')",0.1567844,0.2834186,0.1266342
82,6.233039,6.4733152,"('poor', 'rich')",6.2330389,6.4733152,0.2402763
83,-0.3841052,-0.32041663,"('powerless', 'powerful')",-0.3841052,-0.3204166,0.0636886
84,0.29804236,0.24113023,"('inferior', 'superior')",0.2980424,0.2411302,-0.0569122
85,-0.95027953,-1.2579944,"('insignificant', 'prestigious')",-0.9502795,-1.2579944,-0.3077149
86,0.89594346,0.9760861,"('uninfluential', 'influential')",0.8959435,0.9760861,0.0801426
87,0.33778238,0.7056169,"('unsuccessful', 'successful')",0.3377824,0.7056169,0.3678345
88,0.28212193,0.3578576,"('low', 'eminent')",0.2821219,0.3578576,0.0757357
