,angiosperm_male,angiosperm_female,tuple,average_male,average_female,female-male
26,1.5564198,1.4847492,"('hardhearted', 'benevolent')",1.5564198,1.4847492,-0.0716706
27,1.1541581,1.0720878,"('hardhearted', 'softhearted')",1.1541581,1.0720878,-0.0820703
28,-0.7165421,-0.8680526,"('disloyal', 'loyal')",-0.7165421,-0.8680526,-0.1515105
29,-0.31542102,-0.34707615,"('unfair', 'fair')",-0.315421,-0.3470761,-0.0316551
30,-0.9548666,-1.0681158,"('intolerant', 'tolerant')",-0.9548666,-1.0681158,-0.1132492
31,0.9615548,1.0674222,"('evil', 'good')",0.9615548,1.0674222,0.1058674
32,0.34127396,0.2386546,"('unkind', 'kind')",0.341274,0.2386546,-0.1026194
33,1.1625634,1.1276128,"('wrong', 'right')",1.1625634,1.1276128,-0.0349506
34,1.1192188,1.1739032,"('mean', 'honorable')",1.1192188,1.1739032,0.0546844
35,2.2474797,2.3141325,"('corrupt', 'incorrupt')",2.2474797,2.3141325,0.0666528
36,1.950293,1.9872863,"('hostile', 'amicable')",1.9502929,1.9872863,0.0369934
37,-0.16270822,-0.20853566,"('fake', 'genuine')",-0.1627082,-0.2085357,-0.0458275
38,-0.55677164,-0.5793674,"('untruthful', 'truthful')",-0.5567716,-0.5793674,-0.0225958
39,-0.3646144,-0.36798218,"('exploitative', 'cooperative')",-0.3646144,-0.3679822,-0.0033678
40,0.37072942,0.30656254,"('stingy', 'generous')",0.3707294,0.3065625,-0.0641669
41,-0.5048288,-0.5499562,"('unforgiving', 'forgiving')",-0.5048288,-0.5499562,-0.0451274
42,-0.9231385,-0.9467936,"('unreliable', 'reliable')",-0.9231385,-0.9467936,-0.0236551
43,-2.561384,-2.6559837,"('irresponsible', 'responsible')",-2.561384,-2.6559837,-0.0945997
44,0.54007715,0.6215787,"('prejudiced', 'unprejudiced')",0.5400771,0.6215787,0.0815016
45,-2.060309,-2.1474946,"('incompetent', 'competent')",-2.0603089,-2.1474946,-0.0871857
46,-2.5700405,-2.6791646,"('uncompetitive', 'competitive')",-2.5700405,-2.6791646,-0.1091241
47,0.7677963,0.7291567,"('stupid', 'smart')",0.7677963,0.7291567,-0.0386396
48,-0.24251671,-0.28352603,"('unintelligent', 'intelligent')",-0.2425167,-0.283526,-0.0410093
49,-0.0114650205,0.033184983,"('unable', 'able')",-0.011465,0.033185,0.04465
50,0.21603975,0.16402926,"('clumsy', 'skillful')",0.2160397,0.1640293,-0.0520104
51,-1.4024898,-1.458179,"('uneducated', 'educated')",-1.4024898,-1.458179,-0.0556892
52,1.0932832,1.0551525,"('irrational', 'rational')",1.0932832,1.0551525,-0.0381307
53,0.18432376,0.100532636,"('uncreative', 'creative')",0.1843238,0.1005326,-0.0837912
54,0.65462416,0.6587889,"('incapable', 'capable')",0.6546242,0.6587889,0.0041647
55,-1.7433774,-1.8063267,"('incompetent', 'clever')",-1.7433774,-1.8063267,-0.0629493
56,-1.2691804,-1.3191116,"('impractical', 'practical')",-1.2691804,-1.3191116,-0.0499312
57,-1.3262836,-1.3987299,"('unimaginative', 'imaginative')",-1.3262836,-1.3987299,-0.0724463
58,-1.3898532,-1.4370182,"('undiscriminating', 'discriminating')",-1.3898532,-1.4370182,-0.047165
59,0.88799906,0.95208865,"('foolish', 'wise')",0.8879991,0.9520887,0.0640896
60,-1.7928424,-1.8913255,"('inefficient', 'efficient')",-1.7928424,-1.8913255,-0.0984831
61,-0.82107437,-0.9553299,"('illogical', 'logical')",-0.8210744,-0.9553299,-0.1342555
62,-1.2076231,-1.2319962,"('incompetent', 'brilliant')",-1.2076231,-1.2319962,-0.0243731
63,-1.6649228,-1.7225394,"('unperceptive', 'insightful')",-1.6649228,-1.7225394,-0.0576166
64,-2.2294762,-2.2427378,"('shy', 'confident')",-2.2294762,-2.2427378,-0.0132616
65,-1.6309781,-1.6904113,"('insecure', 'secure')",-1.6309781,-1.6904113,-0.0594332
66,0.5236105,0.54978895,"('inactive', 'active')",0.5236105,0.549789,0.0261785
67,-0.5587078,-0.5610289,"('doubtful', 'determined')",-0.5587078,-0.5610289,-0.0023211
68,-0.7123308,-0.69959724,"('dependent', 'independent')",-0.7123308,-0.6995972,0.0127336
69,2.7439218,2.845551,"('lazy', 'industrious')",2.7439218,2.845551,0.1016292
70,-2.137439,-2.2180238,"('lethargic', 'energetic')",-2.137439,-2.2180238,-0.0805848
71,1.246877,1.279461,"('diffident', 'self-confident')",1.246877,1.279461,0.032584
72,-0.9205228,-0.94012535,"('unambitious', 'ambitious')",-0.9205228,-0.9401253,-0.0196025
73,-0.2597161,-0.2545491,"('helpless', 'self-reliant')",-0.2597161,-0.2545491,0.005167
74,-0.8111646,-0.925687,"('undedicated', 'dedicated')",-0.8111646,-0.925687,-0.1145224
75,0.873039,0.97117996,"('meek', 'impulsive')",0.873039,0.97118,0.098141
76,-1.2904332,-1.328754,"('anxious', 'daring')",-1.2904332,-1.3287539,-0.0383207
77,-1.5714669,-1.5778673,"('unmotivated', 'motivated')",-1.5714669,-1.5778673,-0.0064004
78,0.40931135,0.39009616,"('nonresilient', 'resilient')",0.4093114,0.3900962,-0.0192152
79,1.0567179,1.1135553,"('wavering', 'unwavering')",1.0567179,1.1135553,0.0568374
80,-0.96424884,-0.97121924,"('dominated', 'dominating')",-0.9642488,-0.9712192,-0.0069704
81,-2.2517056,-2.3026323,"('submissive', 'aggressive')",-2.2517056,-2.3026323,-0.0509267
82,0.47290006,0.4587498,"('poor', 'rich')",0.4729001,0.4587498,-0.0141503
83,-0.22027242,-0.21449225,"('powerless', 'powerful')",-0.2202724,-0.2144922,0.0057802
84,0.79788446,0.76763767,"('inferior', 'superior')",0.7978845,0.7676377,-0.0302468
85,1.894955,1.9725274,"('insignificant', 'prestigious')",1.894955,1.9725274,0.0775724
86,-1.6732609,-1.8363843,"('uninfluential', 'influential')",-1.6732609,-1.8363843,-0.1631234
87,-0.14244603,-0.09587857,"('unsuccessful', 'successful')",-0.142446,-0.0958786,0.0465674
88,0.14167087,0.092544764,"('low', 'eminent')",0.1416709,0.0925448,-0.0491261
