,foodstuffs_male,foodstuffs_female,tuple,average_male,average_female,female-male
43,-0.89256126,-0.96183324,"('irresponsible', 'responsible')",-0.8925613,-0.9618332,-0.0692719
44,0.3594967,0.32184398,"('prejudiced', 'unprejudiced')",0.3594967,0.321844,-0.0376527
45,-0.38472074,-0.3052681,"('incompetent', 'competent')",-0.3847207,-0.3052681,0.0794526
46,-1.7275184,-1.6892749,"('uncompetitive', 'competitive')",-1.7275184,-1.6892749,0.0382435
47,2.0744653,2.036937,"('stupid', 'smart')",2.0744653,2.036937,-0.0375283
48,-1.3595747,-1.3749049,"('unintelligent', 'intelligent')",-1.3595747,-1.3749049,-0.0153302
49,-0.44849086,-0.3718748,"('unable', 'able')",-0.4484909,-0.3718748,0.0766161
50,0.15272093,0.26557463,"('clumsy', 'skillful')",0.1527209,0.2655746,0.1128537
51,-1.5640429,-1.579539,"('uneducated', 'educated')",-1.5640429,-1.5795389,-0.015496
52,0.036887527,-0.02533739,"('irrational', 'rational')",0.0368875,-0.0253374,-0.0622249
53,-0.7589394,-0.75411165,"('uncreative', 'creative')",-0.7589394,-0.7541116,0.0048278
54,0.20131432,0.15586731,"('incapable', 'capable')",0.2013143,0.1558673,-0.045447
55,-1.4410354,-1.3689067,"('incompetent', 'clever')",-1.4410354,-1.3689067,0.0721287
56,0.52948725,0.5238841,"('impractical', 'practical')",0.5294873,0.5238841,-0.0056032
57,-1.7313151,-1.735583,"('unimaginative', 'imaginative')",-1.7313151,-1.7355829,-0.0042678
58,-1.006879,-0.98135525,"('undiscriminating', 'discriminating')",-1.006879,-0.9813552,0.0255238
59,0.4397618,0.40723747,"('foolish', 'wise')",0.4397618,0.4072375,-0.0325243
60,-0.6844067,-0.5812173,"('inefficient', 'efficient')",-0.6844067,-0.5812173,0.1031894
61,-0.7571589,-0.80447054,"('illogical', 'logical')",-0.7571589,-0.8044705,-0.0473116
62,-0.85425216,-0.7449379,"('incompetent', 'brilliant')",-0.8542522,-0.7449379,0.1093143
63,-0.7840232,-0.68614984,"('unperceptive', 'insightful')",-0.7840232,-0.6861498,0.0978734
64,-2.5159466,-2.4054394,"('shy', 'confident')",-2.5159466,-2.4054394,0.1105072
65,-0.9917056,-0.9814088,"('insecure', 'secure')",-0.9917056,-0.9814088,0.0102968
66,0.020657044,-0.13229963,"('inactive', 'active')",0.020657,-0.1322996,-0.1529566
67,0.5234346,0.4321235,"('doubtful', 'determined')",0.5234346,0.4321235,-0.0913111
68,-1.4242315,-1.3389276,"('dependent', 'independent')",-1.4242315,-1.3389276,0.0853039
69,1.6578326,1.6798183,"('lazy', 'industrious')",1.6578326,1.6798183,0.0219857
70,-0.88817513,-0.8366515,"('lethargic', 'energetic')",-0.8881751,-0.8366515,0.0515236
71,1.099764,1.1955268,"('diffident', 'self-confident')",1.099764,1.1955268,0.0957628
72,-0.8137916,-0.87325025,"('unambitious', 'ambitious')",-0.8137916,-0.8732502,-0.0594586
73,-0.5489214,-0.45957983,"('helpless', 'self-reliant')",-0.5489214,-0.4595798,0.0893416
74,0.049541734,0.13746585,"('undedicated', 'dedicated')",0.0495417,0.1374658,0.0879241
75,-0.17420991,-0.146593,"('meek', 'impulsive')",-0.1742099,-0.146593,0.0276169
76,-0.95379055,-0.93957835,"('anxious', 'daring')",-0.9537905,-0.9395784,0.0142121
77,-1.2270429,-1.1585917,"('unmotivated', 'motivated')",-1.2270429,-1.1585917,0.0684512
78,-0.47434688,-0.3227871,"('nonresilient', 'resilient')",-0.4743469,-0.3227871,0.1515598
79,0.63781196,0.6181591,"('wavering', 'unwavering')",0.637812,0.6181591,-0.0196529
80,-0.12744555,-0.17675942,"('dominated', 'dominating')",-0.1274455,-0.1767594,-0.0493139
81,-0.8174227,-0.83509463,"('submissive', 'aggressive')",-0.8174227,-0.8350946,-0.0176719
82,1.2806216,1.2160258,"('poor', 'rich')",1.2806216,1.2160258,-0.0645958
83,-0.63241476,-0.69022787,"('powerless', 'powerful')",-0.6324148,-0.6902279,-0.0578131
84,-0.0031384286,-0.0072968313,"('inferior', 'superior')",-0.0031384,-0.0072968,-0.0041584
85,0.62082267,0.65155554,"('insignificant', 'prestigious')",0.6208227,0.6515555,0.0307328
86,-1.3717471,-1.4216486,"('uninfluential', 'influential')",-1.3717471,-1.4216486,-0.0499015
87,0.033950567,-0.048136182,"('unsuccessful', 'successful')",0.0339506,-0.0481362,-0.0820868
88,-0.8310897,-0.8693169,"('low', 'eminent')",-0.8310897,-0.8693169,-0.0382272
