,pentair_male,pentair_female,tuple,plc_male,plc_female,average_male,average_female,female-male
28,-0.13311276,-0.2559775,"('disloyal', 'loyal')",1.0492696,0.87545305,0.4580784,0.3097378,-0.1483406
29,0.2512342,0.24889779,"('unfair', 'fair')",-0.11846314,-0.26623243,0.0663855,-0.0086673,-0.0750528
30,-0.18711145,-0.14694579,"('intolerant', 'tolerant')",0.22371604,0.33223084,0.0183023,0.0926425,0.0743402
31,0.28146642,0.31987086,"('evil', 'good')",0.48800352,0.4094276,0.384735,0.3646492,-0.0200858
32,-0.44351387,-0.6427877,"('unkind', 'kind')",0.5354184,0.3546409,0.0459523,-0.1440734,-0.1900257
33,0.5493468,0.5862775,"('wrong', 'right')",0.62338996,0.5061909,0.5863684,0.5462342,-0.0401342
34,-0.77456063,-0.75998354,"('mean', 'honorable')",3.4585116,3.474185,1.3419755,1.3571007,0.0151252
35,1.2438884,1.2074237,"('corrupt', 'incorrupt')",0.074710675,-0.22355126,0.6592996,0.4919362,-0.1673634
36,0.46427473,0.39568374,"('hostile', 'amicable')",1.3711116,1.1218549,0.9176932,0.7587693,-0.1589239
37,0.3834295,0.37709895,"('fake', 'genuine')",0.8274062,0.77313155,0.6054178,0.5751153,-0.0303025
38,-0.723964,-0.7390362,"('untruthful', 'truthful')",0.35446692,0.36592847,-0.1847485,-0.1865539,-0.0018054
39,-0.29519174,-0.273989,"('exploitative', 'cooperative')",0.47861072,0.50874585,0.0917095,0.1173784,0.0256689
40,0.46076727,0.5241297,"('stingy', 'generous')",-1.226227,-1.2220901,-0.3827299,-0.3489802,0.0337497
41,-0.03767404,-0.10008447,"('unforgiving', 'forgiving')",0.4533338,0.47689205,0.2078299,0.1884038,-0.0194261
42,0.4944524,0.56971735,"('unreliable', 'reliable')",-2.1654131,-1.9504312,-0.8354804,-0.690357,0.1451234
43,-1.0404308,-1.0838556,"('irresponsible', 'responsible')",0.83774775,0.89756125,-0.1013415,-0.0931472,0.0081943
44,-0.1435523,-0.043496378,"('prejudiced', 'unprejudiced')",-1.769072,-1.7652698,-0.9563122,-0.9043831,0.0519291
45,0.20509654,0.058525305,"('incompetent', 'competent')",0.88177997,1.0327492,0.5434383,0.5456372,0.0021989
46,-0.5807563,-0.63243747,"('uncompetitive', 'competitive')",-0.6729174,-0.5619509,-0.6268369,-0.5971942,0.0296427
47,-0.32186878,-0.31982017,"('stupid', 'smart')",3.7782025,3.7711005,1.7281668,1.7256402,-0.0025266
48,-0.9863716,-0.9396535,"('unintelligent', 'intelligent')",-0.4267401,-0.33027083,-0.7065558,-0.6349622,0.0715936
49,-1.3146222,-1.2270267,"('unable', 'able')",-0.7544638,-0.6600781,-1.034543,-0.9435524,0.0909906
50,0.5529466,0.53764427,"('clumsy', 'skillful')",-0.3351318,-0.51511014,0.1089074,0.0112671,-0.0976403
51,-1.1588843,-1.2155741,"('uneducated', 'educated')",-0.372109,-0.3462753,-0.7654966,-0.7809247,-0.0154281
52,-0.4434971,-0.45042387,"('irrational', 'rational')",0.48551205,0.2662681,0.0210075,-0.0920779,-0.1130854
53,-0.7457756,-0.7171542,"('uncreative', 'creative')",0.9792688,0.8801443,0.1167466,0.081495,-0.0352516
54,-0.07387369,-0.1652874,"('incapable', 'capable')",0.87918603,0.70216393,0.4026562,0.2684383,-0.1342179
55,-0.21334358,-0.18255593,"('incompetent', 'clever')",-0.5350935,-0.29718342,-0.3742185,-0.2398697,0.1343488
56,-0.4569006,-0.4332375,"('impractical', 'practical')",-0.056230646,0.18950379,-0.2565656,-0.1218669,0.1346987
57,0.5703627,0.5996293,"('unimaginative', 'imaginative')",-1.1298665,-0.8923314,-0.2797519,-0.1463511,0.1334008
58,0.11115036,0.07078346,"('undiscriminating', 'discriminating')",0.98628247,1.0937763,0.5487164,0.5822799,0.0335635
59,0.49055278,0.5399244,"('foolish', 'wise')",0.45174962,0.32320094,0.4711512,0.4315627,-0.0395885
60,-1.4269617,-1.3723797,"('inefficient', 'efficient')",-1.077372,-0.67676276,-1.2521667,-1.0245712,0.2275955
61,-0.16092843,-0.2040065,"('illogical', 'logical')",0.99419755,0.8674596,0.4166346,0.3317266,-0.084908
62,-0.8350223,-0.7690469,"('incompetent', 'brilliant')",0.038878657,0.26961368,-0.3980718,-0.2497166,0.1483552
63,-0.95312667,-0.99952483,"('unperceptive', 'insightful')",0.78793347,0.90051216,-0.0825966,-0.0495063,0.0330903
64,-0.074471675,-0.0016609859,"('shy', 'confident')",-4.7714863,-4.396695,-2.4229789,-2.199178,0.2238009
65,-0.19472355,-0.19222885,"('insecure', 'secure')",-0.21564394,-0.03822106,-0.2051837,-0.115225,0.0899587
66,0.0107372925,-0.039391026,"('inactive', 'active')",0.79722667,0.62165606,0.403982,0.2911325,-0.1128495
67,-0.49902776,-0.5163662,"('doubtful', 'determined')",-0.7143356,-0.64093655,-0.6066817,-0.5786514,0.0280303
68,-0.35755458,-0.3045329,"('dependent', 'independent')",-1.1019918,-1.0720434,-0.7297732,-0.6882882,0.041485
69,0.6865138,0.7357599,"('lazy', 'industrious')",0.3367315,0.26333418,0.5116227,0.4995471,-0.0120756
70,-0.052793417,-0.12649855,"('lethargic', 'energetic')",0.012575634,0.1311683,-0.0201089,0.0023349,0.0224438
71,-0.4669996,-0.54836357,"('diffident', 'self-confident')",0.9519956,0.84147245,0.242498,0.1465544,-0.0959436
72,-0.60213435,-0.59240353,"('unambitious', 'ambitious')",0.6190813,0.6955925,0.0084735,0.0515945,0.043121
73,1.1534805,1.2199315,"('helpless', 'self-reliant')",-1.6232107,-1.5279353,-0.2348651,-0.1540019,0.0808632
74,0.13425648,0.040266357,"('undedicated', 'dedicated')",1.0875255,1.1299853,0.610891,0.5851259,-0.0257651
75,0.59747326,0.5655347,"('meek', 'impulsive')",-0.50771374,-0.49268857,0.0448798,0.0364231,-0.0084567
76,-0.17779036,-0.045819238,"('anxious', 'daring')",-0.95444465,-0.7817146,-0.5661175,-0.4137669,0.1523506
77,-1.1492604,-1.0759792,"('unmotivated', 'motivated')",-0.9162644,-0.727635,-1.0327624,-0.9018071,0.1309553
78,-0.25343293,-0.31859666,"('nonresilient', 'resilient')",0.5285423,0.49292818,0.1375547,0.0871658,-0.0503889
79,0.4130343,0.3439405,"('wavering', 'unwavering')",0.47523767,0.31490383,0.444136,0.3294222,-0.1147138
80,-0.28974771,-0.33694318,"('dominated', 'dominating')",-0.19060287,-0.027837396,-0.2401753,-0.1823903,0.057785
81,-1.1621811,-1.1093041,"('submissive', 'aggressive')",-1.6516587,-1.3675189,-1.40692,-1.2384114,0.1685086
82,-0.22014922,-0.3024776,"('poor', 'rich')",4.1387763,4.026617,1.9593135,1.8620697,-0.0972438
83,-0.6839188,-0.6633939,"('powerless', 'powerful')",-0.7615928,-0.67856467,-0.7227558,-0.6709793,0.0517765
84,-0.03852596,-0.005516262,"('inferior', 'superior')",0.4277604,0.4007638,0.1946172,0.1976238,0.0030066
85,0.7613772,0.76336926,"('insignificant', 'prestigious')",0.841538,0.64698297,0.8014576,0.7051761,-0.0962815
86,-1.3323979,-1.4647416,"('uninfluential', 'influential')",0.37602267,0.4041673,-0.4781876,-0.5302871,-0.0520995
87,-0.15136375,-0.2590716,"('unsuccessful', 'successful')",1.3567635,1.4198496,0.6026999,0.580389,-0.0223109
88,-1.2166396,-1.3207,"('low', 'eminent')",0.1299811,0.14090303,-0.5433292,-0.5898985,-0.0465693
