,rectangle_male,rectangle_female,tuple,average_male,average_female,female-male
39,0.77136856,0.93692356,"('exploitative', 'cooperative')",0.7713686,0.9369236,0.165555
40,-0.766245,-0.7243032,"('stingy', 'generous')",-0.766245,-0.7243032,0.0419418
41,0.7646228,0.71456563,"('unforgiving', 'forgiving')",0.7646228,0.7145656,-0.0500572
42,-1.3999953,-1.3665317,"('unreliable', 'reliable')",-1.3999953,-1.3665317,0.0334636
43,0.56579083,0.6884439,"('irresponsible', 'responsible')",0.5657908,0.6884439,0.1226531
44,-0.4920927,-0.49637142,"('prejudiced', 'unprejudiced')",-0.4920927,-0.4963714,-0.0042787
45,0.7002684,0.63088197,"('incompetent', 'competent')",0.7002684,0.630882,-0.0693864
46,0.087598935,0.13172822,"('uncompetitive', 'competitive')",0.0875989,0.1317282,0.0441293
47,3.1511972,3.3564672,"('stupid', 'smart')",3.1511972,3.3564672,0.20527
48,-0.15216205,0.05172612,"('unintelligent', 'intelligent')",-0.152162,0.0517261,0.2038881
49,-0.70198584,-0.428227,"('unable', 'able')",-0.7019858,-0.428227,0.2737588
50,-0.43933922,-0.42707905,"('clumsy', 'skillful')",-0.4393392,-0.4270791,0.0122601
51,-0.28520975,-0.20285062,"('uneducated', 'educated')",-0.2852097,-0.2028506,0.0823591
52,-0.5782436,-0.6993892,"('irrational', 'rational')",-0.5782436,-0.6993892,-0.1211456
53,-0.35318407,-0.34297493,"('uncreative', 'creative')",-0.3531841,-0.3429749,0.0102092
54,0.23565592,0.21525292,"('incapable', 'capable')",0.2356559,0.2152529,-0.020403
55,0.384349,0.5515399,"('incompetent', 'clever')",0.384349,0.5515399,0.1671909
56,0.3859408,0.4909746,"('impractical', 'practical')",0.3859408,0.4909746,0.1050338
57,-1.1340214,-1.2824477,"('unimaginative', 'imaginative')",-1.1340214,-1.2824477,-0.1484263
58,0.9622705,0.86725867,"('undiscriminating', 'discriminating')",0.9622705,0.8672587,-0.0950118
59,-0.7190207,-0.6835013,"('foolish', 'wise')",-0.7190207,-0.6835013,0.0355194
60,0.8595296,1.1957239,"('inefficient', 'efficient')",0.8595296,1.1957239,0.3361943
61,0.6916417,0.65042716,"('illogical', 'logical')",0.6916417,0.6504272,-0.0412145
62,0.69639474,0.9461277,"('incompetent', 'brilliant')",0.6963947,0.9461277,0.249733
63,0.51005584,0.6922791,"('unperceptive', 'insightful')",0.5100558,0.6922791,0.1822233
64,-3.661798,-3.6801739,"('shy', 'confident')",-3.661798,-3.6801739,-0.0183759
65,0.17897809,0.30221733,"('insecure', 'secure')",0.1789781,0.3022173,0.1232392
66,-0.39515308,-0.52035534,"('inactive', 'active')",-0.3951531,-0.5203553,-0.1252022
67,0.14929001,0.13859749,"('doubtful', 'determined')",0.14929,0.1385975,-0.0106925
68,-0.81155914,-0.7367788,"('dependent', 'independent')",-0.8115591,-0.7367788,0.0747803
69,-1.0070766,-1.1216136,"('lazy', 'industrious')",-1.0070766,-1.1216136,-0.114537
70,1.0387354,1.0177615,"('lethargic', 'energetic')",1.0387354,1.0177615,-0.0209739
71,0.5278678,0.56123716,"('diffident', 'self-confident')",0.5278678,0.5612372,0.0333694
72,-0.2866357,-0.19002397,"('unambitious', 'ambitious')",-0.2866357,-0.190024,0.0966117
73,-1.5868716,-1.623555,"('helpless', 'self-reliant')",-1.5868716,-1.6235549,-0.0366833
74,0.003809385,0.043984473,"('undedicated', 'dedicated')",0.0038094,0.0439845,0.0401751
75,-0.40937835,-0.573753,"('meek', 'impulsive')",-0.4093783,-0.573753,-0.1643747
76,0.063111134,0.24685784,"('anxious', 'daring')",0.0631111,0.2468578,0.1837467
77,-1.314649,-1.0427703,"('unmotivated', 'motivated')",-1.314649,-1.0427703,0.2718787
78,-0.5182114,-0.3623758,"('nonresilient', 'resilient')",-0.5182114,-0.3623758,0.1558356
79,-0.8875221,-0.9754478,"('wavering', 'unwavering')",-0.8875221,-0.9754478,-0.0879257
80,0.5970589,0.5341558,"('dominated', 'dominating')",0.5970589,0.5341558,-0.0629031
81,0.03080275,0.19808573,"('submissive', 'aggressive')",0.0308027,0.1980857,0.167283
82,2.9891975,3.139619,"('poor', 'rich')",2.9891975,3.1396191,0.1504216
83,-0.17455852,-0.12992254,"('powerless', 'powerful')",-0.1745585,-0.1299225,0.044636
84,-0.24936727,-0.17530875,"('inferior', 'superior')",-0.2493673,-0.1753087,0.0740586
85,-1.0057464,-1.0915309,"('insignificant', 'prestigious')",-1.0057464,-1.0915309,-0.0857845
86,-0.03292615,-0.075809926,"('uninfluential', 'influential')",-0.0329261,-0.0758099,-0.0428838
87,1.0132443,1.0551583,"('unsuccessful', 'successful')",1.0132443,1.0551583,0.041914
88,-0.4664464,-0.45165417,"('low', 'eminent')",-0.4664464,-0.4516542,0.0147922
