,great-grandfather_male,great-grandfather_female,tuple,average_male,average_female,female-male
36,0.60538167,0.87161946,"('hostile', 'amicable')",0.6053817,0.8716195,0.2662378
37,0.27624488,-0.077060744,"('fake', 'genuine')",0.2762449,-0.0770607,-0.3533056
38,-0.7609455,-0.7445897,"('untruthful', 'truthful')",-0.7609455,-0.7445897,0.0163558
39,-1.582158,-1.4512962,"('exploitative', 'cooperative')",-1.582158,-1.4512962,0.1308618
40,0.8488796,0.7381531,"('stingy', 'generous')",0.8488796,0.7381531,-0.1107265
41,-0.5691836,-0.51669943,"('unforgiving', 'forgiving')",-0.5691836,-0.5166994,0.0524842
42,0.24312645,0.26604828,"('unreliable', 'reliable')",0.2431265,0.2660483,0.0229218
43,-1.4801108,-1.7510395,"('irresponsible', 'responsible')",-1.4801108,-1.7510395,-0.2709287
44,-1.6517453,-1.5217528,"('prejudiced', 'unprejudiced')",-1.6517453,-1.5217528,0.1299925
45,-0.6695599,-0.8271519,"('incompetent', 'competent')",-0.6695599,-0.8271519,-0.157592
46,-1.2003073,-1.7144547,"('uncompetitive', 'competitive')",-1.2003073,-1.7144547,-0.5141474
47,-0.66761106,-0.72399247,"('stupid', 'smart')",-0.6676111,-0.7239925,-0.0563814
48,0.35202456,-0.026531672,"('unintelligent', 'intelligent')",0.3520246,-0.0265317,-0.3785563
49,-0.36117262,-0.120591,"('unable', 'able')",-0.3611726,-0.120591,0.2405816
50,2.0040329,1.9763713,"('clumsy', 'skillful')",2.0040329,1.9763713,-0.0276616
51,1.9083884,1.5872985,"('uneducated', 'educated')",1.9083884,1.5872985,-0.3210899
52,-1.4353305,-1.0202496,"('irrational', 'rational')",-1.4353305,-1.0202496,0.4150809
53,-0.18204996,-0.3126955,"('uncreative', 'creative')",-0.18205,-0.3126955,-0.1306455
54,-0.081859246,0.22940466,"('incapable', 'capable')",-0.0818592,0.2294047,0.3112639
55,-0.12954757,-0.36941037,"('incompetent', 'clever')",-0.1295476,-0.3694104,-0.2398628
56,0.9451121,0.62877965,"('impractical', 'practical')",0.9451121,0.6287796,-0.3163325
57,-1.0692178,-1.2863219,"('unimaginative', 'imaginative')",-1.0692178,-1.2863219,-0.2171041
58,-0.9768525,-1.1906272,"('undiscriminating', 'discriminating')",-0.9768525,-1.1906272,-0.2137747
59,0.035757363,0.4971571,"('foolish', 'wise')",0.0357574,0.4971571,0.4613997
60,-0.88436615,-1.1251202,"('inefficient', 'efficient')",-0.8843662,-1.1251202,-0.240754
61,-1.7139972,-1.7825855,"('illogical', 'logical')",-1.7139972,-1.7825855,-0.0685883
62,-0.37754935,-0.24701521,"('incompetent', 'brilliant')",-0.3775494,-0.2470152,0.1305342
63,-0.89550644,-1.0368676,"('unperceptive', 'insightful')",-0.8955064,-1.0368676,-0.1413612
64,-0.76594424,-0.8239786,"('shy', 'confident')",-0.7659442,-0.8239786,-0.0580344
65,0.39490327,-0.082376145,"('insecure', 'secure')",0.3949033,-0.0823761,-0.4772794
66,1.2866281,1.0463349,"('inactive', 'active')",1.2866281,1.0463349,-0.2402932
67,-0.13722175,0.026656158,"('doubtful', 'determined')",-0.1372218,0.0266562,0.163878
68,-1.6050183,-1.7086346,"('dependent', 'independent')",-1.6050183,-1.7086346,-0.1036163
69,-0.6253951,-0.21586281,"('lazy', 'industrious')",-0.6253951,-0.2158628,0.4095323
70,0.043281466,-0.26939416,"('lethargic', 'energetic')",0.0432815,-0.2693942,-0.3126757
71,0.2368176,0.08220163,"('diffident', 'self-confident')",0.2368176,0.0822016,-0.154616
72,0.53638107,0.42661816,"('unambitious', 'ambitious')",0.5363811,0.4266182,-0.1097629
73,1.4025487,1.5801861,"('helpless', 'self-reliant')",1.4025487,1.5801861,0.1776374
74,0.050091784,-0.0040459223,"('undedicated', 'dedicated')",0.0500918,-0.0040459,-0.0541377
75,0.73998374,1.0529785,"('meek', 'impulsive')",0.7399837,1.0529785,0.3129948
76,-0.1497046,-0.28348503,"('anxious', 'daring')",-0.1497046,-0.283485,-0.1337804
77,-0.9728678,-0.987946,"('unmotivated', 'motivated')",-0.9728678,-0.987946,-0.0150782
78,-0.35389608,-0.5708983,"('nonresilient', 'resilient')",-0.3538961,-0.5708983,-0.2170022
79,1.1868398,1.2382869,"('wavering', 'unwavering')",1.1868398,1.2382869,0.0514471
80,0.21837083,-0.041974552,"('dominated', 'dominating')",0.2183708,-0.0419746,-0.2603454
81,-1.1057805,-1.323559,"('submissive', 'aggressive')",-1.1057805,-1.323559,-0.2177785
82,2.73492,2.497165,"('poor', 'rich')",2.73492,2.497165,-0.237755
83,-0.059174635,-0.22711551,"('powerless', 'powerful')",-0.0591746,-0.2271155,-0.1679409
84,0.8857664,0.8761325,"('inferior', 'superior')",0.8857664,0.8761325,-0.0096339
85,0.9731578,1.1011145,"('insignificant', 'prestigious')",0.9731578,1.1011145,0.1279567
86,-0.27628842,-0.52275467,"('uninfluential', 'influential')",-0.2762884,-0.5227547,-0.2464663
87,-0.3603995,-0.5813752,"('unsuccessful', 'successful')",-0.3603995,-0.5813752,-0.2209757
88,0.75509185,0.4524569,"('low', 'eminent')",0.7550918,0.4524569,-0.3026349
