,zombie_male,zombie_female,tuple,average_male,average_female,female-male
76,0.60933906,0.6376886,"('anxious', 'daring')",0.6093391,0.6376886,0.0283495
77,-1.154516,-1.0388948,"('unmotivated', 'motivated')",-1.154516,-1.0388948,0.1156212
78,-0.5170624,-0.5577373,"('nonresilient', 'resilient')",-0.5170624,-0.5577373,-0.0406749
79,-0.21254316,-0.12331084,"('wavering', 'unwavering')",-0.2125432,-0.1233108,0.0892324
80,-0.21405113,-0.114172846,"('dominated', 'dominating')",-0.2140511,-0.1141728,0.0998783
81,0.10957729,0.21873483,"('submissive', 'aggressive')",0.1095773,0.2187348,0.1091575
82,6.705036,6.8339195,"('poor', 'rich')",6.7050362,6.8339195,0.1288833
83,-0.460266,-0.32146266,"('powerless', 'powerful')",-0.460266,-0.3214627,0.1388033
84,0.3818273,0.45610726,"('inferior', 'superior')",0.3818273,0.4561073,0.07428
85,-1.2552619,-1.4245744,"('insignificant', 'prestigious')",-1.2552619,-1.4245744,-0.1693125
86,0.29795885,0.48325536,"('uninfluential', 'influential')",0.2979589,0.4832554,0.1852965
87,0.05759205,0.24597436,"('unsuccessful', 'successful')",0.057592,0.2459744,0.1883824
88,0.01341588,0.093225285,"('low', 'eminent')",0.0134159,0.0932253,0.0798094
