,libido_male,libido_female,tuple,average_male,average_female,female-male
27,-0.32848087,-0.4412053,"('hardhearted', 'softhearted')",-0.3284809,-0.4412053,-0.1127244
28,-0.94897914,-1.1518427,"('disloyal', 'loyal')",-0.9489791,-1.1518427,-0.2028636
29,-0.26287916,-0.36882797,"('unfair', 'fair')",-0.2628792,-0.368828,-0.1059488
30,-0.7116826,-0.84700406,"('intolerant', 'tolerant')",-0.7116826,-0.8470041,-0.1353215
31,-0.39241752,-0.27309212,"('evil', 'good')",-0.3924175,-0.2730921,0.1193254
32,-0.17075497,-0.40266094,"('unkind', 'kind')",-0.170755,-0.4026609,-0.2319059
33,0.06799294,0.013495824,"('wrong', 'right')",0.0679929,0.0134958,-0.0544971
34,1.2009474,1.3064318,"('mean', 'honorable')",1.2009474,1.3064318,0.1054844
35,0.62981826,0.5789643,"('corrupt', 'incorrupt')",0.6298183,0.5789643,-0.050854
36,-0.1360084,-0.10097246,"('hostile', 'amicable')",-0.1360084,-0.1009725,0.0350359
37,-0.42696872,-0.45920742,"('fake', 'genuine')",-0.4269687,-0.4592074,-0.0322387
38,0.16421461,0.09239403,"('untruthful', 'truthful')",0.1642146,0.092394,-0.0718206
39,-0.37841138,-0.44186425,"('exploitative', 'cooperative')",-0.3784114,-0.4418643,-0.0634529
40,-1.2947631,-1.3903143,"('stingy', 'generous')",-1.2947631,-1.3903143,-0.0955512
41,-0.4094946,-0.51066595,"('unforgiving', 'forgiving')",-0.4094946,-0.510666,-0.1011714
42,-0.46883106,-0.41426137,"('unreliable', 'reliable')",-0.4688311,-0.4142614,0.0545697
43,-0.19233605,-0.2779952,"('irresponsible', 'responsible')",-0.1923361,-0.2779952,-0.0856591
44,-0.04504835,-0.05888718,"('prejudiced', 'unprejudiced')",-0.0450483,-0.0588872,-0.0138389
45,-1.4965854,-1.5227277,"('incompetent', 'competent')",-1.4965854,-1.5227277,-0.0261423
46,-1.0720346,-1.0485973,"('uncompetitive', 'competitive')",-1.0720346,-1.0485973,0.0234373
47,0.53517056,0.4189336,"('stupid', 'smart')",0.5351706,0.4189336,-0.116237
48,-0.4107914,-0.44678804,"('unintelligent', 'intelligent')",-0.4107914,-0.446788,-0.0359966
49,0.088673174,0.19854397,"('unable', 'able')",0.0886732,0.198544,0.1098708
50,0.36049578,0.37287906,"('clumsy', 'skillful')",0.3604958,0.3728791,0.0123833
51,-1.2887795,-1.3476316,"('uneducated', 'educated')",-1.2887795,-1.3476316,-0.0588521
52,0.030095989,-0.20744681,"('irrational', 'rational')",0.030096,-0.2074468,-0.2375428
53,-0.7462771,-0.75691366,"('uncreative', 'creative')",-0.7462771,-0.7569137,-0.0106366
54,0.31984338,0.26170027,"('incapable', 'capable')",0.3198434,0.2617003,-0.0581431
55,-0.86621875,-0.9043217,"('incompetent', 'clever')",-0.8662187,-0.9043217,-0.038103
56,0.31635386,0.2831651,"('impractical', 'practical')",0.3163539,0.2831651,-0.0331888
57,-1.5514457,-1.5609901,"('unimaginative', 'imaginative')",-1.5514457,-1.5609901,-0.0095444
58,-0.31339538,-0.29187152,"('undiscriminating', 'discriminating')",-0.3133954,-0.2918715,0.0215239
59,0.17508301,0.06330669,"('foolish', 'wise')",0.175083,0.0633067,-0.1117763
60,-0.035371058,-0.043993317,"('inefficient', 'efficient')",-0.0353711,-0.0439933,-0.0086222
61,-0.44255042,-0.5574962,"('illogical', 'logical')",-0.4425504,-0.5574962,-0.1149458
62,-0.45821035,-0.3795212,"('incompetent', 'brilliant')",-0.4582103,-0.3795212,0.0786891
63,-1.0002265,-0.9458617,"('unperceptive', 'insightful')",-1.0002265,-0.9458617,0.0543648
64,-1.7127382,-1.7514353,"('shy', 'confident')",-1.7127382,-1.7514353,-0.0386971
65,-0.9997595,-1.1727985,"('insecure', 'secure')",-0.9997595,-1.1727985,-0.173039
66,-0.51838565,-0.4791882,"('inactive', 'active')",-0.5183856,-0.4791882,0.0391974
67,0.9532167,0.9476452,"('doubtful', 'determined')",0.9532167,0.9476452,-0.0055715
68,-0.56675416,-0.5878534,"('dependent', 'independent')",-0.5667542,-0.5878534,-0.0210992
69,0.67279154,0.74751914,"('lazy', 'industrious')",0.6727915,0.7475191,0.0747276
70,-1.2541474,-1.2102647,"('lethargic', 'energetic')",-1.2541474,-1.2102647,0.0438827
71,0.45117337,0.39927822,"('diffident', 'self-confident')",0.4511734,0.3992782,-0.0518952
72,0.1997551,0.14527687,"('unambitious', 'ambitious')",0.1997551,0.1452769,-0.0544782
73,-0.27506927,-0.25983113,"('helpless', 'self-reliant')",-0.2750693,-0.2598311,0.0152382
74,-0.0131384,-0.03413383,"('undedicated', 'dedicated')",-0.0131384,-0.0341338,-0.0209954
75,0.9711345,1.0430769,"('meek', 'impulsive')",0.9711345,1.0430769,0.0719424
76,-0.021538582,0.035289984,"('anxious', 'daring')",-0.0215386,0.03529,0.0568286
77,-0.84134465,-0.7092017,"('unmotivated', 'motivated')",-0.8413447,-0.7092017,0.132143
78,-0.1618278,-0.025624614,"('nonresilient', 'resilient')",-0.1618278,-0.0256246,0.1362032
79,0.6979221,0.87367463,"('wavering', 'unwavering')",0.6979221,0.8736746,0.1757525
80,-1.7547582,-1.857193,"('dominated', 'dominating')",-1.7547582,-1.857193,-0.1024348
81,-1.4583201,-1.5367484,"('submissive', 'aggressive')",-1.4583201,-1.5367484,-0.0784283
82,1.020627,1.0075873,"('poor', 'rich')",1.020627,1.0075873,-0.0130397
83,-0.22685756,-0.28565064,"('powerless', 'powerful')",-0.2268576,-0.2856506,-0.058793
84,0.7042878,0.6456511,"('inferior', 'superior')",0.7042878,0.6456511,-0.0586367
85,0.86467946,0.8868188,"('insignificant', 'prestigious')",0.8646795,0.8868188,0.0221393
86,-1.5746474,-1.7126096,"('uninfluential', 'influential')",-1.5746474,-1.7126096,-0.1379622
87,-0.46402776,-0.5023089,"('unsuccessful', 'successful')",-0.4640278,-0.5023089,-0.0382811
88,0.039832678,0.023973163,"('low', 'eminent')",0.0398327,0.0239732,-0.0158595
