,inversion_male,inversion_female,tuple,average_male,average_female,female-male
64,-5.273753,-4.986294,"('shy', 'confident')",-5.2737532,-4.9862938,0.2874594
65,1.389616,1.4418935,"('insecure', 'secure')",1.389616,1.4418935,0.0522775
66,-0.1536985,-0.087390035,"('inactive', 'active')",-0.1536985,-0.08739,0.0663085
67,-0.74264073,-0.69601977,"('doubtful', 'determined')",-0.7426407,-0.6960198,0.0466209
68,0.025768444,0.0984998,"('dependent', 'independent')",0.0257684,0.0984998,0.0727314
69,-1.8781947,-1.83258,"('lazy', 'industrious')",-1.8781947,-1.83258,0.0456147
70,2.0399764,2.1155398,"('lethargic', 'energetic')",2.0399764,2.1155398,0.0755634
71,0.5790167,0.7807235,"('diffident', 'self-confident')",0.5790167,0.7807235,0.2017068
72,1.231298,1.2011049,"('unambitious', 'ambitious')",1.231298,1.2011049,-0.0301931
73,-3.0472884,-2.9032662,"('helpless', 'self-reliant')",-3.0472884,-2.9032662,0.1440222
74,0.2841212,0.32649797,"('undedicated', 'dedicated')",0.2841212,0.326498,0.0423768
75,-0.98234564,-0.91713977,"('meek', 'impulsive')",-0.9823456,-0.9171398,0.0652058
76,1.2689662,1.2222259,"('anxious', 'daring')",1.2689662,1.2222259,-0.0467403
77,-0.76462865,-0.6974381,"('unmotivated', 'motivated')",-0.7646286,-0.6974381,0.0671905
78,-0.10666655,-0.06372203,"('nonresilient', 'resilient')",-0.1066666,-0.063722,0.0429446
79,-0.33086768,-0.21168908,"('wavering', 'unwavering')",-0.3308677,-0.2116891,0.1191786
80,0.36991507,0.36842266,"('dominated', 'dominating')",0.3699151,0.3684227,-0.0014924
81,0.64219725,0.7081512,"('submissive', 'aggressive')",0.6421973,0.7081512,0.0659539
82,6.447403,6.5775685,"('poor', 'rich')",6.447403,6.5775685,0.1301655
83,-0.06048225,-0.069354475,"('powerless', 'powerful')",-0.0604822,-0.0693545,-0.0088723
84,0.032542046,-0.016832624,"('inferior', 'superior')",0.032542,-0.0168326,-0.0493746
85,-1.6756178,-1.6914383,"('insignificant', 'prestigious')",-1.6756178,-1.6914383,-0.0158205
86,0.84555256,0.9427283,"('uninfluential', 'influential')",0.8455526,0.9427283,0.0971757
87,0.21671091,0.47051686,"('unsuccessful', 'successful')",0.2167109,0.4705169,0.253806
88,0.18930903,0.3509029,"('low', 'eminent')",0.189309,0.3509029,0.1615939
