,challenge_male,challenge_female,tuple,average_male,average_female,female-male
27,1.4797523,1.337339,"('hardhearted', 'softhearted')",1.4797523,1.337339,-0.1424133
28,1.6548744,1.6050441,"('disloyal', 'loyal')",1.6548744,1.6050441,-0.0498303
29,-0.65771824,-0.86031747,"('unfair', 'fair')",-0.6577182,-0.8603175,-0.2025993
30,0.9459506,0.94547725,"('intolerant', 'tolerant')",0.9459506,0.9454772,-0.0004734
31,-2.223217,-2.1521506,"('evil', 'good')",-2.223217,-2.1521506,0.0710664
32,1.416332,1.3255231,"('unkind', 'kind')",1.416332,1.3255231,-0.0908089
33,-0.52515143,-0.54776865,"('wrong', 'right')",-0.5251514,-0.5477687,-0.0226173
34,4.838205,5.1297193,"('mean', 'honorable')",4.8382049,5.1297193,0.2915144
35,-1.3161327,-1.4371381,"('corrupt', 'incorrupt')",-1.3161327,-1.4371381,-0.1210054
36,-1.3662369,-1.3724426,"('hostile', 'amicable')",-1.3662369,-1.3724426,-0.0062057
37,0.5734153,0.5928997,"('fake', 'genuine')",0.5734153,0.5928997,0.0194844
38,0.15995389,0.26689833,"('untruthful', 'truthful')",0.1599539,0.2668983,0.1069444
39,0.23997036,0.19810331,"('exploitative', 'cooperative')",0.2399704,0.1981033,-0.0418671
40,-2.5101936,-2.7436068,"('stingy', 'generous')",-2.5101936,-2.7436068,-0.2334132
41,0.25991535,0.15889186,"('unforgiving', 'forgiving')",0.2599154,0.1588919,-0.1010235
42,-2.5914888,-2.5931847,"('unreliable', 'reliable')",-2.5914888,-2.5931847,-0.0016959
43,1.6217326,1.6565498,"('irresponsible', 'responsible')",1.6217326,1.6565498,0.0348172
44,-1.5313727,-1.5690261,"('prejudiced', 'unprejudiced')",-1.5313727,-1.5690261,-0.0376534
45,0.6226553,0.57752514,"('incompetent', 'competent')",0.6226553,0.5775251,-0.0451302
46,0.1222285,0.14363088,"('uncompetitive', 'competitive')",0.1222285,0.1436309,0.0214024
47,5.898806,6.02449,"('stupid', 'smart')",5.8988061,6.0244899,0.1256838
48,1.0330979,0.88593787,"('unintelligent', 'intelligent')",1.0330979,0.8859379,-0.14716
49,0.3877331,0.5724038,"('unable', 'able')",0.3877331,0.5724038,0.1846707
50,-0.4996621,-0.47680274,"('clumsy', 'skillful')",-0.4996621,-0.4768027,0.0228594
51,0.6102572,0.5744291,"('uneducated', 'educated')",0.6102572,0.5744291,-0.0358281
52,-0.7555502,-0.78620327,"('irrational', 'rational')",-0.7555502,-0.7862033,-0.0306531
53,0.030589165,0.09125196,"('uncreative', 'creative')",0.0305892,0.091252,0.0606628
54,1.1471043,1.3511813,"('incapable', 'capable')",1.1471043,1.3511813,0.204077
55,0.984805,0.9215339,"('incompetent', 'clever')",0.984805,0.9215339,-0.0632711
56,1.052033,0.95747924,"('impractical', 'practical')",1.0520329,0.9574792,-0.0945537
57,-2.5034997,-2.489535,"('unimaginative', 'imaginative')",-2.5034997,-2.4895351,0.0139646
58,-0.18959251,-0.25019017,"('undiscriminating', 'discriminating')",-0.1895925,-0.2501902,-0.0605977
59,-0.10348491,-0.040113665,"('foolish', 'wise')",-0.1034849,-0.0401137,0.0633712
60,1.3304527,1.2800217,"('inefficient', 'efficient')",1.3304527,1.2800217,-0.050431
61,0.827193,0.61523837,"('illogical', 'logical')",0.827193,0.6152384,-0.2119546
62,1.6266831,1.6586754,"('incompetent', 'brilliant')",1.6266831,1.6586754,0.0319923
63,0.93847007,1.0159122,"('unperceptive', 'insightful')",0.9384701,1.0159122,0.0774421
64,-6.0679274,-6.1169887,"('shy', 'confident')",-6.0679274,-6.1169887,-0.0490613
65,0.4624551,0.39125216,"('insecure', 'secure')",0.4624551,0.3912522,-0.0712029
66,-0.29854813,-0.34421903,"('inactive', 'active')",-0.2985481,-0.344219,-0.0456709
67,-0.12687576,-0.1262412,"('doubtful', 'determined')",-0.1268758,-0.1262412,0.0006346
68,-0.27261811,-0.270515,"('dependent', 'independent')",-0.2726181,-0.270515,0.0021031
69,-2.3408537,-2.237801,"('lazy', 'industrious')",-2.3408537,-2.2378011,0.1030526
70,1.5000734,1.4980932,"('lethargic', 'energetic')",1.5000734,1.4980932,-0.0019802
71,0.34024003,0.26833123,"('diffident', 'self-confident')",0.34024,0.2683312,-0.0719088
72,0.9726267,0.96625376,"('unambitious', 'ambitious')",0.9726267,0.9662538,-0.0063729
73,-3.522187,-3.5672288,"('helpless', 'self-reliant')",-3.522187,-3.5672288,-0.0450418
74,0.40494648,0.29027346,"('undedicated', 'dedicated')",0.4049465,0.2902735,-0.114673
75,-1.1416609,-0.92515063,"('meek', 'impulsive')",-1.1416609,-0.9251506,0.2165103
76,0.8638783,0.78900576,"('anxious', 'daring')",0.8638783,0.7890058,-0.0748725
77,-0.63677335,-0.48040462,"('unmotivated', 'motivated')",-0.6367733,-0.4804046,0.1563687
78,-0.37307048,-0.38919437,"('nonresilient', 'resilient')",-0.3730705,-0.3891944,-0.0161239
79,-0.6406725,-0.46604455,"('wavering', 'unwavering')",-0.6406725,-0.4660445,0.174628
80,0.1506199,-0.066230334,"('dominated', 'dominating')",0.1506199,-0.0662303,-0.2168502
81,0.45072126,0.40069076,"('submissive', 'aggressive')",0.4507213,0.4006908,-0.0500305
82,6.529001,6.742913,"('poor', 'rich')",6.5290012,6.7429128,0.2139116
83,-0.062297292,-0.09262816,"('powerless', 'powerful')",-0.0622973,-0.0926282,-0.0303309
84,0.5476987,0.5692899,"('inferior', 'superior')",0.5476987,0.5692899,0.0215912
85,-1.2459316,-1.1821501,"('insignificant', 'prestigious')",-1.2459316,-1.1821501,0.0637815
86,0.55941206,0.5665501,"('uninfluential', 'influential')",0.5594121,0.5665501,0.007138
87,0.3829382,0.44514453,"('unsuccessful', 'successful')",0.3829382,0.4451445,0.0622063
88,0.51158637,0.51871324,"('low', 'eminent')",0.5115864,0.5187132,0.0071268
