,cameo_male,cameo_female,tuple,average_male,average_female,female-male
48,0.94787943,0.95497644,"('unintelligent', 'intelligent')",0.9478794,0.9549764,0.007097
49,-0.2448806,-0.0049283877,"('unable', 'able')",-0.2448806,-0.0049284,0.2399522
50,-0.025840774,-0.012280271,"('clumsy', 'skillful')",-0.0258408,-0.0122803,0.0135605
51,0.6015893,0.5767056,"('uneducated', 'educated')",0.6015893,0.5767056,-0.0248837
52,-0.57752144,-0.57581335,"('irrational', 'rational')",-0.5775214,-0.5758134,0.001708
53,0.26203012,0.30858004,"('uncreative', 'creative')",0.2620301,0.30858,0.0465499
54,0.9324326,1.113293,"('incapable', 'capable')",0.9324326,1.1132931,0.1808605
55,1.0840096,1.1491796,"('incompetent', 'clever')",1.0840096,1.1491796,0.06517
56,0.66496617,0.7646502,"('impractical', 'practical')",0.6649662,0.7646502,0.099684
57,-2.1434367,-2.3008647,"('unimaginative', 'imaginative')",-2.1434367,-2.3008647,-0.157428
58,-0.008781776,-0.12907888,"('undiscriminating', 'discriminating')",-0.0087818,-0.1290789,-0.1202971
59,0.01749783,0.1098007,"('foolish', 'wise')",0.0174978,0.1098007,0.0923029
60,0.61353207,0.72204316,"('inefficient', 'efficient')",0.6135321,0.7220432,0.1085111
61,0.41483676,0.32731336,"('illogical', 'logical')",0.4148368,0.3273134,-0.0875234
62,1.3104916,1.4943719,"('incompetent', 'brilliant')",1.3104916,1.4943719,0.1838803
63,0.9396323,1.0509999,"('unperceptive', 'insightful')",0.9396323,1.0509999,0.1113676
64,-5.334475,-5.364245,"('shy', 'confident')",-5.334475,-5.3642449,-0.0297699
65,1.4866318,1.3653255,"('insecure', 'secure')",1.4866318,1.3653255,-0.1213063
66,0.045876246,-0.05734787,"('inactive', 'active')",0.0458762,-0.0573479,-0.1032241
67,-0.8488899,-0.8129848,"('doubtful', 'determined')",-0.8488899,-0.8129848,0.0359051
68,-0.3187983,-0.17685944,"('dependent', 'independent')",-0.3187983,-0.1768594,0.1419389
69,-1.8927915,-1.7774081,"('lazy', 'industrious')",-1.8927915,-1.7774081,0.1153834
70,1.9402801,1.8403189,"('lethargic', 'energetic')",1.9402801,1.8403189,-0.0999612
71,0.24985914,0.478219,"('diffident', 'self-confident')",0.2498591,0.478219,0.2283599
72,0.9346492,1.062348,"('unambitious', 'ambitious')",0.9346492,1.062348,0.1276988
73,-2.9179277,-2.8199456,"('helpless', 'self-reliant')",-2.9179277,-2.8199456,0.0979821
74,0.12412568,0.076067746,"('undedicated', 'dedicated')",0.1241257,0.0760677,-0.048058
75,-0.7612975,-0.7246457,"('meek', 'impulsive')",-0.7612975,-0.7246457,0.0366518
76,1.2303479,1.112757,"('anxious', 'daring')",1.2303479,1.112757,-0.1175909
77,-1.1098546,-1.0044678,"('unmotivated', 'motivated')",-1.1098546,-1.0044678,0.1053868
78,-0.369117,-0.29184425,"('nonresilient', 'resilient')",-0.369117,-0.2918442,0.0772728
79,-0.12269473,-0.171469,"('wavering', 'unwavering')",-0.1226947,-0.171469,-0.0487743
80,0.2739457,0.14914769,"('dominated', 'dominating')",0.2739457,0.1491477,-0.124798
81,0.5833508,0.46739492,"('submissive', 'aggressive')",0.5833508,0.4673949,-0.1159559
82,6.010226,6.381625,"('poor', 'rich')",6.0102258,6.3816252,0.3713994
83,-0.4954861,-0.51263785,"('powerless', 'powerful')",-0.4954861,-0.5126379,-0.0171518
84,0.0029797181,0.012369476,"('inferior', 'superior')",0.0029797,0.0123695,0.0093898
85,-1.5511376,-1.5600566,"('insignificant', 'prestigious')",-1.5511376,-1.5600566,-0.008919
86,0.50937754,0.5531386,"('uninfluential', 'influential')",0.5093775,0.5531386,0.0437611
87,-0.14083064,0.11897549,"('unsuccessful', 'successful')",-0.1408306,0.1189755,0.2598061
88,-0.18485858,-0.08016419,"('low', 'eminent')",-0.1848586,-0.0801642,0.1046944
