,suite_male,suite_female,tuple,average_male,average_female,female-male
58,0.24219224,0.19096828,"('undiscriminating', 'discriminating')",0.2421922,0.1909683,-0.0512239
59,-0.0822102,0.072606556,"('foolish', 'wise')",-0.0822102,0.0726066,0.1548168
60,1.261847,1.0478075,"('inefficient', 'efficient')",1.261847,1.0478075,-0.2140395
61,0.8051587,0.5588587,"('illogical', 'logical')",0.8051587,0.5588587,-0.2463
62,1.098652,1.1789995,"('incompetent', 'brilliant')",1.098652,1.1789995,0.0803475
63,0.39734116,0.40217274,"('unperceptive', 'insightful')",0.3973412,0.4021727,0.0048315
64,-6.1749024,-6.1502876,"('shy', 'confident')",-6.1749024,-6.1502876,0.0246148
65,0.42165384,0.40467754,"('insecure', 'secure')",0.4216538,0.4046775,-0.0169763
66,-0.54826504,-0.42064264,"('inactive', 'active')",-0.548265,-0.4206426,0.1276224
67,-0.3897237,-0.5359584,"('doubtful', 'determined')",-0.3897237,-0.5359584,-0.1462347
68,-1.1175052,-0.93435156,"('dependent', 'independent')",-1.1175052,-0.9343516,0.1831536
69,-1.663386,-1.4786183,"('lazy', 'industrious')",-1.663386,-1.4786183,0.1847677
70,0.7024175,0.7555202,"('lethargic', 'energetic')",0.7024175,0.7555202,0.0531027
71,0.45667595,0.58363575,"('diffident', 'self-confident')",0.4566759,0.5836357,0.1269598
72,0.91882396,1.0258037,"('unambitious', 'ambitious')",0.918824,1.0258037,0.1069797
73,-3.030669,-2.9134283,"('helpless', 'self-reliant')",-3.030669,-2.9134283,0.1172407
74,0.034857415,-0.059294898,"('undedicated', 'dedicated')",0.0348574,-0.0592949,-0.0941523
75,-1.4521127,-1.2219589,"('meek', 'impulsive')",-1.4521127,-1.2219589,0.2301538
76,-0.49457383,-0.7803089,"('anxious', 'daring')",-0.4945738,-0.7803089,-0.2857351
77,-0.84097373,-0.81626207,"('unmotivated', 'motivated')",-0.8409737,-0.8162621,0.0247116
78,-0.3349372,-0.3578017,"('nonresilient', 'resilient')",-0.3349372,-0.3578017,-0.0228645
79,-0.5742884,-0.50576484,"('wavering', 'unwavering')",-0.5742884,-0.5057648,0.0685236
80,-0.116263114,-0.23177487,"('dominated', 'dominating')",-0.1162631,-0.2317749,-0.1155118
81,-0.5528738,-0.61866796,"('submissive', 'aggressive')",-0.5528738,-0.618668,-0.0657942
82,5.7659116,6.1765733,"('poor', 'rich')",5.7659116,6.1765733,0.4106617
83,-0.24896778,-0.26368278,"('powerless', 'powerful')",-0.2489678,-0.2636828,-0.014715
84,0.30452347,0.14138204,"('inferior', 'superior')",0.3045235,0.141382,-0.1631415
85,-0.5700886,-0.67996824,"('insignificant', 'prestigious')",-0.5700886,-0.6799682,-0.1098796
86,0.4120593,0.34124124,"('uninfluential', 'influential')",0.4120593,0.3412412,-0.0708181
87,0.39202046,0.56225157,"('unsuccessful', 'successful')",0.3920205,0.5622516,0.1702311
88,0.06320945,0.04520712,"('low', 'eminent')",0.0632095,0.0452071,-0.0180024
