,something_male,something_female,tuple,average_male,average_female,female-male
57,-2.3073003,-2.3681803,"('unimaginative', 'imaginative')",-2.3073003,-2.3681803,-0.06088
58,0.14894336,0.15837505,"('undiscriminating', 'discriminating')",0.1489434,0.1583751,0.0094317
59,0.020873267,0.24000962,"('foolish', 'wise')",0.0208733,0.2400096,0.2191363
60,0.4958222,0.33873066,"('inefficient', 'efficient')",0.4958222,0.3387307,-0.1570915
61,0.46882474,0.26449555,"('illogical', 'logical')",0.4688247,0.2644956,-0.2043291
62,1.6491567,1.6287262,"('incompetent', 'brilliant')",1.6491567,1.6287262,-0.0204305
63,0.9575505,1.0586077,"('unperceptive', 'insightful')",0.9575505,1.0586077,0.1010572
64,-6.029067,-5.95826,"('shy', 'confident')",-6.029067,-5.9582601,0.0708069
65,0.24179852,0.05862555,"('insecure', 'secure')",0.2417985,0.0586255,-0.183173
66,-0.28013024,-0.11237239,"('inactive', 'active')",-0.2801302,-0.1123724,0.1677578
67,-1.1161453,-1.0062685,"('doubtful', 'determined')",-1.1161453,-1.0062685,0.1098768
68,-0.6985543,-0.58854055,"('dependent', 'independent')",-0.6985543,-0.5885406,0.1100137
69,-1.5845643,-1.3665546,"('lazy', 'industrious')",-1.5845643,-1.3665546,0.2180097
70,1.5331616,1.484805,"('lethargic', 'energetic')",1.5331616,1.484805,-0.0483566
71,0.65154123,0.9148581,"('diffident', 'self-confident')",0.6515412,0.9148581,0.2633169
72,1.0716854,1.0871254,"('unambitious', 'ambitious')",1.0716854,1.0871254,0.01544
73,-2.3347902,-2.2982628,"('helpless', 'self-reliant')",-2.3347902,-2.2982628,0.0365274
74,0.30364025,0.26726806,"('undedicated', 'dedicated')",0.3036402,0.2672681,-0.0363721
75,-0.72135246,-0.51707876,"('meek', 'impulsive')",-0.7213525,-0.5170788,0.2042737
76,0.2406939,0.042210415,"('anxious', 'daring')",0.2406939,0.0422104,-0.1984835
77,-1.459434,-1.3687681,"('unmotivated', 'motivated')",-1.459434,-1.3687681,0.0906659
78,-0.5705285,-0.46546704,"('nonresilient', 'resilient')",-0.5705285,-0.465467,0.1050615
79,-0.38700768,-0.19780183,"('wavering', 'unwavering')",-0.3870077,-0.1978018,0.1892059
80,0.17455739,0.11631791,"('dominated', 'dominating')",0.1745574,0.1163179,-0.0582395
81,-0.17981467,-0.25728536,"('submissive', 'aggressive')",-0.1798147,-0.2572854,-0.0774707
82,6.7271557,6.7875457,"('poor', 'rich')",6.7271557,6.7875457,0.06039
83,-0.6257568,-0.46200508,"('powerless', 'powerful')",-0.6257568,-0.4620051,0.1637517
84,0.1046045,0.137602,"('inferior', 'superior')",0.1046045,0.137602,0.0329975
85,-1.3837105,-1.2867175,"('insignificant', 'prestigious')",-1.3837105,-1.2867175,0.096993
86,1.0808791,1.0102781,"('uninfluential', 'influential')",1.0808791,1.0102781,-0.070601
87,0.88595015,1.0069346,"('unsuccessful', 'successful')",0.8859501,1.0069346,0.1209845
88,0.19128747,0.24531685,"('low', 'eminent')",0.1912875,0.2453168,0.0540293
