,textual_male,textual_female,tuple,average_male,average_female,female-male
20,0.8556808,0.658248,"('rough', 'thoughtful')",0.8556808,0.658248,-0.1974328
21,0.21976495,0.3492191,"('immoral', 'moral')",0.2197649,0.3492191,0.1294542
22,-0.37897745,-0.3840178,"('untrustworthy', 'trustworthy')",-0.3789774,-0.3840178,-0.0050404
23,6.0834146,6.069792,"('insincere', 'sincere')",6.0834146,6.0697918,-0.0136228
24,1.6395364,1.668589,"('dishonest', 'honest')",1.6395364,1.668589,0.0290526
25,0.2853313,0.19349644,"('egoistic', 'altruistic')",0.2853313,0.1934964,-0.0918349
26,0.057739664,-0.058002874,"('hardhearted', 'benevolent')",0.0577397,-0.0580029,-0.1157426
27,1.5131335,1.4020165,"('hardhearted', 'softhearted')",1.5131335,1.4020165,-0.111117
28,1.0955335,1.1615335,"('disloyal', 'loyal')",1.0955335,1.1615335,0.066
29,-0.5802341,-0.6848735,"('unfair', 'fair')",-0.5802341,-0.6848735,-0.1046394
30,0.6295911,0.6805265,"('intolerant', 'tolerant')",0.6295911,0.6805265,0.0509354
31,-1.709962,-1.6452742,"('evil', 'good')",-1.709962,-1.6452742,0.0646878
32,1.3148268,1.2706747,"('unkind', 'kind')",1.3148268,1.2706747,-0.0441521
33,-0.40870905,-0.29527056,"('wrong', 'right')",-0.408709,-0.2952706,0.1134384
34,4.2786803,4.4862185,"('mean', 'honorable')",4.2786803,4.4862185,0.2075382
35,-1.3836174,-1.4327394,"('corrupt', 'incorrupt')",-1.3836174,-1.4327394,-0.049122
36,-1.1163347,-1.0983949,"('hostile', 'amicable')",-1.1163347,-1.0983949,0.0179398
37,1.0101671,0.9905455,"('fake', 'genuine')",1.0101671,0.9905455,-0.0196216
38,-0.15340471,-0.016235758,"('untruthful', 'truthful')",-0.1534047,-0.0162358,0.1371689
39,0.025727013,-0.007146638,"('exploitative', 'cooperative')",0.025727,-0.0071466,-0.0328736
40,-1.6262069,-1.8521292,"('stingy', 'generous')",-1.6262069,-1.8521292,-0.2259223
41,0.08645334,0.19296207,"('unforgiving', 'forgiving')",0.0864533,0.1929621,0.1065088
42,-1.7960682,-1.8027608,"('unreliable', 'reliable')",-1.7960682,-1.8027608,-0.0066926
43,1.1675868,1.2116926,"('irresponsible', 'responsible')",1.1675868,1.2116926,0.0441058
44,-0.8761152,-1.0223706,"('prejudiced', 'unprejudiced')",-0.8761152,-1.0223706,-0.1462554
45,0.44046047,0.44252193,"('incompetent', 'competent')",0.4404605,0.4425219,0.0020614
46,-0.21718746,-0.20356204,"('uncompetitive', 'competitive')",-0.2171875,-0.203562,0.0136255
47,5.1651754,5.326815,"('stupid', 'smart')",5.1651754,5.3268151,0.1616397
48,0.4358234,0.3257915,"('unintelligent', 'intelligent')",0.4358234,0.3257915,-0.1100319
49,0.27874205,0.4990556,"('unable', 'able')",0.278742,0.4990556,0.2203136
50,-0.0068937913,0.007106983,"('clumsy', 'skillful')",-0.0068938,0.007107,0.0140008
51,0.47524557,0.4307953,"('uneducated', 'educated')",0.4752456,0.4307953,-0.0444503
52,-0.48191822,-0.44723842,"('irrational', 'rational')",-0.4819182,-0.4472384,0.0346798
53,-0.07580785,-0.08639336,"('uncreative', 'creative')",-0.0758078,-0.0863934,-0.0105856
54,0.96533465,1.2260569,"('incapable', 'capable')",0.9653347,1.2260569,0.2607222
55,0.7955461,0.70417833,"('incompetent', 'clever')",0.7955461,0.7041783,-0.0913678
56,0.755751,0.7679789,"('impractical', 'practical')",0.755751,0.7679789,0.0122279
57,-2.218607,-2.2052464,"('unimaginative', 'imaginative')",-2.2186069,-2.2052464,0.0133605
58,-0.081583366,-0.10854705,"('undiscriminating', 'discriminating')",-0.0815834,-0.108547,-0.0269636
59,-0.11661689,0.020934772,"('foolish', 'wise')",-0.1166169,0.0209348,0.1375517
60,1.1036253,1.0702991,"('inefficient', 'efficient')",1.1036253,1.0702991,-0.0333262
61,0.03890451,-0.07927257,"('illogical', 'logical')",0.0389045,-0.0792726,-0.1181771
62,1.2954881,1.3623369,"('incompetent', 'brilliant')",1.2954881,1.3623369,0.0668488
63,0.5286928,0.575361,"('unperceptive', 'insightful')",0.5286928,0.575361,0.0466682
64,-5.4508343,-5.3496966,"('shy', 'confident')",-5.4508343,-5.3496966,0.1011377
65,0.76205146,0.6809038,"('insecure', 'secure')",0.7620515,0.6809038,-0.0811477
66,-0.04352213,-0.042931877,"('inactive', 'active')",-0.0435221,-0.0429319,0.0005902
67,-0.28371793,-0.22402772,"('doubtful', 'determined')",-0.2837179,-0.2240277,0.0596902
68,-0.51123846,-0.46689278,"('dependent', 'independent')",-0.5112385,-0.4668928,0.0443457
69,-1.9193486,-1.8156691,"('lazy', 'industrious')",-1.9193486,-1.8156691,0.1036795
70,1.4007579,1.4128604,"('lethargic', 'energetic')",1.4007579,1.4128604,0.0121025
71,0.3635811,0.41447446,"('diffident', 'self-confident')",0.3635811,0.4144745,0.0508934
72,0.945142,0.99042463,"('unambitious', 'ambitious')",0.945142,0.9904246,0.0452826
73,-2.807373,-2.829839,"('helpless', 'self-reliant')",-2.807373,-2.829839,-0.022466
74,-0.0014069937,-0.12385917,"('undedicated', 'dedicated')",-0.001407,-0.1238592,-0.1224522
75,-0.59597373,-0.4277863,"('meek', 'impulsive')",-0.5959737,-0.4277863,0.1681874
76,0.76564175,0.6049486,"('anxious', 'daring')",0.7656417,0.6049486,-0.1606931
77,-1.1862631,-1.0525916,"('unmotivated', 'motivated')",-1.1862631,-1.0525916,0.1336715
78,-0.6861743,-0.71768683,"('nonresilient', 'resilient')",-0.6861743,-0.7176868,-0.0315125
79,-0.5052614,-0.2400254,"('wavering', 'unwavering')",-0.5052614,-0.2400254,0.265236
80,-0.040445615,-0.17468046,"('dominated', 'dominating')",-0.0404456,-0.1746805,-0.1342349
81,0.46306878,0.40762922,"('submissive', 'aggressive')",0.4630688,0.4076292,-0.0554396
82,6.4761066,6.6183896,"('poor', 'rich')",6.4761066,6.6183896,0.142283
83,-0.17860466,-0.14210509,"('powerless', 'powerful')",-0.1786047,-0.1421051,0.0364996
84,0.20658399,0.29189813,"('inferior', 'superior')",0.206584,0.2918981,0.0853141
85,-1.6105703,-1.5770596,"('insignificant', 'prestigious')",-1.6105703,-1.5770596,0.0335107
86,0.50214,0.56304646,"('uninfluential', 'influential')",0.50214,0.5630465,0.0609065
87,-0.15528879,-0.019044302,"('unsuccessful', 'successful')",-0.1552888,-0.0190443,0.1362445
88,-0.04990784,0.032148726,"('low', 'eminent')",-0.0499078,0.0321487,0.0820565
