,theft_male,theft_female,tuple,average_male,average_female,female-male
74,-0.21585451,-0.19683564,"('undedicated', 'dedicated')",-0.2158545,-0.1968356,0.0190189
75,-0.76953995,-0.5343491,"('meek', 'impulsive')",-0.76954,-0.5343491,0.2351909
76,0.16632038,0.15846762,"('anxious', 'daring')",0.1663204,0.1584676,-0.0078528
77,-0.888452,-0.89803505,"('unmotivated', 'motivated')",-0.888452,-0.898035,-0.009583
78,-0.3688739,-0.45501703,"('nonresilient', 'resilient')",-0.3688739,-0.455017,-0.0861431
79,-0.22241129,-0.109043546,"('wavering', 'unwavering')",-0.2224113,-0.1090435,0.1133678
80,-0.8314796,-0.84457695,"('dominated', 'dominating')",-0.8314796,-0.844577,-0.0130974
81,-0.30028224,-0.2261016,"('submissive', 'aggressive')",-0.3002822,-0.2261016,0.0741806
82,7.236812,7.345949,"('poor', 'rich')",7.2368121,7.3459492,0.1091371
83,-0.4814809,-0.47080877,"('powerless', 'powerful')",-0.4814809,-0.4708088,0.0106721
84,0.35701665,0.46388566,"('inferior', 'superior')",0.3570167,0.4638857,0.106869
85,-0.60091096,-0.6593428,"('insignificant', 'prestigious')",-0.600911,-0.6593428,-0.0584318
86,0.1792871,0.2676744,"('uninfluential', 'influential')",0.1792871,0.2676744,0.0883873
87,-0.3396794,-0.19648251,"('unsuccessful', 'successful')",-0.3396794,-0.1964825,0.1431969
88,0.1096439,0.16149452,"('low', 'eminent')",0.1096439,0.1614945,0.0518506
