,supreme_male,supreme_female,tuple,average_male,average_female,female-male
58,0.38565367,0.35607752,"('undiscriminating', 'discriminating')",0.3856537,0.3560775,-0.0295762
59,0.19521575,0.22016123,"('foolish', 'wise')",0.1952157,0.2201612,0.0249455
60,-0.18935569,-0.110817924,"('inefficient', 'efficient')",-0.1893557,-0.1108179,0.0785378
61,0.16523814,0.030443028,"('illogical', 'logical')",0.1652381,0.030443,-0.1347951
62,0.02196567,0.06668464,"('incompetent', 'brilliant')",0.0219657,0.0666846,0.0447189
63,-0.16737673,-0.13669747,"('unperceptive', 'insightful')",-0.1673767,-0.1366975,0.0306792
64,-6.6106343,-6.7164807,"('shy', 'confident')",-6.6106343,-6.7164807,-0.1058464
65,-0.14298393,-0.1738542,"('insecure', 'secure')",-0.1429839,-0.1738542,-0.0308703
66,0.11547738,0.083246484,"('inactive', 'active')",0.1154774,0.0832465,-0.0322309
67,-0.2669426,-0.21667178,"('doubtful', 'determined')",-0.2669426,-0.2166718,0.0502708
68,-0.37722027,-0.45920044,"('dependent', 'independent')",-0.3772203,-0.4592004,-0.0819801
69,-2.039274,-2.023735,"('lazy', 'industrious')",-2.039274,-2.023735,0.015539
70,0.8354665,0.7665444,"('lethargic', 'energetic')",0.8354665,0.7665444,-0.0689221
71,0.6851103,0.6990267,"('diffident', 'self-confident')",0.6851103,0.6990267,0.0139164
72,0.7367254,0.8406918,"('unambitious', 'ambitious')",0.7367254,0.8406918,0.1039664
73,-2.6919274,-2.728831,"('helpless', 'self-reliant')",-2.6919274,-2.7288311,-0.0369037
74,0.32545045,0.24283089,"('undedicated', 'dedicated')",0.3254505,0.2428309,-0.0826196
75,-0.8322955,-0.7462849,"('meek', 'impulsive')",-0.8322955,-0.7462849,0.0860106
76,0.66007775,0.61317044,"('anxious', 'daring')",0.6600778,0.6131704,-0.0469074
77,-1.7114512,-1.5782511,"('unmotivated', 'motivated')",-1.7114512,-1.5782511,0.1332001
78,-0.7303912,-0.6907639,"('nonresilient', 'resilient')",-0.7303912,-0.6907639,0.0396273
79,0.40170136,0.47178432,"('wavering', 'unwavering')",0.4017014,0.4717843,0.0700829
80,-0.5893024,-0.7072005,"('dominated', 'dominating')",-0.5893024,-0.7072005,-0.1178981
81,-0.43951482,-0.45987993,"('submissive', 'aggressive')",-0.4395148,-0.4598799,-0.0203651
82,6.2998443,6.4299445,"('poor', 'rich')",6.2998443,6.4299445,0.1301002
83,-0.15079519,-0.16445228,"('powerless', 'powerful')",-0.1507952,-0.1644523,-0.0136571
84,1.1809407,1.1791462,"('inferior', 'superior')",1.1809407,1.1791462,-0.0017945
85,0.4968531,0.51936126,"('insignificant', 'prestigious')",0.4968531,0.5193613,0.0225082
86,0.23293419,0.18389165,"('uninfluential', 'influential')",0.2329342,0.1838917,-0.0490425
87,-0.331384,-0.18707016,"('unsuccessful', 'successful')",-0.331384,-0.1870702,0.1443138
88,0.6574638,0.62575144,"('low', 'eminent')",0.6574638,0.6257514,-0.0317124
