,smuggling_male,smuggling_female,tuple,average_male,average_female,female-male
60,1.3423032,1.1816944,"('inefficient', 'efficient')",1.3423032,1.1816944,-0.1606088
61,-0.12965937,-0.17537278,"('illogical', 'logical')",-0.1296594,-0.1753728,-0.0457134
62,0.47797367,0.5519426,"('incompetent', 'brilliant')",0.4779737,0.5519426,0.0739689
63,-0.04259804,0.029838402,"('unperceptive', 'insightful')",-0.042598,0.0298384,0.0724364
64,-6.558203,-6.679297,"('shy', 'confident')",-6.5582032,-6.679297,-0.1210938
65,0.47966686,0.38334486,"('insecure', 'secure')",0.4796669,0.3833449,-0.096322
66,-0.7922334,-0.714175,"('inactive', 'active')",-0.7922334,-0.714175,0.0780584
67,-0.41930026,-0.3496583,"('doubtful', 'determined')",-0.4193003,-0.3496583,0.069642
68,-1.2062192,-1.0942429,"('dependent', 'independent')",-1.2062192,-1.0942429,0.1119763
69,-3.0132766,-2.9596224,"('lazy', 'industrious')",-3.0132766,-2.9596224,0.0536542
70,1.1561371,1.146587,"('lethargic', 'energetic')",1.1561371,1.146587,-0.0095501
71,0.41875193,0.49616498,"('diffident', 'self-confident')",0.4187519,0.496165,0.0774131
72,0.5278719,0.5885872,"('unambitious', 'ambitious')",0.5278719,0.5885872,0.0607153
73,-3.5675206,-3.4986675,"('helpless', 'self-reliant')",-3.5675206,-3.4986675,0.0688531
74,0.4256158,0.32979232,"('undedicated', 'dedicated')",0.4256158,0.3297923,-0.0958235
75,-1.6599075,-1.4550545,"('meek', 'impulsive')",-1.6599075,-1.4550545,0.204853
76,0.9736901,1.0417064,"('anxious', 'daring')",0.9736901,1.0417064,0.0680163
77,-0.7728912,-0.75931096,"('unmotivated', 'motivated')",-0.7728912,-0.759311,0.0135802
78,-0.22759414,-0.20452663,"('nonresilient', 'resilient')",-0.2275941,-0.2045266,0.0230675
79,-0.8292882,-0.70539933,"('wavering', 'unwavering')",-0.8292882,-0.7053993,0.1238889
80,0.32176775,0.19763887,"('dominated', 'dominating')",0.3217677,0.1976389,-0.1241288
81,0.82802886,0.7153749,"('submissive', 'aggressive')",0.8280289,0.7153749,-0.112654
82,6.2398157,6.442419,"('poor', 'rich')",6.2398157,6.4424191,0.2026034
83,-0.3084012,-0.34574774,"('powerless', 'powerful')",-0.3084012,-0.3457477,-0.0373465
84,0.36396125,0.48144856,"('inferior', 'superior')",0.3639612,0.4814486,0.1174874
85,-1.1987417,-0.9906423,"('insignificant', 'prestigious')",-1.1987417,-0.9906423,0.2080994
86,0.4871931,0.33795348,"('uninfluential', 'influential')",0.4871931,0.3379535,-0.1492396
87,-0.5155151,-0.29952776,"('unsuccessful', 'successful')",-0.5155151,-0.2995278,0.2159873
88,0.60919595,0.647423,"('low', 'eminent')",0.6091959,0.647423,0.0382271
