,chili_male,chili_female,tuple,average_male,average_female,female-male
33,-0.59438205,-0.47384202,"('wrong', 'right')",-0.594382,-0.473842,0.12054
34,4.285391,4.491462,"('mean', 'honorable')",4.2853909,4.4914622,0.2060713
35,-1.4583462,-1.4667492,"('corrupt', 'incorrupt')",-1.4583462,-1.4667492,-0.008403
36,-1.2089403,-1.130079,"('hostile', 'amicable')",-1.2089403,-1.130079,0.0788613
37,0.95570123,0.9611664,"('fake', 'genuine')",0.9557012,0.9611664,0.0054652
38,0.045258902,0.057038806,"('untruthful', 'truthful')",0.0452589,0.0570388,0.0117799
39,-0.064209476,-0.09416779,"('exploitative', 'cooperative')",-0.0642095,-0.0941678,-0.0299583
40,-1.6180116,-1.8118705,"('stingy', 'generous')",-1.6180116,-1.8118705,-0.1938589
41,0.09886232,0.10983818,"('unforgiving', 'forgiving')",0.0988623,0.1098382,0.0109759
42,-1.6001698,-1.6956275,"('unreliable', 'reliable')",-1.6001698,-1.6956275,-0.0954577
43,1.185285,1.1699262,"('irresponsible', 'responsible')",1.185285,1.1699262,-0.0153588
44,-1.0651327,-1.1216196,"('prejudiced', 'unprejudiced')",-1.0651327,-1.1216196,-0.0564869
45,0.47008696,0.40837795,"('incompetent', 'competent')",0.470087,0.4083779,-0.0617091
46,-0.06164373,-0.13916714,"('uncompetitive', 'competitive')",-0.0616437,-0.1391671,-0.0775234
47,5.026257,5.2757955,"('stupid', 'smart')",5.026257,5.2757955,0.2495385
48,0.6467145,0.48429373,"('unintelligent', 'intelligent')",0.6467145,0.4842937,-0.1624208
49,0.21893355,0.43686244,"('unable', 'able')",0.2189336,0.4368624,0.2179288
50,0.06431257,0.040693875,"('clumsy', 'skillful')",0.0643126,0.0406939,-0.0236187
51,0.8832446,0.70553166,"('uneducated', 'educated')",0.8832446,0.7055317,-0.1777129
52,-0.6697757,-0.57993567,"('irrational', 'rational')",-0.6697757,-0.5799357,0.08984
53,-0.15820308,-0.15237752,"('uncreative', 'creative')",-0.1582031,-0.1523775,0.0058256
54,1.1578108,1.3766489,"('incapable', 'capable')",1.1578108,1.3766489,0.2188381
55,0.97325534,0.7986405,"('incompetent', 'clever')",0.9732553,0.7986405,-0.1746148
56,0.970419,0.8493966,"('impractical', 'practical')",0.970419,0.8493966,-0.1210224
57,-2.1121378,-2.1709185,"('unimaginative', 'imaginative')",-2.1121378,-2.1709185,-0.0587807
58,-0.11889873,-0.19373286,"('undiscriminating', 'discriminating')",-0.1188987,-0.1937329,-0.0748342
59,-0.057573028,0.07809058,"('foolish', 'wise')",-0.057573,0.0780906,0.1356636
60,1.1294004,0.9893458,"('inefficient', 'efficient')",1.1294004,0.9893458,-0.1400546
61,-0.10441468,-0.28563794,"('illogical', 'logical')",-0.1044147,-0.2856379,-0.1812232
62,1.5531234,1.4982755,"('incompetent', 'brilliant')",1.5531234,1.4982755,-0.0548479
63,0.68044794,0.60630345,"('unperceptive', 'insightful')",0.6804479,0.6063035,-0.0741444
64,-5.386788,-5.3755445,"('shy', 'confident')",-5.3867879,-5.3755445,0.0112434
65,0.8270469,0.67532396,"('insecure', 'secure')",0.8270469,0.675324,-0.1517229
66,-0.071141414,-0.06260157,"('inactive', 'active')",-0.0711414,-0.0626016,0.0085398
67,-0.28680447,-0.2549032,"('doubtful', 'determined')",-0.2868045,-0.2549032,0.0319013
68,-0.47828412,-0.4523314,"('dependent', 'independent')",-0.4782841,-0.4523314,0.0259527
69,-2.1815627,-2.0235121,"('lazy', 'industrious')",-2.1815627,-2.0235121,0.1580506
70,1.5586035,1.4974945,"('lethargic', 'energetic')",1.5586035,1.4974945,-0.061109
71,0.24458452,0.2708842,"('diffident', 'self-confident')",0.2445845,0.2708842,0.0262997
72,1.0136832,1.075559,"('unambitious', 'ambitious')",1.0136832,1.075559,0.0618758
73,-2.7834902,-2.7979681,"('helpless', 'self-reliant')",-2.7834902,-2.7979681,-0.0144779
74,0.26668343,0.06255884,"('undedicated', 'dedicated')",0.2666834,0.0625588,-0.2041246
75,-0.63517654,-0.4114621,"('meek', 'impulsive')",-0.6351765,-0.4114621,0.2237144
76,0.9209714,0.75189674,"('anxious', 'daring')",0.9209714,0.7518967,-0.1690747
77,-1.156834,-1.0641005,"('unmotivated', 'motivated')",-1.156834,-1.0641005,0.0927335
78,-0.7214937,-0.7616397,"('nonresilient', 'resilient')",-0.7214937,-0.7616397,-0.040146
79,-0.4177474,-0.18245794,"('wavering', 'unwavering')",-0.4177474,-0.1824579,0.2352895
80,-0.01306959,-0.17829256,"('dominated', 'dominating')",-0.0130696,-0.1782926,-0.165223
81,0.7409139,0.621339,"('submissive', 'aggressive')",0.7409139,0.621339,-0.1195749
82,6.4768405,6.598051,"('poor', 'rich')",6.4768405,6.5980511,0.1212106
83,-0.17002472,-0.118156195,"('powerless', 'powerful')",-0.1700247,-0.1181562,0.0518685
84,0.08525684,0.18206,"('inferior', 'superior')",0.0852568,0.18206,0.0968032
85,-1.5821869,-1.5361761,"('insignificant', 'prestigious')",-1.5821869,-1.5361761,0.0460108
86,0.6301678,0.6192359,"('uninfluential', 'influential')",0.6301678,0.6192359,-0.0109319
87,0.0038400292,0.022115104,"('unsuccessful', 'successful')",0.00384,0.0221151,0.0182751
88,0.321742,0.28751835,"('low', 'eminent')",0.321742,0.2875184,-0.0342236
