,angle_male,angle_female,tuple,average_male,average_female,female-male
34,4.407707,4.691631,"('mean', 'honorable')",4.4077072,4.6916308,0.2839236
35,-0.64133364,-1.100194,"('corrupt', 'incorrupt')",-0.6413336,-1.100194,-0.4588604
36,-0.26801857,-0.54973364,"('hostile', 'amicable')",-0.2680186,-0.5497336,-0.281715
37,0.61184514,0.6498543,"('fake', 'genuine')",0.6118451,0.6498543,0.0380092
38,-0.26184714,-0.17542385,"('untruthful', 'truthful')",-0.2618471,-0.1754238,0.0864233
39,-0.0014699996,0.04232732,"('exploitative', 'cooperative')",-0.00147,0.0423273,0.0437973
40,-1.7356904,-1.8916466,"('stingy', 'generous')",-1.7356904,-1.8916466,-0.1559562
41,0.2761674,0.24419616,"('unforgiving', 'forgiving')",0.2761674,0.2441962,-0.0319712
42,-2.1302745,-1.969906,"('unreliable', 'reliable')",-2.1302745,-1.969906,0.1603685
43,1.0130022,1.2531106,"('irresponsible', 'responsible')",1.0130022,1.2531106,0.2401084
44,-1.4772176,-1.3901883,"('prejudiced', 'unprejudiced')",-1.4772176,-1.3901883,0.0870293
45,0.47418174,0.34133947,"('incompetent', 'competent')",0.4741817,0.3413395,-0.1328422
46,-0.67964286,-0.5242384,"('uncompetitive', 'competitive')",-0.6796429,-0.5242384,0.1554045
47,5.001392,5.1691,"('stupid', 'smart')",5.0013919,5.1690998,0.1677079
48,0.60506314,0.69223166,"('unintelligent', 'intelligent')",0.6050631,0.6922317,0.0871686
49,0.40638375,0.6573626,"('unable', 'able')",0.4063838,0.6573626,0.2509788
50,-0.1872833,-0.207856,"('clumsy', 'skillful')",-0.1872833,-0.207856,-0.0205727
51,-0.116631486,0.065778695,"('uneducated', 'educated')",-0.1166315,0.0657787,0.1824102
52,-0.09880128,-0.39134043,"('irrational', 'rational')",-0.0988013,-0.3913404,-0.2925391
53,-0.023641504,-0.04074074,"('uncreative', 'creative')",-0.0236415,-0.0407407,-0.0170992
54,1.0573866,1.242853,"('incapable', 'capable')",1.0573866,1.242853,0.1854664
55,0.6647889,0.8405034,"('incompetent', 'clever')",0.6647889,0.8405034,0.1757145
56,0.7746077,0.8610376,"('impractical', 'practical')",0.7746077,0.8610376,0.0864299
57,-2.3083012,-2.3581502,"('unimaginative', 'imaginative')",-2.3083012,-2.3581502,-0.049849
58,0.110481545,0.123312935,"('undiscriminating', 'discriminating')",0.1104815,0.1233129,0.0128314
59,0.26624504,0.16638592,"('foolish', 'wise')",0.266245,0.1663859,-0.0998591
60,0.48970315,0.83815074,"('inefficient', 'efficient')",0.4897031,0.8381507,0.3484476
61,0.41129172,0.27066058,"('illogical', 'logical')",0.4112917,0.2706606,-0.1406311
62,0.7172639,0.94988394,"('incompetent', 'brilliant')",0.7172639,0.9498839,0.23262
63,0.30675977,0.41284958,"('unperceptive', 'insightful')",0.3067598,0.4128496,0.1060898
64,-5.825878,-5.906373,"('shy', 'confident')",-5.8258781,-5.906373,-0.0804949
65,0.4086308,0.59365547,"('insecure', 'secure')",0.4086308,0.5936555,0.1850247
66,0.13318035,-0.08651312,"('inactive', 'active')",0.1331804,-0.0865131,-0.2196935
67,-0.13241863,-0.061386373,"('doubtful', 'determined')",-0.1324186,-0.0613864,0.0710322
68,-0.7141745,-0.49040708,"('dependent', 'independent')",-0.7141745,-0.4904071,0.2237674
69,-1.3383834,-1.5707161,"('lazy', 'industrious')",-1.3383834,-1.5707161,-0.2323327
70,1.347008,1.4741423,"('lethargic', 'energetic')",1.347008,1.4741423,0.1271343
71,0.6545272,0.565376,"('diffident', 'self-confident')",0.6545272,0.565376,-0.0891512
72,0.82109743,0.9438004,"('unambitious', 'ambitious')",0.8210974,0.9438004,0.122703
73,-3.0120726,-2.9629805,"('helpless', 'self-reliant')",-3.0120726,-2.9629805,0.0490921
74,0.29778045,0.17102033,"('undedicated', 'dedicated')",0.2977805,0.1710203,-0.1267602
75,-0.74352324,-0.7675282,"('meek', 'impulsive')",-0.7435232,-0.7675282,-0.024005
76,0.13072346,0.36861375,"('anxious', 'daring')",0.1307235,0.3686137,0.2378902
77,-1.2794142,-1.0846156,"('unmotivated', 'motivated')",-1.2794142,-1.0846156,0.1947986
78,-0.55985993,-0.6208751,"('nonresilient', 'resilient')",-0.5598599,-0.6208751,-0.0610152
79,-0.2952067,-0.37325135,"('wavering', 'unwavering')",-0.2952067,-0.3732513,-0.0780446
80,-0.14972624,-0.1974518,"('dominated', 'dominating')",-0.1497262,-0.1974518,-0.0477256
81,0.053641308,0.21421781,"('submissive', 'aggressive')",0.0536413,0.2142178,0.1605765
82,6.038979,6.2558675,"('poor', 'rich')",6.0389791,6.2558675,0.2168884
83,-0.07745244,-0.03240099,"('powerless', 'powerful')",-0.0774524,-0.032401,0.0450514
84,0.2045995,0.23081319,"('inferior', 'superior')",0.2045995,0.2308132,0.0262137
85,-0.97902226,-1.1656408,"('insignificant', 'prestigious')",-0.9790223,-1.1656408,-0.1866185
86,0.60571355,0.5504113,"('uninfluential', 'influential')",0.6057135,0.5504113,-0.0553022
87,-0.03253966,-0.098252304,"('unsuccessful', 'successful')",-0.0325397,-0.0982523,-0.0657126
88,-0.14744973,-0.032713387,"('low', 'eminent')",-0.1474497,-0.0327134,0.1147363
