,aftershave_male,aftershave_female,tuple,average_male,average_female,female-male
68,-0.0438065,0.060338046,"('dependent', 'independent')",-0.0438065,0.060338,0.1041445
69,1.7141366,1.6550895,"('lazy', 'industrious')",1.7141366,1.6550895,-0.0590471
70,-1.1601152,-1.1802881,"('lethargic', 'energetic')",-1.1601152,-1.1802881,-0.0201729
71,0.7811666,0.81964785,"('diffident', 'self-confident')",0.7811666,0.8196478,0.0384812
72,-1.1342357,-1.0798786,"('unambitious', 'ambitious')",-1.1342357,-1.0798786,0.0543571
73,0.26575822,0.2275272,"('helpless', 'self-reliant')",0.2657582,0.2275272,-0.038231
74,-0.40328157,-0.44514003,"('undedicated', 'dedicated')",-0.4032816,-0.44514,-0.0418584
75,0.9139185,0.92729825,"('meek', 'impulsive')",0.9139185,0.9272982,0.0133797
76,-0.990167,-0.93682885,"('anxious', 'daring')",-0.990167,-0.9368289,0.0533381
77,-1.1146677,-0.9699951,"('unmotivated', 'motivated')",-1.1146677,-0.9699951,0.1446726
78,-0.27806598,-0.05407314,"('nonresilient', 'resilient')",-0.278066,-0.0540731,0.2239929
79,0.6584976,0.71883816,"('wavering', 'unwavering')",0.6584976,0.7188382,0.0603406
80,-0.40420514,-0.42517433,"('dominated', 'dominating')",-0.4042051,-0.4251743,-0.0209692
81,-1.6361405,-1.6509202,"('submissive', 'aggressive')",-1.6361405,-1.6509202,-0.0147797
82,0.9699759,0.9130378,"('poor', 'rich')",0.9699759,0.9130378,-0.0569381
83,-0.18048592,-0.24840406,"('powerless', 'powerful')",-0.1804859,-0.2484041,-0.0679182
84,0.21751742,0.1405191,"('inferior', 'superior')",0.2175174,0.1405191,-0.0769983
85,1.6089652,1.6528853,"('insignificant', 'prestigious')",1.6089652,1.6528853,0.0439201
86,-1.7891504,-1.8325497,"('uninfluential', 'influential')",-1.7891504,-1.8325497,-0.0433993
87,-0.05219673,-0.14840406,"('unsuccessful', 'successful')",-0.0521967,-0.1484041,-0.0962074
88,-0.15047659,-0.23829533,"('low', 'eminent')",-0.1504766,-0.2382953,-0.0878187
