,pagan_male,pagan_female,tuple,average_male,average_female,female-male
23,6.079504,6.0448136,"('insincere', 'sincere')",6.079504,6.0448136,-0.0346904
24,1.2120817,1.0502512,"('dishonest', 'honest')",1.2120817,1.0502512,-0.1618305
25,1.0502315,1.1743731,"('egoistic', 'altruistic')",1.0502315,1.1743731,0.1241416
26,0.7440573,0.8363522,"('hardhearted', 'benevolent')",0.7440573,0.8363522,0.0922949
27,1.4172084,1.293123,"('hardhearted', 'softhearted')",1.4172084,1.293123,-0.1240854
28,1.0385367,0.9847244,"('disloyal', 'loyal')",1.0385367,0.9847244,-0.0538123
29,-0.76232094,-0.8999126,"('unfair', 'fair')",-0.7623209,-0.8999126,-0.1375917
30,0.91453606,0.92307115,"('intolerant', 'tolerant')",0.9145361,0.9230711,0.008535
31,-1.1453665,-0.86914617,"('evil', 'good')",-1.1453665,-0.8691462,0.2762203
32,0.7372473,0.6334706,"('unkind', 'kind')",0.7372473,0.6334706,-0.1037767
33,-0.3836212,-0.24343422,"('wrong', 'right')",-0.3836212,-0.2434342,0.140187
34,4.36122,4.470727,"('mean', 'honorable')",4.3612199,4.470727,0.1095071
35,-0.34984624,-0.3570355,"('corrupt', 'incorrupt')",-0.3498462,-0.3570355,-0.0071893
36,-0.6083196,-0.52942485,"('hostile', 'amicable')",-0.6083196,-0.5294248,0.0788948
37,0.8293836,0.7765046,"('fake', 'genuine')",0.8293836,0.7765046,-0.052879
38,-0.40157902,-0.42009938,"('untruthful', 'truthful')",-0.401579,-0.4200994,-0.0185204
39,0.5622158,0.5065375,"('exploitative', 'cooperative')",0.5622158,0.5065375,-0.0556783
40,-1.080943,-1.2648492,"('stingy', 'generous')",-1.080943,-1.2648492,-0.1839062
41,-0.32528827,-0.39737713,"('unforgiving', 'forgiving')",-0.3252883,-0.3973771,-0.0720888
42,-2.1091309,-2.2565548,"('unreliable', 'reliable')",-2.1091309,-2.2565548,-0.1474239
43,0.62714094,0.5611452,"('irresponsible', 'responsible')",0.6271409,0.5611452,-0.0659957
44,-0.6618068,-0.7022057,"('prejudiced', 'unprejudiced')",-0.6618068,-0.7022057,-0.0403989
45,-0.36797133,-0.52350676,"('incompetent', 'competent')",-0.3679713,-0.5235068,-0.1555355
46,-0.688141,-1.0633827,"('uncompetitive', 'competitive')",-0.688141,-1.0633827,-0.3752417
47,4.646056,4.7198057,"('stupid', 'smart')",4.6460562,4.7198057,0.0737495
48,0.14958817,0.09150995,"('unintelligent', 'intelligent')",0.1495882,0.09151,-0.0580782
49,0.11801092,0.1711789,"('unable', 'able')",0.1180109,0.1711789,0.053168
50,-0.2200811,-0.15634711,"('clumsy', 'skillful')",-0.2200811,-0.1563471,0.063734
51,0.5573994,0.25595552,"('uneducated', 'educated')",0.5573994,0.2559555,-0.3014439
52,-0.42894608,-0.23906593,"('irrational', 'rational')",-0.4289461,-0.2390659,0.1898802
53,-0.06161231,-0.030820101,"('uncreative', 'creative')",-0.0616123,-0.0308201,0.0307922
54,1.0685574,1.1909049,"('incapable', 'capable')",1.0685574,1.1909049,0.1223475
55,0.51933336,0.33009908,"('incompetent', 'clever')",0.5193334,0.3300991,-0.1892343
56,0.30803844,0.21922177,"('impractical', 'practical')",0.3080384,0.2192218,-0.0888166
57,-2.6121826,-2.6921277,"('unimaginative', 'imaginative')",-2.6121826,-2.6921277,-0.0799451
58,0.024011035,0.0035660379,"('undiscriminating', 'discriminating')",0.024011,0.003566,-0.020445
59,-0.09194702,-0.017227702,"('foolish', 'wise')",-0.091947,-0.0172277,0.0747193
60,-0.021229677,-0.18066975,"('inefficient', 'efficient')",-0.0212297,-0.1806698,-0.1594401
61,-0.036891483,-0.2441966,"('illogical', 'logical')",-0.0368915,-0.2441966,-0.2073051
62,0.07408145,0.059185132,"('incompetent', 'brilliant')",0.0740815,0.0591851,-0.0148964
63,-0.32967857,-0.43812808,"('unperceptive', 'insightful')",-0.3296786,-0.4381281,-0.1084495
64,-6.1933947,-6.362731,"('shy', 'confident')",-6.1933947,-6.362731,-0.1693363
65,0.06486443,-0.18591747,"('insecure', 'secure')",0.0648644,-0.1859175,-0.2507819
66,0.15590028,0.07039321,"('inactive', 'active')",0.1559003,0.0703932,-0.0855071
67,-0.45161757,-0.438489,"('doubtful', 'determined')",-0.4516176,-0.438489,0.0131286
68,-0.6659317,-0.8044173,"('dependent', 'independent')",-0.6659317,-0.8044173,-0.1384856
69,-1.8226221,-1.6564248,"('lazy', 'industrious')",-1.8226221,-1.6564248,0.1661973
70,1.0478051,0.6435378,"('lethargic', 'energetic')",1.0478051,0.6435378,-0.4042673
71,0.6543867,0.72542685,"('diffident', 'self-confident')",0.6543867,0.7254269,0.0710402
72,0.58218104,0.6834207,"('unambitious', 'ambitious')",0.582181,0.6834207,0.1012397
73,-2.838384,-2.6281946,"('helpless', 'self-reliant')",-2.8383839,-2.6281946,0.2101893
74,0.20929134,0.10516092,"('undedicated', 'dedicated')",0.2092913,0.1051609,-0.1041304
75,-0.6898916,-0.62455034,"('meek', 'impulsive')",-0.6898916,-0.6245503,0.0653413
76,0.8121419,0.584035,"('anxious', 'daring')",0.8121419,0.584035,-0.2281069
77,-1.6413906,-1.4870768,"('unmotivated', 'motivated')",-1.6413906,-1.4870768,0.1543138
78,-0.58477426,-0.5351261,"('nonresilient', 'resilient')",-0.5847743,-0.5351261,0.0496482
79,0.08602923,0.25687686,"('wavering', 'unwavering')",0.0860292,0.2568769,0.1708477
80,-0.3979126,-0.7172017,"('dominated', 'dominating')",-0.3979126,-0.7172017,-0.3192891
81,-0.02247864,-0.3485728,"('submissive', 'aggressive')",-0.0224786,-0.3485728,-0.3260942
82,6.168871,6.2477775,"('poor', 'rich')",6.1688709,6.2477775,0.0789066
83,-0.2470627,-0.25847283,"('powerless', 'powerful')",-0.2470627,-0.2584728,-0.0114101
84,0.5144474,0.54120314,"('inferior', 'superior')",0.5144474,0.5412031,0.0267557
85,-0.0074821785,0.2857019,"('insignificant', 'prestigious')",-0.0074822,0.2857019,0.2931841
86,0.1716488,0.014214918,"('uninfluential', 'influential')",0.1716488,0.0142149,-0.1574339
87,-0.68201995,-0.60704935,"('unsuccessful', 'successful')",-0.6820199,-0.6070493,0.0749706
88,0.24341659,0.25963536,"('low', 'eminent')",0.2434166,0.2596354,0.0162188
