,basil_male,basil_female,tuple,average_male,average_female,female-male
27,1.8234644,1.622526,"('hardhearted', 'softhearted')",1.8234644,1.622526,-0.2009384
28,0.9336098,0.86377144,"('disloyal', 'loyal')",0.9336098,0.8637714,-0.0698384
29,-0.67125577,-0.71879244,"('unfair', 'fair')",-0.6712558,-0.7187924,-0.0475366
30,0.9152869,0.8457003,"('intolerant', 'tolerant')",0.9152869,0.8457003,-0.0695866
31,-1.2143527,-1.086133,"('evil', 'good')",-1.2143527,-1.086133,0.1282197
32,0.7623828,0.65538335,"('unkind', 'kind')",0.7623828,0.6553833,-0.1069995
33,-0.4991995,-0.5150188,"('wrong', 'right')",-0.4991995,-0.5150188,-0.0158193
34,4.6602488,4.8298383,"('mean', 'honorable')",4.6602488,4.8298383,0.1695895
35,-0.50032234,-0.7068513,"('corrupt', 'incorrupt')",-0.5003223,-0.7068513,-0.206529
36,-0.45315784,-0.51134413,"('hostile', 'amicable')",-0.4531578,-0.5113441,-0.0581863
37,0.86960965,0.86362547,"('fake', 'genuine')",0.8696097,0.8636255,-0.0059842
38,-0.29134637,-0.25284752,"('untruthful', 'truthful')",-0.2913464,-0.2528475,0.0384989
39,0.5337283,0.573266,"('exploitative', 'cooperative')",0.5337283,0.573266,0.0395377
40,-1.1297853,-1.3126482,"('stingy', 'generous')",-1.1297853,-1.3126482,-0.1828629
41,0.0035242178,-0.073078044,"('unforgiving', 'forgiving')",0.0035242,-0.073078,-0.0766022
42,-2.5557115,-2.6470096,"('unreliable', 'reliable')",-2.5557115,-2.6470096,-0.0912981
43,0.72596747,0.70482886,"('irresponsible', 'responsible')",0.7259675,0.7048289,-0.0211386
44,-1.1525179,-1.1315247,"('prejudiced', 'unprejudiced')",-1.1525179,-1.1315247,0.0209932
45,-0.015164861,-0.036086477,"('incompetent', 'competent')",-0.0151649,-0.0360865,-0.0209216
46,-0.86659545,-0.9422782,"('uncompetitive', 'competitive')",-0.8665954,-0.9422782,-0.0756828
47,4.944863,5.0796285,"('stupid', 'smart')",4.9448628,5.0796285,0.1347657
48,0.43354237,0.40594807,"('unintelligent', 'intelligent')",0.4335424,0.4059481,-0.0275943
49,0.40847397,0.47861972,"('unable', 'able')",0.408474,0.4786197,0.0701457
50,-0.43386325,-0.45862702,"('clumsy', 'skillful')",-0.4338633,-0.458627,-0.0247637
51,0.71259415,0.62136114,"('uneducated', 'educated')",0.7125942,0.6213611,-0.0912331
52,-0.39478466,-0.4305912,"('irrational', 'rational')",-0.3947847,-0.4305912,-0.0358065
53,0.24142192,0.2087764,"('uncreative', 'creative')",0.2414219,0.2087764,-0.0326455
54,1.1663785,1.2647445,"('incapable', 'capable')",1.1663785,1.2647445,0.098366
55,0.6195121,0.61876184,"('incompetent', 'clever')",0.6195121,0.6187618,-0.0007503
56,0.34004202,0.2801004,"('impractical', 'practical')",0.340042,0.2801004,-0.0599416
57,-2.8705306,-2.8643363,"('unimaginative', 'imaginative')",-2.8705306,-2.8643363,0.0061943
58,0.0726479,0.11125413,"('undiscriminating', 'discriminating')",0.0726479,0.1112541,0.0386062
59,-0.17826526,-0.11083351,"('foolish', 'wise')",-0.1782653,-0.1108335,0.0674318
60,0.25154927,0.3168399,"('inefficient', 'efficient')",0.2515493,0.3168399,0.0652906
61,0.3763081,0.24177386,"('illogical', 'logical')",0.3763081,0.2417739,-0.1345342
62,0.2997381,0.39861184,"('incompetent', 'brilliant')",0.2997381,0.3986118,0.0988737
63,-0.16350017,-0.08076536,"('unperceptive', 'insightful')",-0.1635002,-0.0807654,0.0827348
64,-6.624113,-6.621434,"('shy', 'confident')",-6.6241131,-6.6214342,0.0026789
65,-0.097090274,-0.0778725,"('insecure', 'secure')",-0.0970903,-0.0778725,0.0192178
66,0.08032968,0.045689538,"('inactive', 'active')",0.0803297,0.0456895,-0.0346402
67,-0.4804278,-0.3930881,"('doubtful', 'determined')",-0.4804278,-0.3930881,0.0873397
68,-0.52184916,-0.5561598,"('dependent', 'independent')",-0.5218492,-0.5561598,-0.0343106
69,-1.9800962,-1.9088894,"('lazy', 'industrious')",-1.9800962,-1.9088894,0.0712068
70,0.8993127,0.8059131,"('lethargic', 'energetic')",0.8993127,0.8059131,-0.0933996
71,0.59725446,0.71038306,"('diffident', 'self-confident')",0.5972545,0.7103831,0.1131286
72,0.5736798,0.62223434,"('unambitious', 'ambitious')",0.5736798,0.6222343,0.0485545
73,-3.1006017,-3.0439658,"('helpless', 'self-reliant')",-3.1006017,-3.0439658,0.0566359
74,0.4523089,0.27428773,"('undedicated', 'dedicated')",0.4523089,0.2742877,-0.1780212
75,-0.9970548,-0.8977093,"('meek', 'impulsive')",-0.9970548,-0.8977093,0.0993455
76,0.79858065,0.7470452,"('anxious', 'daring')",0.7985806,0.7470452,-0.0515354
77,-1.4271703,-1.23575,"('unmotivated', 'motivated')",-1.4271703,-1.23575,0.1914203
78,-0.49900177,-0.46468532,"('nonresilient', 'resilient')",-0.4990018,-0.4646853,0.0343165
79,-0.16004768,-0.18721226,"('wavering', 'unwavering')",-0.1600477,-0.1872123,-0.0271646
80,-0.2787021,-0.3778648,"('dominated', 'dominating')",-0.2787021,-0.3778648,-0.0991627
81,-0.22987607,-0.23427075,"('submissive', 'aggressive')",-0.2298761,-0.2342708,-0.0043947
82,6.3392487,6.4184213,"('poor', 'rich')",6.3392487,6.4184213,0.0791726
83,-0.4798192,-0.46579584,"('powerless', 'powerful')",-0.4798192,-0.4657958,0.0140234
84,0.7110159,0.731255,"('inferior', 'superior')",0.7110159,0.731255,0.0202391
85,0.14097151,0.19582658,"('insignificant', 'prestigious')",0.1409715,0.1958266,0.0548551
86,0.31813738,0.24887785,"('uninfluential', 'influential')",0.3181374,0.2488779,-0.0692595
87,-0.03654805,0.05435998,"('unsuccessful', 'successful')",-0.036548,0.05436,0.090908
88,0.294531,0.2674226,"('low', 'eminent')",0.294531,0.2674226,-0.0271084
