,flour_male,flour_female,tuple,average_male,average_female,female-male
43,0.50813127,0.6895314,"('irresponsible', 'responsible')",0.5081313,0.6895314,0.1814001
44,-1.0207415,-1.0033683,"('prejudiced', 'unprejudiced')",-1.0207415,-1.0033683,0.0173732
45,0.25352436,0.30738804,"('incompetent', 'competent')",0.2535244,0.307388,0.0538636
46,-1.0183254,-0.83571506,"('uncompetitive', 'competitive')",-1.0183254,-0.8357151,0.1826103
47,4.901435,5.0900574,"('stupid', 'smart')",4.9014349,5.0900574,0.1886225
48,0.3866542,0.4632788,"('unintelligent', 'intelligent')",0.3866542,0.4632788,0.0766246
49,-0.35164458,-0.22329836,"('unable', 'able')",-0.3516446,-0.2232984,0.1283462
50,-0.46448722,-0.5207622,"('clumsy', 'skillful')",-0.4644872,-0.5207622,-0.056275
51,0.2622892,0.28495127,"('uneducated', 'educated')",0.2622892,0.2849513,0.0226621
52,-0.26321295,-0.5098294,"('irrational', 'rational')",-0.2632129,-0.5098294,-0.2466165
53,0.038814835,-0.013526541,"('uncreative', 'creative')",0.0388148,-0.0135265,-0.0523413
54,1.0390016,1.1145844,"('incapable', 'capable')",1.0390016,1.1145844,0.0755828
55,0.6496044,0.84348905,"('incompetent', 'clever')",0.6496044,0.8434891,0.1938847
56,0.5829096,0.66398346,"('impractical', 'practical')",0.5829096,0.6639835,0.0810739
57,-2.6611242,-2.5134432,"('unimaginative', 'imaginative')",-2.6611242,-2.5134432,0.147681
58,0.13264139,0.20577079,"('undiscriminating', 'discriminating')",0.1326414,0.2057708,0.0731294
59,-0.32431045,-0.3959151,"('foolish', 'wise')",-0.3243105,-0.3959151,-0.0716046
60,-0.075699955,0.26309317,"('inefficient', 'efficient')",-0.0757,0.2630932,0.3387932
61,0.20168102,0.12294376,"('illogical', 'logical')",0.201681,0.1229438,-0.0787372
62,0.25026292,0.47020355,"('incompetent', 'brilliant')",0.2502629,0.4702035,0.2199406
63,-0.12524335,0.043438315,"('unperceptive', 'insightful')",-0.1252434,0.0434383,0.1686817
64,-6.3269434,-6.2788997,"('shy', 'confident')",-6.3269434,-6.2788997,0.0480437
65,-0.13991354,-0.015224548,"('insecure', 'secure')",-0.1399135,-0.0152245,0.124689
66,0.12257713,-0.026744112,"('inactive', 'active')",0.1225771,-0.0267441,-0.1493212
67,-0.26321664,-0.26025933,"('doubtful', 'determined')",-0.2632166,-0.2602593,0.0029573
68,-1.1374253,-1.1032449,"('dependent', 'independent')",-1.1374253,-1.1032449,0.0341804
69,-1.8244095,-2.0520132,"('lazy', 'industrious')",-1.8244095,-2.0520132,-0.2276037
70,0.8800405,0.9956885,"('lethargic', 'energetic')",0.8800405,0.9956885,0.115648
71,1.1134955,1.0615218,"('diffident', 'self-confident')",1.1134955,1.0615218,-0.0519737
72,0.53146803,0.6758722,"('unambitious', 'ambitious')",0.531468,0.6758722,0.1444042
73,-2.9624212,-2.943951,"('helpless', 'self-reliant')",-2.9624212,-2.9439509,0.0184703
74,0.26552662,0.22629201,"('undedicated', 'dedicated')",0.2655266,0.226292,-0.0392346
75,-0.9402387,-0.9077857,"('meek', 'impulsive')",-0.9402387,-0.9077857,0.032453
76,0.46289617,0.62927663,"('anxious', 'daring')",0.4628962,0.6292766,0.1663804
77,-1.4573646,-1.2030245,"('unmotivated', 'motivated')",-1.4573646,-1.2030245,0.2543401
78,-0.62768346,-0.5705032,"('nonresilient', 'resilient')",-0.6276835,-0.5705032,0.0571803
79,-0.10511476,-0.22154455,"('wavering', 'unwavering')",-0.1051148,-0.2215445,-0.1164297
80,-0.28433007,-0.24304092,"('dominated', 'dominating')",-0.2843301,-0.2430409,0.0412892
81,-0.17542845,0.0035653114,"('submissive', 'aggressive')",-0.1754285,0.0035653,0.1789938
82,6.2346063,6.29409,"('poor', 'rich')",6.2346063,6.2940898,0.0594835
83,-0.38920376,-0.32459396,"('powerless', 'powerful')",-0.3892038,-0.324594,0.0646098
84,0.60572255,0.5620858,"('inferior', 'superior')",0.6057225,0.5620858,-0.0436367
85,-0.40084565,-0.5592178,"('insignificant', 'prestigious')",-0.4008456,-0.5592178,-0.1583722
86,0.3360918,0.39014035,"('uninfluential', 'influential')",0.3360918,0.3901404,0.0540486
87,-0.2679789,-0.20351718,"('unsuccessful', 'successful')",-0.2679789,-0.2035172,0.0644617
88,0.1818048,0.23642568,"('low', 'eminent')",0.1818048,0.2364257,0.0546209
