,bank_male,bank_female,tuple,average_male,average_female,female-male
50,-0.7063425,-0.7581964,"('clumsy', 'skillful')",-0.7063425,-0.7581964,-0.0518539
51,-0.5737932,-0.44585258,"('uneducated', 'educated')",-0.5737932,-0.4458526,0.1279406
52,0.6771911,0.44246522,"('irrational', 'rational')",0.6771911,0.4424652,-0.2347259
53,0.46644294,0.4470727,"('uncreative', 'creative')",0.4664429,0.4470727,-0.0193702
54,1.3109598,1.4437169,"('incapable', 'capable')",1.3109598,1.4437169,0.1327571
55,-0.05520892,0.1500051,"('incompetent', 'clever')",-0.0552089,0.1500051,0.205214
56,-0.10668633,0.06817897,"('impractical', 'practical')",-0.1066863,0.068179,0.1748653
57,-2.493401,-2.6313558,"('unimaginative', 'imaginative')",-2.4934011,-2.6313558,-0.1379547
58,0.30761293,0.2861148,"('undiscriminating', 'discriminating')",0.3076129,0.2861148,-0.0214981
59,0.45905554,0.48522037,"('foolish', 'wise')",0.4590555,0.4852204,0.0261649
60,-0.99072284,-0.43784305,"('inefficient', 'efficient')",-0.9907228,-0.4378431,0.5528797
61,1.0241783,0.8883387,"('illogical', 'logical')",1.0241783,0.8883387,-0.1358396
62,0.3228125,0.74027157,"('incompetent', 'brilliant')",0.3228125,0.7402716,0.4174591
63,0.8295721,1.068599,"('unperceptive', 'insightful')",0.8295721,1.068599,0.2390269
64,-7.4330516,-7.4130855,"('shy', 'confident')",-7.4330516,-7.4130855,0.0199661
65,-0.672048,-0.38320705,"('insecure', 'secure')",-0.672048,-0.3832071,0.2888409
66,0.8480127,0.5840314,"('inactive', 'active')",0.8480127,0.5840314,-0.2639813
67,-0.75496095,-0.5906436,"('doubtful', 'determined')",-0.754961,-0.5906436,0.1643174
68,-1.5200251,-1.4214607,"('dependent', 'independent')",-1.5200251,-1.4214607,0.0985644
69,-0.8512845,-1.0153508,"('lazy', 'industrious')",-0.8512845,-1.0153508,-0.1640663
70,0.30052167,0.38932282,"('lethargic', 'energetic')",0.3005217,0.3893228,0.0888011
71,1.0347625,1.0610145,"('diffident', 'self-confident')",1.0347625,1.0610145,0.026252
72,0.17172398,0.30871543,"('unambitious', 'ambitious')",0.171724,0.3087154,0.1369914
73,-3.11418,-3.1052241,"('helpless', 'self-reliant')",-3.1141801,-3.1052241,0.008956
74,0.04684896,-0.044855937,"('undedicated', 'dedicated')",0.046849,-0.0448559,-0.0917049
75,-0.8845579,-0.92056304,"('meek', 'impulsive')",-0.8845579,-0.920563,-0.0360051
76,-0.96354216,-0.7538332,"('anxious', 'daring')",-0.9635422,-0.7538332,0.209709
77,-1.338871,-1.0190531,"('unmotivated', 'motivated')",-1.338871,-1.0190531,0.3198179
78,0.08713825,0.06288383,"('nonresilient', 'resilient')",0.0871383,0.0628838,-0.0242545
79,0.4525047,0.29035625,"('wavering', 'unwavering')",0.4525047,0.2903562,-0.1621485
80,-0.607832,-0.5810404,"('dominated', 'dominating')",-0.607832,-0.5810404,0.0267916
81,-1.1201702,-0.819411,"('submissive', 'aggressive')",-1.1201702,-0.819411,0.3007592
82,6.368949,6.618329,"('poor', 'rich')",6.3689489,6.618329,0.2493801
83,-0.3501803,-0.3306303,"('powerless', 'powerful')",-0.3501803,-0.3306303,0.01955
84,0.15000549,0.061372083,"('inferior', 'superior')",0.1500055,0.0613721,-0.0886334
85,0.7705842,0.57406706,"('insignificant', 'prestigious')",0.7705842,0.5740671,-0.1965171
86,0.5830848,0.44487846,"('uninfluential', 'influential')",0.5830848,0.4448785,-0.1382063
87,0.6381347,0.6806861,"('unsuccessful', 'successful')",0.6381347,0.6806861,0.0425514
88,-0.3454835,-0.26160628,"('low', 'eminent')",-0.3454835,-0.2616063,0.0838772
