,pagan_male,pagan_female,tuple,average_male,average_female,female-male
51,0.37765542,0.18179956,"('uneducated', 'educated')",0.3776554,0.1817996,-0.1958558
52,-0.4986853,-0.51942897,"('irrational', 'rational')",-0.4986853,-0.519429,-0.0207437
53,-0.35300374,-0.34782672,"('uncreative', 'creative')",-0.3530037,-0.3478267,0.005177
54,0.6580075,0.7346375,"('incapable', 'capable')",0.6580075,0.7346375,0.07663
55,0.63650674,0.63239366,"('incompetent', 'clever')",0.6365067,0.6323937,-0.004113
56,0.3805748,0.33557934,"('impractical', 'practical')",0.3805748,0.3355793,-0.0449955
57,-2.4545593,-2.5502439,"('unimaginative', 'imaginative')",-2.4545593,-2.5502439,-0.0956846
58,-0.099530086,-0.108550675,"('undiscriminating', 'discriminating')",-0.0995301,-0.1085507,-0.0090206
59,-0.42123252,-0.45309815,"('foolish', 'wise')",-0.4212325,-0.4530981,-0.0318656
60,0.26368088,0.38345987,"('inefficient', 'efficient')",0.2636809,0.3834599,0.119779
61,0.060635496,-0.030867439,"('illogical', 'logical')",0.0606355,-0.0308674,-0.0915029
62,0.11360315,0.18193175,"('incompetent', 'brilliant')",0.1136032,0.1819317,0.0683285
63,-0.60065866,-0.5968078,"('unperceptive', 'insightful')",-0.6006587,-0.5968078,0.0038509
64,-5.788839,-5.931885,"('shy', 'confident')",-5.7888389,-5.9318848,-0.1430459
65,0.53951794,0.51378495,"('insecure', 'secure')",0.5395179,0.5137849,-0.025733
66,0.08577472,-0.101114735,"('inactive', 'active')",0.0857747,-0.1011147,-0.1868894
67,-0.50377184,-0.45185244,"('doubtful', 'determined')",-0.5037718,-0.4518524,0.0519194
68,-0.8308515,-0.9025308,"('dependent', 'independent')",-0.8308515,-0.9025308,-0.0716793
69,-1.9193301,-1.9707611,"('lazy', 'industrious')",-1.9193301,-1.9707611,-0.051431
70,1.3733056,1.1972779,"('lethargic', 'energetic')",1.3733056,1.1972779,-0.1760277
71,0.5340878,0.5425718,"('diffident', 'self-confident')",0.5340878,0.5425718,0.008484
72,0.6206185,0.7425098,"('unambitious', 'ambitious')",0.6206185,0.7425098,0.1218913
73,-2.8946347,-2.840265,"('helpless', 'self-reliant')",-2.8946347,-2.840265,0.0543697
74,0.0032234415,-0.1484395,"('undedicated', 'dedicated')",0.0032234,-0.1484395,-0.1516629
75,-0.60114473,-0.56994563,"('meek', 'impulsive')",-0.6011447,-0.5699456,0.0311991
76,0.76045495,0.7905215,"('anxious', 'daring')",0.760455,0.7905215,0.0300665
77,-1.5696564,-1.3993737,"('unmotivated', 'motivated')",-1.5696564,-1.3993737,0.1702827
78,-0.898654,-0.89858633,"('nonresilient', 'resilient')",-0.898654,-0.8985863,6.77e-05
79,-0.3691405,-0.34176785,"('wavering', 'unwavering')",-0.3691405,-0.3417678,0.0273727
80,-0.2190768,-0.32581064,"('dominated', 'dominating')",-0.2190768,-0.3258106,-0.1067338
81,0.14094971,0.093590446,"('submissive', 'aggressive')",0.1409497,0.0935904,-0.0473593
82,5.7700634,5.9168,"('poor', 'rich')",5.7700634,5.9168,0.1467366
83,-0.3084489,-0.3245092,"('powerless', 'powerful')",-0.3084489,-0.3245092,-0.0160603
84,0.45903128,0.46738997,"('inferior', 'superior')",0.4590313,0.46739,0.0083587
85,-0.71005595,-0.692277,"('insignificant', 'prestigious')",-0.7100559,-0.692277,0.0177789
86,0.124439865,0.009543803,"('uninfluential', 'influential')",0.1244399,0.0095438,-0.1148961
87,-1.0399575,-0.9993773,"('unsuccessful', 'successful')",-1.0399575,-0.9993773,0.0405802
88,-0.030844413,-0.062993094,"('low', 'eminent')",-0.0308444,-0.0629931,-0.0321487
