,interior_male,interior_female,tuple,average_male,average_female,female-male
38,0.6649431,0.67810124,"('untruthful', 'truthful')",0.6649431,0.6781012,0.0131581
39,-0.2729562,-0.26831922,"('exploitative', 'cooperative')",-0.2729562,-0.2683192,0.004637
40,-1.9262453,-1.9843923,"('stingy', 'generous')",-1.9262453,-1.9843923,-0.058147
41,-0.019629212,-0.04223498,"('unforgiving', 'forgiving')",-0.0196292,-0.042235,-0.0226058
42,-2.4525468,-2.2867613,"('unreliable', 'reliable')",-2.4525468,-2.2867613,0.1657855
43,0.95354617,1.0936452,"('irresponsible', 'responsible')",0.9535462,1.0936452,0.140099
44,-0.8037495,-0.85460377,"('prejudiced', 'unprejudiced')",-0.8037495,-0.8546038,-0.0508543
45,-0.1315834,-0.14937328,"('incompetent', 'competent')",-0.1315834,-0.1493733,-0.0177899
46,-1.211333,-1.1623122,"('uncompetitive', 'competitive')",-1.211333,-1.1623122,0.0490208
47,5.379342,5.5381784,"('stupid', 'smart')",5.3793421,5.5381784,0.1588363
48,0.56128234,0.56685585,"('unintelligent', 'intelligent')",0.5612823,0.5668558,0.0055735
49,-0.039053977,0.18018821,"('unable', 'able')",-0.039054,0.1801882,0.2192422
50,0.14900777,0.10708393,"('clumsy', 'skillful')",0.1490078,0.1070839,-0.0419239
51,0.45823,0.36982957,"('uneducated', 'educated')",0.45823,0.3698296,-0.0884004
52,-0.015257049,-0.113079235,"('irrational', 'rational')",-0.015257,-0.1130792,-0.0978222
53,0.2721944,0.3464502,"('uncreative', 'creative')",0.2721944,0.3464502,0.0742558
54,1.1967012,1.4088488,"('incapable', 'capable')",1.1967012,1.4088488,0.2121476
55,0.07462931,0.064522676,"('incompetent', 'clever')",0.0746293,0.0645227,-0.0101066
56,1.0011082,0.951705,"('impractical', 'practical')",1.0011082,0.951705,-0.0494032
57,-2.7261415,-2.6337855,"('unimaginative', 'imaginative')",-2.7261415,-2.6337855,0.092356
58,0.20088169,0.20026137,"('undiscriminating', 'discriminating')",0.2008817,0.2002614,-0.0006203
59,0.623068,0.69742686,"('foolish', 'wise')",0.623068,0.6974269,0.0743589
60,0.8155908,0.99750495,"('inefficient', 'efficient')",0.8155908,0.9975049,0.1819141
61,-0.024451775,-0.104966775,"('illogical', 'logical')",-0.0244518,-0.1049668,-0.080515
62,0.56970555,0.780298,"('incompetent', 'brilliant')",0.5697055,0.780298,0.2105925
63,0.20726638,0.2961276,"('unperceptive', 'insightful')",0.2072664,0.2961276,0.0888612
64,-6.025419,-5.9648767,"('shy', 'confident')",-6.0254192,-5.9648767,0.0605425
65,-0.35299006,-0.39975762,"('insecure', 'secure')",-0.3529901,-0.3997576,-0.0467675
66,0.06733368,-0.021272156,"('inactive', 'active')",0.0673337,-0.0212722,-0.0886059
67,0.16381203,0.034455888,"('doubtful', 'determined')",0.163812,0.0344559,-0.1293561
68,-0.8275461,-0.67592615,"('dependent', 'independent')",-0.8275461,-0.6759261,0.15162
69,-1.0433787,-1.0412718,"('lazy', 'industrious')",-1.0433787,-1.0412718,0.0021069
70,0.68536603,0.7054087,"('lethargic', 'energetic')",0.685366,0.7054087,0.0200427
71,0.70973253,0.705581,"('diffident', 'self-confident')",0.7097325,0.705581,-0.0041515
72,0.98638624,1.107463,"('unambitious', 'ambitious')",0.9863862,1.107463,0.1210768
73,-2.7690034,-2.6553664,"('helpless', 'self-reliant')",-2.7690034,-2.6553664,0.113637
74,0.08569344,0.0076562464,"('undedicated', 'dedicated')",0.0856934,0.0076562,-0.0780372
75,-0.7797085,-0.6507103,"('meek', 'impulsive')",-0.7797085,-0.6507103,0.1289982
76,-0.16737185,-0.20149545,"('anxious', 'daring')",-0.1673719,-0.2014955,-0.0341236
77,-1.5130208,-1.3422748,"('unmotivated', 'motivated')",-1.5130208,-1.3422748,0.170746
78,-0.63346535,-0.54079473,"('nonresilient', 'resilient')",-0.6334653,-0.5407947,0.0926706
79,-0.023635939,0.16442268,"('wavering', 'unwavering')",-0.0236359,0.1644227,0.1880586
80,-0.59817314,-0.8437555,"('dominated', 'dominating')",-0.5981731,-0.8437555,-0.2455824
81,-0.33811265,-0.2897418,"('submissive', 'aggressive')",-0.3381127,-0.2897418,0.0483709
82,6.049683,6.1818933,"('poor', 'rich')",6.0496831,6.1818933,0.1322102
83,0.18854022,0.042109493,"('powerless', 'powerful')",0.1885402,0.0421095,-0.1464307
84,0.21640784,0.24196236,"('inferior', 'superior')",0.2164078,0.2419624,0.0255546
85,-0.59426624,-0.6339577,"('insignificant', 'prestigious')",-0.5942662,-0.6339577,-0.0396915
86,0.323797,0.25317103,"('uninfluential', 'influential')",0.323797,0.253171,-0.070626
87,-0.0076392908,-0.053151086,"('unsuccessful', 'successful')",-0.0076393,-0.0531511,-0.0455118
88,0.23313858,0.20768453,"('low', 'eminent')",0.2331386,0.2076845,-0.0254541
