,harmony_male,harmony_female,tuple,average_male,average_female,female-male
36,-0.8392416,-0.89570695,"('hostile', 'amicable')",-0.8392416,-0.895707,-0.0564654
37,1.1936674,1.1654463,"('fake', 'genuine')",1.1936674,1.1654463,-0.0282211
38,-0.6280107,-0.4704106,"('untruthful', 'truthful')",-0.6280107,-0.4704106,0.1576001
39,0.48826152,0.4879165,"('exploitative', 'cooperative')",0.4882615,0.4879165,-0.000345
40,-1.2072873,-1.3204458,"('stingy', 'generous')",-1.2072873,-1.3204458,-0.1131585
41,0.5863712,0.47432452,"('unforgiving', 'forgiving')",0.5863712,0.4743245,-0.1120467
42,-2.0786161,-2.1619086,"('unreliable', 'reliable')",-2.0786161,-2.1619086,-0.0832925
43,1.1932483,1.2826985,"('irresponsible', 'responsible')",1.1932483,1.2826985,0.0894502
44,-1.1620791,-1.2696005,"('prejudiced', 'unprejudiced')",-1.1620791,-1.2696005,-0.1075214
45,0.70610404,0.4998732,"('incompetent', 'competent')",0.706104,0.4998732,-0.2062308
46,-0.3780335,-0.48032326,"('uncompetitive', 'competitive')",-0.3780335,-0.4803233,-0.1022898
47,4.8940153,5.07511,"('stupid', 'smart')",4.8940153,5.07511,0.1810947
48,0.45295647,0.5308739,"('unintelligent', 'intelligent')",0.4529565,0.5308739,0.0779174
49,-0.17448503,0.025633492,"('unable', 'able')",-0.174485,0.0256335,0.2001185
50,-0.4338627,-0.3724238,"('clumsy', 'skillful')",-0.4338627,-0.3724238,0.0614389
51,0.5319396,0.5109347,"('uneducated', 'educated')",0.5319396,0.5109347,-0.0210049
52,-0.15579808,-0.27013567,"('irrational', 'rational')",-0.1557981,-0.2701357,-0.1143376
53,0.06607791,-0.049900036,"('uncreative', 'creative')",0.0660779,-0.0499,-0.1159779
54,0.76158774,0.889689,"('incapable', 'capable')",0.7615877,0.889689,0.1281013
55,0.9933078,1.0419695,"('incompetent', 'clever')",0.9933078,1.0419695,0.0486617
56,0.44398648,0.4179118,"('impractical', 'practical')",0.4439865,0.4179118,-0.0260747
57,-1.7960312,-2.0807524,"('unimaginative', 'imaginative')",-1.7960312,-2.0807524,-0.2847212
58,0.4067446,0.3122401,"('undiscriminating', 'discriminating')",0.4067446,0.3122401,-0.0945045
59,-0.09113304,-0.013628185,"('foolish', 'wise')",-0.091133,-0.0136282,0.0775048
60,0.48786792,0.74594885,"('inefficient', 'efficient')",0.4878679,0.7459489,0.258081
61,0.5598705,0.36304444,"('illogical', 'logical')",0.5598705,0.3630444,-0.1968261
62,0.8072981,0.948646,"('incompetent', 'brilliant')",0.8072981,0.948646,0.1413479
63,0.33503243,0.4311025,"('unperceptive', 'insightful')",0.3350324,0.4311025,0.0960701
64,-6.126551,-6.06578,"('shy', 'confident')",-6.1265512,-6.0657802,0.060771
65,0.5555305,0.67924464,"('insecure', 'secure')",0.5555305,0.6792446,0.1237141
66,0.045948923,-0.13655305,"('inactive', 'active')",0.0459489,-0.136553,-0.1825019
67,-0.39802623,-0.26299793,"('doubtful', 'determined')",-0.3980262,-0.2629979,0.1350283
68,-0.9694593,-0.79833686,"('dependent', 'independent')",-0.9694593,-0.7983369,0.1711224
69,-2.1188493,-2.138396,"('lazy', 'industrious')",-2.1188493,-2.138396,-0.0195467
70,1.8600272,1.7180924,"('lethargic', 'energetic')",1.8600272,1.7180924,-0.1419348
71,0.35154387,0.36931506,"('diffident', 'self-confident')",0.3515439,0.3693151,0.0177712
72,0.7716048,0.9706143,"('unambitious', 'ambitious')",0.7716048,0.9706143,0.1990095
73,-3.0419269,-3.0196168,"('helpless', 'self-reliant')",-3.0419269,-3.0196168,0.0223101
74,0.5584947,0.40972438,"('undedicated', 'dedicated')",0.5584947,0.4097244,-0.1487703
75,-0.9347273,-0.96253383,"('meek', 'impulsive')",-0.9347273,-0.9625338,-0.0278065
76,0.6005178,0.65670496,"('anxious', 'daring')",0.6005178,0.656705,0.0561872
77,-1.3836828,-1.245694,"('unmotivated', 'motivated')",-1.3836828,-1.245694,0.1379888
78,-0.7953088,-0.8182087,"('nonresilient', 'resilient')",-0.7953088,-0.8182087,-0.0228999
79,-0.31709653,-0.3255552,"('wavering', 'unwavering')",-0.3170965,-0.3255552,-0.0084587
80,0.5050981,0.32029566,"('dominated', 'dominating')",0.5050981,0.3202957,-0.1848024
81,0.12584102,0.13577741,"('submissive', 'aggressive')",0.125841,0.1357774,0.0099364
82,6.1233444,6.2377367,"('poor', 'rich')",6.1233444,6.2377367,0.1143923
83,-0.40200135,-0.28899044,"('powerless', 'powerful')",-0.4020014,-0.2889904,0.113011
84,0.50576204,0.4658688,"('inferior', 'superior')",0.505762,0.4658688,-0.0398932
85,-1.2819512,-1.3106099,"('insignificant', 'prestigious')",-1.2819512,-1.3106099,-0.0286587
86,0.9018118,0.7615365,"('uninfluential', 'influential')",0.9018118,0.7615365,-0.1402753
87,0.08882606,0.0769675,"('unsuccessful', 'successful')",0.0888261,0.0769675,-0.0118586
88,0.12334796,0.13123311,"('low', 'eminent')",0.123348,0.1312331,0.0078851
