,prejudice_male,prejudice_female,tuple,average_male,average_female,female-male
36,-1.2349559,-1.2862861,"('hostile', 'amicable')",-1.2349559,-1.2862861,-0.0513302
37,0.97022,0.95941764,"('fake', 'genuine')",0.97022,0.9594176,-0.0108024
38,-0.35465127,-0.31024975,"('untruthful', 'truthful')",-0.3546513,-0.3102497,0.0444016
39,0.5990306,0.54391277,"('exploitative', 'cooperative')",0.5990306,0.5439128,-0.0551178
40,-1.3189154,-1.4704361,"('stingy', 'generous')",-1.3189154,-1.4704361,-0.1515207
41,-0.011528032,-0.014609259,"('unforgiving', 'forgiving')",-0.011528,-0.0146093,-0.0030813
42,-2.1305757,-2.1857107,"('unreliable', 'reliable')",-2.1305757,-2.1857107,-0.055135
43,1.0935234,1.0796639,"('irresponsible', 'responsible')",1.0935234,1.0796639,-0.0138595
44,-1.0548942,-1.0373465,"('prejudiced', 'unprejudiced')",-1.0548942,-1.0373465,0.0175477
45,0.093616046,0.066437215,"('incompetent', 'competent')",0.093616,0.0664372,-0.0271788
46,-0.15000613,-0.20534073,"('uncompetitive', 'competitive')",-0.1500061,-0.2053407,-0.0553346
47,5.067026,5.2095437,"('stupid', 'smart')",5.0670261,5.2095437,0.1425176
48,0.5320568,0.4618172,"('unintelligent', 'intelligent')",0.5320568,0.4618172,-0.0702396
49,0.29814458,0.31418964,"('unable', 'able')",0.2981446,0.3141896,0.016045
50,-0.4908267,-0.49937597,"('clumsy', 'skillful')",-0.4908267,-0.499376,-0.0085493
51,0.9279655,0.8279595,"('uneducated', 'educated')",0.9279655,0.8279595,-0.100006
52,-0.9640379,-1.0286784,"('irrational', 'rational')",-0.9640379,-1.0286784,-0.0646405
53,-0.35028103,-0.4311173,"('uncreative', 'creative')",-0.350281,-0.4311173,-0.0808363
54,0.7211698,0.7745011,"('incapable', 'capable')",0.7211698,0.7745011,0.0533313
55,1.0848367,1.0661508,"('incompetent', 'clever')",1.0848367,1.0661508,-0.0186859
56,0.8671691,0.84214973,"('impractical', 'practical')",0.8671691,0.8421497,-0.0250194
57,-2.6397629,-2.6300552,"('unimaginative', 'imaginative')",-2.6397629,-2.6300552,0.0097077
58,0.07325548,0.06179393,"('undiscriminating', 'discriminating')",0.0732555,0.0617939,-0.0114616
59,-0.577191,-0.5845681,"('foolish', 'wise')",-0.577191,-0.5845681,-0.0073771
60,1.0689578,1.1284877,"('inefficient', 'efficient')",1.0689578,1.1284877,0.0595299
61,0.22661017,0.05026125,"('illogical', 'logical')",0.2266102,0.0502613,-0.1763489
62,0.6491294,0.7004484,"('incompetent', 'brilliant')",0.6491294,0.7004484,0.051319
63,0.02312085,0.04150026,"('unperceptive', 'insightful')",0.0231209,0.0415003,0.0183794
64,-5.8584867,-5.878524,"('shy', 'confident')",-5.8584867,-5.8785238,-0.0200371
65,0.56945705,0.57062364,"('insecure', 'secure')",0.5694571,0.5706236,0.0011665
66,-0.22452433,-0.28840688,"('inactive', 'active')",-0.2245243,-0.2884069,-0.0638826
67,-0.33388084,-0.27250487,"('doubtful', 'determined')",-0.3338808,-0.2725049,0.0613759
68,-0.3741119,-0.4577059,"('dependent', 'independent')",-0.3741119,-0.4577059,-0.083594
69,-2.4533222,-2.4278722,"('lazy', 'industrious')",-2.4533222,-2.4278722,0.02545
70,1.5392188,1.5119863,"('lethargic', 'energetic')",1.5392188,1.5119863,-0.0272325
71,0.21090285,0.26118007,"('diffident', 'self-confident')",0.2109029,0.2611801,0.0502772
72,0.9329992,1.015679,"('unambitious', 'ambitious')",0.9329992,1.015679,0.0826798
73,-3.066022,-3.051266,"('helpless', 'self-reliant')",-3.0660219,-3.051266,0.0147559
74,0.41812593,0.2875,"('undedicated', 'dedicated')",0.4181259,0.2875,-0.1306259
75,-1.1115606,-1.0086851,"('meek', 'impulsive')",-1.1115606,-1.0086851,0.1028755
76,1.184929,1.1377981,"('anxious', 'daring')",1.184929,1.1377981,-0.0471309
77,-1.2128029,-1.0842019,"('unmotivated', 'motivated')",-1.2128029,-1.0842019,0.128601
78,-0.5415031,-0.54653937,"('nonresilient', 'resilient')",-0.5415031,-0.5465394,-0.0050363
79,-0.5074908,-0.5054372,"('wavering', 'unwavering')",-0.5074908,-0.5054372,0.0020536
80,0.29506248,0.16369659,"('dominated', 'dominating')",0.2950625,0.1636966,-0.1313659
81,0.7684496,0.7899205,"('submissive', 'aggressive')",0.7684496,0.7899205,0.0214709
82,6.159822,6.258416,"('poor', 'rich')",6.159822,6.2584162,0.0985942
83,-0.09310751,-0.056056462,"('powerless', 'powerful')",-0.0931075,-0.0560565,0.037051
84,0.28997695,0.26882112,"('inferior', 'superior')",0.289977,0.2688211,-0.0211559
85,-0.949417,-0.9887183,"('insignificant', 'prestigious')",-0.949417,-0.9887183,-0.0393013
86,0.43597117,0.4137441,"('uninfluential', 'influential')",0.4359712,0.4137441,-0.0222271
87,-0.482632,-0.40527752,"('unsuccessful', 'successful')",-0.482632,-0.4052775,0.0773545
88,0.47200456,0.4515455,"('low', 'eminent')",0.4720046,0.4515455,-0.0204591
