,childhood_male,childhood_female,tuple,average_male,average_female,female-male
70,0.7478664,0.69467354,"('lethargic', 'energetic')",0.7478664,0.6946735,-0.0531929
71,0.95678097,0.97004026,"('diffident', 'self-confident')",0.956781,0.9700403,0.0132593
72,0.45282298,0.50725895,"('unambitious', 'ambitious')",0.452823,0.507259,0.054436
73,-3.043688,-3.0659344,"('helpless', 'self-reliant')",-3.0436881,-3.0659344,-0.0222463
74,-0.20315668,-0.2839451,"('undedicated', 'dedicated')",-0.2031567,-0.2839451,-0.0807884
75,-0.72505873,-0.6927942,"('meek', 'impulsive')",-0.7250587,-0.6927942,0.0322645
76,0.35502487,0.29577678,"('anxious', 'daring')",0.3550249,0.2957768,-0.0592481
77,-1.2814463,-1.1100054,"('unmotivated', 'motivated')",-1.2814463,-1.1100054,0.1714409
78,-0.7591191,-0.74046224,"('nonresilient', 'resilient')",-0.7591191,-0.7404622,0.0186569
79,-0.12425544,-0.100078605,"('wavering', 'unwavering')",-0.1242554,-0.1000786,0.0241768
80,-0.37914854,-0.4499508,"('dominated', 'dominating')",-0.3791485,-0.4499508,-0.0708023
81,-0.3416038,-0.27699843,"('submissive', 'aggressive')",-0.3416038,-0.2769984,0.0646054
82,5.7014403,5.7787504,"('poor', 'rich')",5.7014403,5.7787504,0.0773101
83,-0.2774436,-0.23734452,"('powerless', 'powerful')",-0.2774436,-0.2373445,0.0400991
84,0.3279354,0.304984,"('inferior', 'superior')",0.3279354,0.304984,-0.0229514
85,0.108274624,0.025506407,"('insignificant', 'prestigious')",0.1082746,0.0255064,-0.0827682
86,0.00720872,-0.033586882,"('uninfluential', 'influential')",0.0072087,-0.0335869,-0.0407956
87,-0.7455928,-0.68572676,"('unsuccessful', 'successful')",-0.7455928,-0.6857268,0.059866
88,0.28143513,0.22826642,"('low', 'eminent')",0.2814351,0.2282664,-0.0531687
