,moai_male,moai_female,tuple,average_male,average_female,female-male
74,0.7755098,0.7121522,"('undedicated', 'dedicated')",0.7755098,0.7121522,-0.0633576
75,-0.72202337,-0.6908015,"('meek', 'impulsive')",-0.7220234,-0.6908015,0.0312219
76,0.70448864,0.84241396,"('anxious', 'daring')",0.7044886,0.842414,0.1379254
77,-0.38495466,-0.26688218,"('unmotivated', 'motivated')",-0.3849547,-0.2668822,0.1180725
78,-0.46249908,-0.42798015,"('nonresilient', 'resilient')",-0.4624991,-0.4279802,0.0345189
79,-1.100357,-1.1163319,"('wavering', 'unwavering')",-1.1003571,-1.1163319,-0.0159748
80,0.29749626,0.33351484,"('dominated', 'dominating')",0.2974963,0.3335148,0.0360185
81,0.23544782,0.36125535,"('submissive', 'aggressive')",0.2354478,0.3612553,0.1258075
82,2.756729,2.7814226,"('poor', 'rich')",2.7567289,2.7814226,0.0246937
83,-0.83278525,-0.87013376,"('powerless', 'powerful')",-0.8327852,-0.8701338,-0.0373486
84,0.048055716,0.04470451,"('inferior', 'superior')",0.0480557,0.0447045,-0.0033512
85,-0.30848098,-0.32852903,"('insignificant', 'prestigious')",-0.308481,-0.328529,-0.020048
86,0.27970436,0.21364912,"('uninfluential', 'influential')",0.2797044,0.2136491,-0.0660553
87,0.24238928,0.15036891,"('unsuccessful', 'successful')",0.2423893,0.1503689,-0.0920204
88,-0.2856219,-0.56118023,"('low', 'eminent')",-0.2856219,-0.5611802,-0.2755583
