,medium_male,medium_female,tuple,average_male,average_female,female-male
40,-1.9554492,-2.156985,"('stingy', 'generous')",-1.9554492,-2.156985,-0.2015358
41,0.029234864,-0.12974298,"('unforgiving', 'forgiving')",0.0292349,-0.129743,-0.1589779
42,-1.9306604,-1.950592,"('unreliable', 'reliable')",-1.9306604,-1.950592,-0.0199316
43,0.7751129,0.893398,"('irresponsible', 'responsible')",0.7751129,0.893398,0.1182851
44,-1.2105343,-1.1294391,"('prejudiced', 'unprejudiced')",-1.2105343,-1.1294391,0.0810952
45,0.30333388,0.3003864,"('incompetent', 'competent')",0.3033339,0.3003864,-0.0029475
46,-0.8273904,-0.77039576,"('uncompetitive', 'competitive')",-0.8273904,-0.7703958,0.0569946
47,4.5745115,4.933433,"('stupid', 'smart')",4.5745115,4.9334331,0.3589216
48,0.64150906,0.53162724,"('unintelligent', 'intelligent')",0.6415091,0.5316272,-0.1098819
49,-0.24975276,-0.17856546,"('unable', 'able')",-0.2497528,-0.1785655,0.0711873
50,-0.09698269,-0.063167155,"('clumsy', 'skillful')",-0.0969827,-0.0631672,0.0338155
51,0.72123426,0.58511496,"('uneducated', 'educated')",0.7212343,0.585115,-0.1361193
52,-0.09607446,-0.334194,"('irrational', 'rational')",-0.0960745,-0.334194,-0.2381195
53,0.08336961,-0.028704757,"('uncreative', 'creative')",0.0833696,-0.0287048,-0.1120744
54,1.0823953,1.1045974,"('incapable', 'capable')",1.0823953,1.1045974,0.0222021
55,0.50823057,0.5849943,"('incompetent', 'clever')",0.5082306,0.5849943,0.0767637
56,0.8885538,0.94358766,"('impractical', 'practical')",0.8885538,0.9435877,0.0550339
57,-2.016854,-2.0756853,"('unimaginative', 'imaginative')",-2.016854,-2.0756853,-0.0588313
58,-0.21713613,-0.20200236,"('undiscriminating', 'discriminating')",-0.2171361,-0.2020024,0.0151337
59,0.45142734,0.42049012,"('foolish', 'wise')",0.4514273,0.4204901,-0.0309372
60,-0.018235713,0.13481118,"('inefficient', 'efficient')",-0.0182357,0.1348112,0.1530469
61,0.40576407,0.15618324,"('illogical', 'logical')",0.4057641,0.1561832,-0.2495809
62,0.9151532,1.0540504,"('incompetent', 'brilliant')",0.9151532,1.0540504,0.1388972
63,0.13198018,0.21822423,"('unperceptive', 'insightful')",0.1319802,0.2182242,0.086244
64,-6.2219095,-6.1501584,"('shy', 'confident')",-6.2219095,-6.1501584,0.0717511
65,-0.49865037,-0.21244258,"('insecure', 'secure')",-0.4986504,-0.2124426,0.2862078
66,0.0125639215,-0.09867014,"('inactive', 'active')",0.0125639,-0.0986701,-0.111234
67,-0.5750147,-0.5256909,"('doubtful', 'determined')",-0.5750147,-0.5256909,0.0493238
68,-0.7136648,-0.63025117,"('dependent', 'independent')",-0.7136648,-0.6302512,0.0834136
69,-1.3025559,-1.3725817,"('lazy', 'industrious')",-1.3025559,-1.3725817,-0.0700258
70,1.2973886,1.3977679,"('lethargic', 'energetic')",1.2973886,1.3977679,0.1003793
71,0.7986127,0.6895629,"('diffident', 'self-confident')",0.7986127,0.6895629,-0.1090498
72,0.18340993,0.43588886,"('unambitious', 'ambitious')",0.1834099,0.4358889,0.252479
73,-2.695328,-2.7317164,"('helpless', 'self-reliant')",-2.695328,-2.7317164,-0.0363884
74,0.41089678,0.23644742,"('undedicated', 'dedicated')",0.4108968,0.2364474,-0.1744494
75,-0.65296197,-0.42260107,"('meek', 'impulsive')",-0.652962,-0.4226011,0.2303609
76,0.47308397,0.6396877,"('anxious', 'daring')",0.473084,0.6396877,0.1666037
77,-1.0580288,-1.0301076,"('unmotivated', 'motivated')",-1.0580288,-1.0301076,0.0279212
78,-0.84790367,-0.89240545,"('nonresilient', 'resilient')",-0.8479037,-0.8924055,-0.0445018
79,-0.05998794,0.004778892,"('wavering', 'unwavering')",-0.0599879,0.0047789,0.0647668
80,-0.12022942,-0.14798146,"('dominated', 'dominating')",-0.1202294,-0.1479815,-0.0277521
81,-0.1932063,0.034844257,"('submissive', 'aggressive')",-0.1932063,0.0348443,0.2280506
82,6.6723967,6.9729795,"('poor', 'rich')",6.6723967,6.9729795,0.3005828
83,-0.6580481,-0.65767014,"('powerless', 'powerful')",-0.6580481,-0.6576701,0.000378
84,0.6441375,0.46162888,"('inferior', 'superior')",0.6441375,0.4616289,-0.1825086
85,0.10932662,-0.25774938,"('insignificant', 'prestigious')",0.1093266,-0.2577494,-0.367076
86,0.45836398,0.4649304,"('uninfluential', 'influential')",0.458364,0.4649304,0.0065664
87,0.716274,0.65849394,"('unsuccessful', 'successful')",0.716274,0.6584939,-0.0577801
88,1.3280178,1.052074,"('low', 'eminent')",1.3280178,1.052074,-0.2759438
