,epee_male,epee_female,tuple,average_male,average_female,female-male
30,-0.08729661,-0.06404329,"('intolerant', 'tolerant')",-0.0872966,-0.0640433,0.0232533
31,-1.0892105,-1.1335344,"('evil', 'good')",-1.0892105,-1.1335344,-0.0443239
32,0.15044555,0.111871354,"('unkind', 'kind')",0.1504456,0.1118714,-0.0385742
33,-0.05759908,-0.09433196,"('wrong', 'right')",-0.0575991,-0.094332,-0.0367329
34,1.9557271,2.0671144,"('mean', 'honorable')",1.9557271,2.0671144,0.1113873
35,0.06482911,-0.28094018,"('corrupt', 'incorrupt')",0.0648291,-0.2809402,-0.3457693
36,-0.13586585,-0.47510913,"('hostile', 'amicable')",-0.1358659,-0.4751091,-0.3392432
37,0.43432125,0.5663876,"('fake', 'genuine')",0.4343213,0.5663876,0.1320663
38,-0.5959101,-0.54464984,"('untruthful', 'truthful')",-0.5959101,-0.5446498,0.0512603
39,0.15163189,0.32084915,"('exploitative', 'cooperative')",0.1516319,0.3208492,0.1692173
40,-0.6312711,-0.681761,"('stingy', 'generous')",-0.6312711,-0.681761,-0.0504899
41,0.564551,0.47434655,"('unforgiving', 'forgiving')",0.564551,0.4743465,-0.0902045
42,-0.39450604,-0.28844485,"('unreliable', 'reliable')",-0.394506,-0.2884448,0.1060612
43,-0.35632795,-0.091196224,"('irresponsible', 'responsible')",-0.356328,-0.0911962,0.2651318
44,-0.890057,-0.695611,"('prejudiced', 'unprejudiced')",-0.890057,-0.695611,0.194446
45,0.362558,0.2345824,"('incompetent', 'competent')",0.362558,0.2345824,-0.1279756
46,-0.64782935,-0.5915194,"('uncompetitive', 'competitive')",-0.6478294,-0.5915194,0.05631
47,2.0800834,2.1086054,"('stupid', 'smart')",2.0800834,2.1086054,0.028522
48,-0.48462218,-0.43036252,"('unintelligent', 'intelligent')",-0.4846222,-0.4303625,0.0542597
49,-0.47212934,-0.2495426,"('unable', 'able')",-0.4721293,-0.2495426,0.2225867
50,0.80146074,0.7395412,"('clumsy', 'skillful')",0.8014607,0.7395412,-0.0619195
51,-0.12777634,-0.18241903,"('uneducated', 'educated')",-0.1277763,-0.182419,-0.0546427
52,-0.050693132,-0.15899897,"('irrational', 'rational')",-0.0506931,-0.158999,-0.1083059
53,-0.55879706,-0.6812483,"('uncreative', 'creative')",-0.5587971,-0.6812483,-0.1224512
54,0.20892744,0.12409715,"('incapable', 'capable')",0.2089274,0.1240972,-0.0848302
55,0.03416194,0.17622466,"('incompetent', 'clever')",0.0341619,0.1762247,0.1420628
56,0.7434418,0.74238586,"('impractical', 'practical')",0.7434418,0.7423859,-0.0010559
57,-0.3446834,-0.54085505,"('unimaginative', 'imaginative')",-0.3446834,-0.5408551,-0.1961717
58,0.9195638,0.80949575,"('undiscriminating', 'discriminating')",0.9195638,0.8094957,-0.1100681
59,-0.15792617,-0.12893116,"('foolish', 'wise')",-0.1579262,-0.1289312,0.028995
60,-0.102147706,0.23566827,"('inefficient', 'efficient')",-0.1021477,0.2356683,0.337816
61,0.2767325,0.20582426,"('illogical', 'logical')",0.2767325,0.2058243,-0.0709082
62,0.24555168,0.53342205,"('incompetent', 'brilliant')",0.2455517,0.5334221,0.2878704
63,0.024681717,0.08553729,"('unperceptive', 'insightful')",0.0246817,0.0855373,0.0608556
64,-2.3877773,-2.2585084,"('shy', 'confident')",-2.3877773,-2.2585084,0.1292689
65,-0.015557453,0.122596234,"('insecure', 'secure')",-0.0155575,0.1225962,0.1381537
66,-0.2532643,-0.38518256,"('inactive', 'active')",-0.2532643,-0.3851826,-0.1319183
67,0.053043656,0.100110695,"('doubtful', 'determined')",0.0530437,0.1001107,0.047067
68,-0.5173907,-0.4367356,"('dependent', 'independent')",-0.5173907,-0.4367356,0.0806551
69,0.7523213,0.6376309,"('lazy', 'industrious')",0.7523213,0.6376309,-0.1146904
70,0.75641185,0.6964183,"('lethargic', 'energetic')",0.7564119,0.6964183,-0.0599936
71,-1.0489444,-1.0682166,"('diffident', 'self-confident')",-1.0489444,-1.0682166,-0.0192722
72,0.10563769,0.21132457,"('unambitious', 'ambitious')",0.1056377,0.2113246,0.1056869
73,-1.139348,-1.017778,"('helpless', 'self-reliant')",-1.139348,-1.017778,0.12157
74,-0.20189267,-0.09105009,"('undedicated', 'dedicated')",-0.2018927,-0.0910501,0.1108426
75,0.41812766,0.29286978,"('meek', 'impulsive')",0.4181277,0.2928698,-0.1252579
76,0.07252939,0.24120438,"('anxious', 'daring')",0.0725294,0.2412044,0.168675
77,-1.2953691,-1.1856401,"('unmotivated', 'motivated')",-1.2953691,-1.1856401,0.109729
78,-0.474265,-0.5104983,"('nonresilient', 'resilient')",-0.474265,-0.5104983,-0.0362333
79,0.3037846,0.04723028,"('wavering', 'unwavering')",0.3037846,0.0472303,-0.2565543
80,-0.087431096,-0.10049026,"('dominated', 'dominating')",-0.0874311,-0.1004903,-0.0130592
81,0.07695037,0.087762974,"('submissive', 'aggressive')",0.0769504,0.087763,0.0108126
82,2.0638173,1.9560612,"('poor', 'rich')",2.0638173,1.9560612,-0.1077561
83,-0.47888982,-0.468559,"('powerless', 'powerful')",-0.4788898,-0.468559,0.0103308
84,0.12782003,0.1189958,"('inferior', 'superior')",0.12782,0.1189958,-0.0088242
85,-0.81842893,-0.80362564,"('insignificant', 'prestigious')",-0.8184289,-0.8036256,0.0148033
86,-0.43966874,-0.6410958,"('uninfluential', 'influential')",-0.4396687,-0.6410958,-0.2014271
87,-0.9765435,-0.82051945,"('unsuccessful', 'successful')",-0.9765435,-0.8205194,0.1560241
88,-0.6569949,-0.65571487,"('low', 'eminent')",-0.6569949,-0.6557149,0.00128
