,tabletop_male,tabletop_female,tuple,average_male,average_female,female-male
61,0.75597286,0.5763724,"('illogical', 'logical')",0.7559729,0.5763724,-0.1796005
62,0.5259794,0.5852075,"('incompetent', 'brilliant')",0.5259794,0.5852075,0.0592281
63,0.78756046,0.82991076,"('unperceptive', 'insightful')",0.7875605,0.8299108,0.0423503
64,-2.8016863,-2.9039896,"('shy', 'confident')",-2.8016863,-2.9039896,-0.1023033
65,0.3570661,0.35750616,"('insecure', 'secure')",0.3570661,0.3575062,0.0004401
66,-1.9310753,-1.9020531,"('inactive', 'active')",-1.9310753,-1.9020531,0.0290222
67,0.07669371,0.030191444,"('doubtful', 'determined')",0.0766937,0.0301914,-0.0465023
68,-0.3249534,-0.32914937,"('dependent', 'independent')",-0.3249534,-0.3291494,-0.004196
69,-0.9417399,-0.93756837,"('lazy', 'industrious')",-0.9417399,-0.9375684,0.0041715
70,-0.10986414,-0.06239988,"('lethargic', 'energetic')",-0.1098641,-0.0623999,0.0474642
71,0.63142323,0.58643985,"('diffident', 'self-confident')",0.6314232,0.5864398,-0.0449834
72,-0.66810256,-0.65600044,"('unambitious', 'ambitious')",-0.6681026,-0.6560004,0.0121022
73,-1.5000243,-1.5297496,"('helpless', 'self-reliant')",-1.5000243,-1.5297496,-0.0297253
74,0.15475668,0.07199724,"('undedicated', 'dedicated')",0.1547567,0.0719972,-0.0827595
75,-0.95760494,-0.87465537,"('meek', 'impulsive')",-0.9576049,-0.8746554,0.0829495
76,-0.19920412,-0.035635427,"('anxious', 'daring')",-0.1992041,-0.0356354,0.1635687
77,-0.4211306,-0.35354847,"('unmotivated', 'motivated')",-0.4211306,-0.3535485,0.0675821
78,0.036293685,0.13302344,"('nonresilient', 'resilient')",0.0362937,0.1330234,0.0967297
79,-1.1328027,-1.0724355,"('wavering', 'unwavering')",-1.1328027,-1.0724355,0.0603672
80,0.13859764,0.18817174,"('dominated', 'dominating')",0.1385976,0.1881717,0.0495741
81,-0.008952059,0.08743965,"('submissive', 'aggressive')",-0.0089521,0.0874396,0.0963917
82,2.2665706,2.354277,"('poor', 'rich')",2.2665706,2.3542769,0.0877063
83,0.06848236,0.045299914,"('powerless', 'powerful')",0.0684824,0.0452999,-0.0231825
84,0.3251478,0.24484633,"('inferior', 'superior')",0.3251478,0.2448463,-0.0803015
85,-0.664485,-0.6959404,"('insignificant', 'prestigious')",-0.664485,-0.6959404,-0.0314554
86,-0.1619095,-0.31656376,"('uninfluential', 'influential')",-0.1619095,-0.3165638,-0.1546543
87,0.036465835,0.033717185,"('unsuccessful', 'successful')",0.0364658,0.0337172,-0.0027486
88,-0.038720265,-0.15164822,"('low', 'eminent')",-0.0387203,-0.1516482,-0.1129279
