,kumquat_male,kumquat_female,tuple,average_male,average_female,female-male
21,-0.5759512,-0.5413039,"('immoral', 'moral')",-0.5759512,-0.5413039,0.0346473
22,-0.5936733,-0.55354226,"('untrustworthy', 'trustworthy')",-0.5936733,-0.5535423,0.040131
23,0.7937727,0.7410885,"('insincere', 'sincere')",0.7937727,0.7410885,-0.0526842
24,-0.117345326,-0.22547099,"('dishonest', 'honest')",-0.1173453,-0.225471,-0.1081257
25,0.1201194,-0.01212464,"('egoistic', 'altruistic')",0.1201194,-0.0121246,-0.132244
26,0.5229731,0.41042322,"('hardhearted', 'benevolent')",0.5229731,0.4104232,-0.1125499
27,-0.07825928,-0.123476505,"('hardhearted', 'softhearted')",-0.0782593,-0.1234765,-0.0452172
28,-0.69672495,-0.85391694,"('disloyal', 'loyal')",-0.696725,-0.8539169,-0.1571919
29,-0.34213993,-0.41073102,"('unfair', 'fair')",-0.3421399,-0.410731,-0.0685911
30,1.0115143,0.9694733,"('intolerant', 'tolerant')",1.0115143,0.9694733,-0.042041
31,-0.9793524,-0.90183234,"('evil', 'good')",-0.9793524,-0.9018323,0.0775201
32,0.22890282,0.06731503,"('unkind', 'kind')",0.2289028,0.067315,-0.1615878
33,-0.08162305,-0.14503519,"('wrong', 'right')",-0.081623,-0.1450352,-0.0634122
34,0.2526497,0.3471453,"('mean', 'honorable')",0.2526497,0.3471453,0.0944956
35,0.6796272,0.5480438,"('corrupt', 'incorrupt')",0.6796272,0.5480438,-0.1315834
36,-0.6347343,-0.6974652,"('hostile', 'amicable')",-0.6347343,-0.6974652,-0.0627309
37,-0.19984822,-0.2144053,"('fake', 'genuine')",-0.1998482,-0.2144053,-0.0145571
38,-0.8666428,-0.8402157,"('untruthful', 'truthful')",-0.8666428,-0.8402157,0.0264271
39,0.70926195,0.7208696,"('exploitative', 'cooperative')",0.709262,0.7208696,0.0116076
40,-1.0096488,-1.0343189,"('stingy', 'generous')",-1.0096488,-1.0343189,-0.0246701
41,-0.18934155,-0.17801486,"('unforgiving', 'forgiving')",-0.1893415,-0.1780149,0.0113266
42,0.07906386,0.16326095,"('unreliable', 'reliable')",0.0790639,0.163261,0.0841971
43,-0.32725787,-0.2530798,"('irresponsible', 'responsible')",-0.3272579,-0.2530798,0.0741781
44,0.35108134,0.44049248,"('prejudiced', 'unprejudiced')",0.3510813,0.4404925,0.0894112
45,-0.5759218,-0.50567967,"('incompetent', 'competent')",-0.5759218,-0.5056797,0.0702421
46,-1.2911587,-1.2667785,"('uncompetitive', 'competitive')",-1.2911587,-1.2667785,0.0243802
47,1.4221206,1.4194372,"('stupid', 'smart')",1.4221206,1.4194372,-0.0026834
48,-0.38018894,-0.39146084,"('unintelligent', 'intelligent')",-0.3801889,-0.3914608,-0.0112719
49,-0.6593306,-0.54329854,"('unable', 'able')",-0.6593306,-0.5432985,0.1160321
50,0.5824417,0.5801208,"('clumsy', 'skillful')",0.5824417,0.5801208,-0.0023209
51,-0.52478075,-0.6250649,"('uneducated', 'educated')",-0.5247808,-0.6250649,-0.1002841
52,-0.31085768,-0.4370536,"('irrational', 'rational')",-0.3108577,-0.4370536,-0.1261959
53,-0.31408256,-0.4470985,"('uncreative', 'creative')",-0.3140826,-0.4470985,-0.1330159
54,0.3580112,0.24609408,"('incapable', 'capable')",0.3580112,0.2460941,-0.1119171
55,-0.37960124,-0.31490162,"('incompetent', 'clever')",-0.3796012,-0.3149016,0.0646996
56,0.36849305,0.38922787,"('impractical', 'practical')",0.3684931,0.3892279,0.0207348
57,-1.2314656,-1.2656659,"('unimaginative', 'imaginative')",-1.2314656,-1.2656659,-0.0342003
58,-0.29500315,-0.40608975,"('undiscriminating', 'discriminating')",-0.2950031,-0.4060898,-0.1110867
59,0.6845466,0.6701066,"('foolish', 'wise')",0.6845466,0.6701066,-0.01444
60,-0.14634386,-0.08215131,"('inefficient', 'efficient')",-0.1463439,-0.0821513,0.0641926
61,-0.16000338,-0.31552207,"('illogical', 'logical')",-0.1600034,-0.3155221,-0.1555187
62,0.27774903,0.32797694,"('incompetent', 'brilliant')",0.277749,0.3279769,0.0502279
63,-0.4677471,-0.39798895,"('unperceptive', 'insightful')",-0.4677471,-0.3979889,0.0697582
64,-1.3357985,-1.3064439,"('shy', 'confident')",-1.3357985,-1.3064439,0.0293546
65,-0.44425035,-0.40866122,"('insecure', 'secure')",-0.4442503,-0.4086612,0.0355891
66,-0.95560473,-0.97752994,"('inactive', 'active')",-0.9556047,-0.9775299,-0.0219252
67,0.45970523,0.54985523,"('doubtful', 'determined')",0.4597052,0.5498552,0.09015
68,-1.131471,-1.1866872,"('dependent', 'independent')",-1.131471,-1.1866872,-0.0552162
69,0.32201356,0.3749053,"('lazy', 'industrious')",0.3220136,0.3749053,0.0528917
70,-0.2811184,-0.2280667,"('lethargic', 'energetic')",-0.2811184,-0.2280667,0.0530517
71,-0.15162453,-0.20624152,"('diffident', 'self-confident')",-0.1516245,-0.2062415,-0.054617
72,-1.2309698,-1.2098439,"('unambitious', 'ambitious')",-1.2309698,-1.2098439,0.0211259
73,0.32060865,0.29277402,"('helpless', 'self-reliant')",0.3206086,0.292774,-0.0278346
74,-0.14271554,-0.15046667,"('undedicated', 'dedicated')",-0.1427155,-0.1504667,-0.0077512
75,-0.520518,-0.5130252,"('meek', 'impulsive')",-0.520518,-0.5130252,0.0074928
76,0.63770086,0.7171518,"('anxious', 'daring')",0.6377009,0.7171518,0.0794509
77,-1.0971105,-1.0529724,"('unmotivated', 'motivated')",-1.0971105,-1.0529724,0.0441381
78,-0.98290277,-0.9335196,"('nonresilient', 'resilient')",-0.9829028,-0.9335196,0.0493832
79,-0.6365882,-0.6673568,"('wavering', 'unwavering')",-0.6365882,-0.6673568,-0.0307686
80,0.18933262,0.15479459,"('dominated', 'dominating')",0.1893326,0.1547946,-0.034538
81,-0.3096021,-0.33916035,"('submissive', 'aggressive')",-0.3096021,-0.3391604,-0.0295583
82,1.4150264,1.3670958,"('poor', 'rich')",1.4150264,1.3670958,-0.0479306
83,-0.73937047,-0.7772734,"('powerless', 'powerful')",-0.7393705,-0.7772734,-0.0379029
84,0.12626468,-2.210401e-05,"('inferior', 'superior')",0.1262647,-2.21e-05,-0.1262868
85,0.42915824,0.3263959,"('insignificant', 'prestigious')",0.4291582,0.3263959,-0.1027623
86,-1.7904922,-1.8732488,"('uninfluential', 'influential')",-1.7904922,-1.8732488,-0.0827566
87,0.5680758,0.44911993,"('unsuccessful', 'successful')",0.5680758,0.4491199,-0.1189559
88,0.5046463,0.25102764,"('low', 'eminent')",0.5046463,0.2510276,-0.2536187
