,sepal_male,sepal_female,tuple,average_male,average_female,female-male
31,-1.4629688,-1.4044888,"('evil', 'good')",-1.4629688,-1.4044888,0.05848
32,1.2737862,0.969064,"('unkind', 'kind')",1.2737862,0.969064,-0.3047222
33,0.011932872,-0.17216912,"('wrong', 'right')",0.0119329,-0.1721691,-0.184102
34,2.0786653,2.1777077,"('mean', 'honorable')",2.0786653,2.1777077,0.0990424
35,-0.5079084,-0.55205613,"('corrupt', 'incorrupt')",-0.5079084,-0.5520561,-0.0441477
36,-0.88553953,-1.0246695,"('hostile', 'amicable')",-0.8855395,-1.0246695,-0.13913
37,-0.077651836,-0.07261687,"('fake', 'genuine')",-0.0776518,-0.0726169,0.0050349
38,-0.17105636,-0.2404493,"('untruthful', 'truthful')",-0.1710564,-0.2404493,-0.0693929
39,1.0401691,1.0173311,"('exploitative', 'cooperative')",1.0401691,1.0173311,-0.022838
40,-0.97505236,-1.0093322,"('stingy', 'generous')",-0.9750524,-1.0093322,-0.0342798
41,0.7909285,0.6622328,"('unforgiving', 'forgiving')",0.7909285,0.6622328,-0.1286957
42,-1.1552441,-1.1664119,"('unreliable', 'reliable')",-1.1552441,-1.1664119,-0.0111678
43,-0.31574297,-0.35237074,"('irresponsible', 'responsible')",-0.315743,-0.3523707,-0.0366277
44,-1.0248393,-0.9677597,"('prejudiced', 'unprejudiced')",-1.0248393,-0.9677597,0.0570796
45,-0.28108412,-0.27150345,"('incompetent', 'competent')",-0.2810841,-0.2715034,0.0095807
46,-0.373024,-0.45466748,"('uncompetitive', 'competitive')",-0.373024,-0.4546675,-0.0816435
47,1.837878,1.9477855,"('stupid', 'smart')",1.837878,1.9477855,0.1099075
48,0.103327364,0.08256523,"('unintelligent', 'intelligent')",0.1033274,0.0825652,-0.0207622
49,-0.116277665,0.008007634,"('unable', 'able')",-0.1162777,0.0080076,0.1242853
50,0.5248357,0.49410045,"('clumsy', 'skillful')",0.5248357,0.4941005,-0.0307352
51,0.040947676,-0.12511714,"('uneducated', 'educated')",0.0409477,-0.1251171,-0.1660648
52,-0.4854353,-0.6398319,"('irrational', 'rational')",-0.4854353,-0.6398319,-0.1543966
53,-1.2554035,-1.3649625,"('uncreative', 'creative')",-1.2554035,-1.3649625,-0.109559
54,0.025955822,-0.12186366,"('incapable', 'capable')",0.0259558,-0.1218637,-0.1478195
55,0.34207308,0.38310605,"('incompetent', 'clever')",0.3420731,0.3831061,0.041033
56,0.57753456,0.48171204,"('impractical', 'practical')",0.5775346,0.481712,-0.0958226
57,-1.7370379,-1.8359946,"('unimaginative', 'imaginative')",-1.7370379,-1.8359946,-0.0989567
58,0.2182039,0.14738134,"('undiscriminating', 'discriminating')",0.2182039,0.1473813,-0.0708226
59,-0.14929906,-0.08683519,"('foolish', 'wise')",-0.1492991,-0.0868352,0.0624639
60,0.6605036,0.714638,"('inefficient', 'efficient')",0.6605036,0.714638,0.0541344
61,0.015928855,-0.2075507,"('illogical', 'logical')",0.0159289,-0.2075507,-0.2234796
62,0.19587721,0.34651077,"('incompetent', 'brilliant')",0.1958772,0.3465108,0.1506336
63,0.14506237,0.11050054,"('unperceptive', 'insightful')",0.1450624,0.1105005,-0.0345619
64,-3.2890503,-3.253568,"('shy', 'confident')",-3.2890503,-3.2535679,0.0354824
65,0.23107234,0.26712903,"('insecure', 'secure')",0.2310723,0.267129,0.0360567
66,-1.3758532,-1.3838768,"('inactive', 'active')",-1.3758532,-1.3838768,-0.0080236
67,0.019052323,-0.021872941,"('doubtful', 'determined')",0.0190523,-0.0218729,-0.0409252
68,-0.6442796,-0.661824,"('dependent', 'independent')",-0.6442796,-0.661824,-0.0175444
69,-0.24387826,-0.16234648,"('lazy', 'industrious')",-0.2438783,-0.1623465,0.0815318
70,-0.007351715,-0.028569307,"('lethargic', 'energetic')",-0.0073517,-0.0285693,-0.0212176
71,0.2680949,0.12902522,"('diffident', 'self-confident')",0.2680949,0.1290252,-0.1390697
72,0.054028586,0.07800229,"('unambitious', 'ambitious')",0.0540286,0.0780023,0.0239737
73,-1.2153769,-1.2236897,"('helpless', 'self-reliant')",-1.2153769,-1.2236897,-0.0083128
74,0.017487008,-0.100342095,"('undedicated', 'dedicated')",0.017487,-0.1003421,-0.1178291
75,-0.9208395,-0.8064853,"('meek', 'impulsive')",-0.9208395,-0.8064853,0.1143542
76,0.03206595,0.14753075,"('anxious', 'daring')",0.032066,0.1475307,0.1154647
77,-0.24964653,-0.2046247,"('unmotivated', 'motivated')",-0.2496465,-0.2046247,0.0450218
78,-0.049545676,-0.08162212,"('nonresilient', 'resilient')",-0.0495457,-0.0816221,-0.0320764
79,-0.72727746,-0.74690896,"('wavering', 'unwavering')",-0.7272775,-0.746909,-0.0196315
80,-0.021275628,0.060244042,"('dominated', 'dominating')",-0.0212756,0.060244,0.0815196
81,-0.3368172,-0.26922163,"('submissive', 'aggressive')",-0.3368172,-0.2692216,0.0675956
82,1.9877752,1.9944032,"('poor', 'rich')",1.9877752,1.9944032,0.006628
83,-0.32194567,-0.39696905,"('powerless', 'powerful')",-0.3219457,-0.3969691,-0.0750234
84,0.3146987,0.28114122,"('inferior', 'superior')",0.3146987,0.2811412,-0.0335575
85,0.62982553,0.4694411,"('insignificant', 'prestigious')",0.6298255,0.4694411,-0.1603844
86,-0.66737014,-0.9187339,"('uninfluential', 'influential')",-0.6673701,-0.9187339,-0.2513638
87,0.104747355,0.06573352,"('unsuccessful', 'successful')",0.1047474,0.0657335,-0.0390139
88,-0.111984186,-0.30874348,"('low', 'eminent')",-0.1119842,-0.3087435,-0.1967593
