,fiserv_male,fiserv_female,tuple,inc_male,inc_female,average_male,average_female,female-male
40,-0.055492822,-0.022347316,"('stingy', 'generous')",-1.7489226,-1.8866258,-0.9022077,-0.9544865,-0.0522788
41,0.021117222,0.087305576,"('unforgiving', 'forgiving')",0.31081253,0.2815762,0.1659649,0.1844409,0.018476
42,0.22368336,0.34297004,"('unreliable', 'reliable')",-2.9433482,-2.7519083,-1.3598324,-1.2044691,0.1553633
43,-0.32218367,-0.2655363,"('irresponsible', 'responsible')",0.40786698,0.41009253,0.0428417,0.0722781,0.0294364
44,0.17600127,0.17245597,"('prejudiced', 'unprejudiced')",-1.3136787,-1.3015524,-0.5688387,-0.5645483,0.0042904
45,0.2781635,0.22759923,"('incompetent', 'competent')",0.102669835,0.00083109015,0.1904167,0.1142152,-0.0762015
46,0.19237155,0.18948236,"('uncompetitive', 'competitive')",-0.38648075,-0.36054003,-0.0970546,-0.0855288,0.0115258
47,0.19160736,0.26872495,"('stupid', 'smart')",5.0968876,5.1445837,2.6442475,2.7066543,0.0624068
48,0.20835969,0.2226111,"('unintelligent', 'intelligent')",0.65778935,0.6291582,0.4330745,0.4258847,-0.0071898
49,-0.0034740325,0.17062181,"('unable', 'able')",0.09650572,0.25425747,0.0465158,0.2124396,0.1659238
50,-0.04425804,0.014982205,"('clumsy', 'skillful')",0.17631894,0.23513599,0.0660305,0.1250591,0.0590286
51,-0.14866987,-0.29165453,"('uneducated', 'educated')",0.518795,0.42587194,0.1850626,0.0671087,-0.1179539
52,-0.4631978,-0.6314298,"('irrational', 'rational')",0.4965595,0.26298702,0.0166809,-0.1842214,-0.2009023
53,-1.1235423,-1.1300594,"('uncreative', 'creative')",0.8259204,0.79136926,-0.148811,-0.1693451,-0.0205341
54,-0.3262474,-0.41033232,"('incapable', 'capable')",1.2995635,1.3392692,0.4866581,0.4644684,-0.0221897
55,0.8310298,0.8399514,"('incompetent', 'clever')",0.18999566,0.12460375,0.5105127,0.4822776,-0.0282351
56,0.9039842,0.8246212,"('impractical', 'practical')",0.21085735,0.2389984,0.5574208,0.5318098,-0.025611
57,-0.36165193,-0.48204878,"('unimaginative', 'imaginative')",-2.1117237,-2.1879697,-1.2366878,-1.3350092,-0.0983214
58,-0.35109532,-0.38655445,"('undiscriminating', 'discriminating')",0.13345629,0.14008737,-0.1088195,-0.1232335,-0.014414
59,-0.10543214,-0.05702331,"('foolish', 'wise')",0.2656435,0.27668676,0.0801057,0.1098317,0.029726
60,1.131653,1.2254018,"('inefficient', 'efficient')",-0.12354324,0.07037713,0.5040548,0.6478894,0.1438346
61,-0.27544802,-0.35456616,"('illogical', 'logical')",0.24713446,0.029786052,-0.0141568,-0.1623901,-0.1482333
62,0.8776834,1.017844,"('incompetent', 'brilliant')",0.2932208,0.43880433,0.5854521,0.7283242,0.1428721
63,-0.5610972,-0.5141594,"('unperceptive', 'insightful')",0.7262671,0.85573816,0.0825849,0.1707894,0.0882045
64,0.03676317,0.03893325,"('shy', 'confident')",-6.2433043,-6.2126675,-3.1032705,-3.0868671,0.0164034
65,0.40781155,0.28657648,"('insecure', 'secure')",-0.37439072,-0.4811577,0.0167104,-0.0972906,-0.114001
66,-1.2076043,-1.2343806,"('inactive', 'active')",0.32124853,0.24866307,-0.4431779,-0.4928588,-0.0496809
67,1.1147547,1.1115531,"('doubtful', 'determined')",-0.26966184,-0.28727868,0.4225464,0.4121372,-0.0104092
68,-0.19536486,-0.2524996,"('dependent', 'independent')",-0.45419446,-0.39064088,-0.3247797,-0.3215702,0.0032095
69,-0.26727265,-0.16280167,"('lazy', 'industrious')",-0.81716657,-0.71327806,-0.5422196,-0.4380399,0.1041797
70,-0.037177693,0.025633223,"('lethargic', 'energetic')",0.51709855,0.6135606,0.2399604,0.3195969,0.0796365
71,-0.3807403,-0.40362874,"('diffident', 'self-confident')",0.20623462,0.17995858,-0.0872528,-0.1118351,-0.0245823
72,-0.3088903,-0.2739864,"('unambitious', 'ambitious')",-0.97939974,-0.9843897,-0.644145,-0.6291881,0.0149569
73,0.63696635,0.56133485,"('helpless', 'self-reliant')",-2.8561997,-2.7519631,-1.1096168,-1.0953141,0.0143027
74,0.15652987,0.13503239,"('undedicated', 'dedicated')",0.1364121,0.118834205,0.146471,0.1269333,-0.0195377
75,-0.0051070116,-0.02993523,"('meek', 'impulsive')",0.002267193,0.15043385,-0.0014199,0.0602493,0.0616692
76,0.22652647,0.3088241,"('anxious', 'daring')",0.29081014,0.37407193,0.2586683,0.341448,0.0827797
77,0.37187243,0.39059454,"('unmotivated', 'motivated')",-1.0410615,-1.0295899,-0.3345945,-0.3194977,0.0150968
78,-0.6386706,-0.5234134,"('nonresilient', 'resilient')",-0.18476892,-0.08714937,-0.4117198,-0.3052814,0.1064384
79,-1.3690932,-1.4142312,"('wavering', 'unwavering')",-0.20789379,-0.17779538,-0.7884935,-0.7960133,-0.0075198
80,0.6858778,0.6242282,"('dominated', 'dominating')",-1.3452145,-1.4413251,-0.3296683,-0.4085484,-0.0788801
81,0.8190871,0.78508,"('submissive', 'aggressive')",-0.40338153,-0.37521282,0.2078528,0.2049336,-0.0029192
82,-0.24445765,-0.2703002,"('poor', 'rich')",6.4017215,6.420065,3.0786319,3.0748823,-0.0037496
83,0.23805998,0.17667586,"('powerless', 'powerful')",-0.8323911,-0.93541116,-0.2971655,-0.3793676,-0.0822021
84,0.61930686,0.57544047,"('inferior', 'superior')",0.79973745,0.7972902,0.7095221,0.6863654,-0.0231567
85,-0.55944145,-0.61256385,"('insignificant', 'prestigious')",0.79512995,0.77004766,0.1178443,0.0787419,-0.0391024
86,-0.6851924,-0.8150097,"('uninfluential', 'influential')",-0.10922223,-0.3001404,-0.3972073,-0.557575,-0.1603677
87,0.10485734,-0.04106251,"('unsuccessful', 'successful')",0.7443764,0.6033603,0.4246169,0.2811489,-0.143468
88,-0.2670671,-0.3256004,"('low', 'eminent')",0.3742643,0.40782136,0.0535986,0.0411105,-0.0124881
