,raiment_male,raiment_female,tuple,average_male,average_female,female-male
30,1.4180853,1.2499536,"('intolerant', 'tolerant')",1.4180853,1.2499536,-0.1681317
31,-2.5420914,-2.441487,"('evil', 'good')",-2.5420914,-2.4414871,0.1006043
32,1.5103207,1.2421427,"('unkind', 'kind')",1.5103207,1.2421427,-0.268178
33,-0.3221956,-0.23286307,"('wrong', 'right')",-0.3221956,-0.2328631,0.0893325
34,2.0574658,2.163888,"('mean', 'honorable')",2.0574658,2.163888,0.1064222
35,-1.2639757,-1.3245564,"('corrupt', 'incorrupt')",-1.2639757,-1.3245564,-0.0605807
36,-1.993556,-1.9237539,"('hostile', 'amicable')",-1.993556,-1.9237539,0.0698021
37,0.11744653,0.04046097,"('fake', 'genuine')",0.1174465,0.040461,-0.0769855
38,0.1840704,0.22076711,"('untruthful', 'truthful')",0.1840704,0.2207671,0.0366967
39,0.3944933,0.38171676,"('exploitative', 'cooperative')",0.3944933,0.3817168,-0.0127765
40,-1.8643544,-1.8608929,"('stingy', 'generous')",-1.8643544,-1.8608929,0.0034615
41,0.76383924,0.6045582,"('unforgiving', 'forgiving')",0.7638392,0.6045582,-0.159281
42,0.03959073,0.03713663,"('unreliable', 'reliable')",0.0395907,0.0371366,-0.0024541
43,1.1984596,1.0850302,"('irresponsible', 'responsible')",1.1984596,1.0850302,-0.1134294
44,-0.7434204,-0.6434224,"('prejudiced', 'unprejudiced')",-0.7434204,-0.6434224,0.099998
45,0.6988798,0.6587347,"('incompetent', 'competent')",0.6988798,0.6587347,-0.0401451
46,0.014280096,0.02455143,"('uncompetitive', 'competitive')",0.0142801,0.0245514,0.0102713
47,2.3275135,2.3998854,"('stupid', 'smart')",2.3275135,2.3998854,0.0723719
48,0.45152503,0.3699691,"('unintelligent', 'intelligent')",0.451525,0.3699691,-0.0815559
49,0.18958369,0.15356663,"('unable', 'able')",0.1895837,0.1535666,-0.0360171
50,0.47640207,0.37082416,"('clumsy', 'skillful')",0.4764021,0.3708242,-0.1055779
51,0.45521665,0.23418346,"('uneducated', 'educated')",0.4552166,0.2341835,-0.2210331
52,-0.992725,-0.9305983,"('irrational', 'rational')",-0.992725,-0.9305983,0.0621267
53,-0.9992541,-1.087335,"('uncreative', 'creative')",-0.9992541,-1.087335,-0.0880809
54,0.30556488,0.19523515,"('incapable', 'capable')",0.3055649,0.1952351,-0.1103298
55,1.0598415,0.9854047,"('incompetent', 'clever')",1.0598415,0.9854047,-0.0744368
56,1.722087,1.5838654,"('impractical', 'practical')",1.722087,1.5838654,-0.1382216
57,-1.2664657,-1.3872868,"('unimaginative', 'imaginative')",-1.2664657,-1.3872868,-0.1208211
58,0.3560451,0.25731227,"('undiscriminating', 'discriminating')",0.3560451,0.2573123,-0.0987328
59,-0.3992549,-0.3843747,"('foolish', 'wise')",-0.3992549,-0.3843747,0.0148802
60,1.3796604,1.3657484,"('inefficient', 'efficient')",1.3796604,1.3657484,-0.013912
61,0.3009177,0.14903659,"('illogical', 'logical')",0.3009177,0.1490366,-0.1518811
62,1.7029871,1.7835344,"('incompetent', 'brilliant')",1.7029871,1.7835344,0.0805473
63,0.8304773,0.7615579,"('unperceptive', 'insightful')",0.8304773,0.7615579,-0.0689194
64,-2.5850534,-2.5512006,"('shy', 'confident')",-2.5850534,-2.5512006,0.0338528
65,0.92180204,0.7930107,"('insecure', 'secure')",0.921802,0.7930107,-0.1287913
66,-1.455226,-1.4231863,"('inactive', 'active')",-1.4552259,-1.4231863,0.0320396
67,0.080226436,0.058420528,"('doubtful', 'determined')",0.0802264,0.0584205,-0.0218059
68,-0.1856905,-0.25765106,"('dependent', 'independent')",-0.1856905,-0.2576511,-0.0719606
69,-0.7030971,-0.62889504,"('lazy', 'industrious')",-0.7030971,-0.628895,0.0742021
70,1.0258904,0.8687974,"('lethargic', 'energetic')",1.0258904,0.8687974,-0.157093
71,-0.77373075,-0.76567346,"('diffident', 'self-confident')",-0.7737308,-0.7656735,0.0080573
72,0.21508278,0.25240114,"('unambitious', 'ambitious')",0.2150828,0.2524011,0.0373183
73,-1.4918519,-1.3938388,"('helpless', 'self-reliant')",-1.4918519,-1.3938388,0.0980131
74,0.4117518,0.35684845,"('undedicated', 'dedicated')",0.4117518,0.3568484,-0.0549034
75,-0.99079657,-0.7592516,"('meek', 'impulsive')",-0.9907966,-0.7592516,0.231545
76,1.2430636,1.2048498,"('anxious', 'daring')",1.2430636,1.2048498,-0.0382138
77,-0.1831097,-0.21767609,"('unmotivated', 'motivated')",-0.1831097,-0.2176761,-0.0345664
78,-0.40926293,-0.41633385,"('nonresilient', 'resilient')",-0.4092629,-0.4163339,-0.007071
79,-0.42904934,-0.4499347,"('wavering', 'unwavering')",-0.4290493,-0.4499347,-0.0208854
80,0.29180068,0.22649181,"('dominated', 'dominating')",0.2918007,0.2264918,-0.0653089
81,1.166782,1.1426877,"('submissive', 'aggressive')",1.166782,1.1426877,-0.0240943
82,3.0490375,2.8984873,"('poor', 'rich')",3.0490375,2.8984873,-0.1505502
83,-0.6790832,-0.70728105,"('powerless', 'powerful')",-0.6790832,-0.7072811,-0.0281979
84,0.11952115,0.064131096,"('inferior', 'superior')",0.1195211,0.0641311,-0.05539
85,-0.91395146,-0.84134513,"('insignificant', 'prestigious')",-0.9139515,-0.8413451,0.0726064
86,-0.116621226,-0.35671046,"('uninfluential', 'influential')",-0.1166212,-0.3567105,-0.2400893
87,-0.20485221,-0.24006203,"('unsuccessful', 'successful')",-0.2048522,-0.240062,-0.0352098
88,0.28974476,0.10017993,"('low', 'eminent')",0.2897448,0.1001799,-0.1895649
