,killer_male,killer_female,tuple,average_male,average_female,female-male
75,-0.8324784,-0.6989425,"('meek', 'impulsive')",-0.8324784,-0.6989425,0.1335359
76,0.9495223,0.8471342,"('anxious', 'daring')",0.9495223,0.8471342,-0.1023881
77,-0.60199994,-0.48997548,"('unmotivated', 'motivated')",-0.6019999,-0.4899755,0.1120244
78,-0.2829391,-0.26465246,"('nonresilient', 'resilient')",-0.2829391,-0.2646525,0.0182866
79,-0.039205473,-0.068106204,"('wavering', 'unwavering')",-0.0392055,-0.0681062,-0.0289007
80,0.113264725,0.12335968,"('dominated', 'dominating')",0.1132647,0.1233597,0.010095
81,0.65121764,0.78193676,"('submissive', 'aggressive')",0.6512176,0.7819368,0.1307192
82,6.5015035,6.5904813,"('poor', 'rich')",6.5015035,6.5904813,0.0889778
83,-0.09037803,-0.12161964,"('powerless', 'powerful')",-0.090378,-0.1216196,-0.0312416
84,0.30162278,0.32249126,"('inferior', 'superior')",0.3016228,0.3224913,0.0208685
85,-1.2351539,-1.26298,"('insignificant', 'prestigious')",-1.2351539,-1.26298,-0.0278261
86,0.8654491,0.950777,"('uninfluential', 'influential')",0.8654491,0.950777,0.0853279
87,0.33000147,0.45574167,"('unsuccessful', 'successful')",0.3300015,0.4557417,0.1257402
88,0.141224,0.23819685,"('low', 'eminent')",0.141224,0.2381968,0.0969728
