,killer_male,killer_female,tuple,average_male,average_female,female-male
45,-0.08301917,-0.07383001,"('incompetent', 'competent')",-0.0830192,-0.07383,0.0091892
46,-0.6067911,-0.67470556,"('uncompetitive', 'competitive')",-0.6067911,-0.6747056,-0.0679145
47,5.079069,5.2559843,"('stupid', 'smart')",5.0790691,5.2559843,0.1769152
48,0.6267018,0.63102067,"('unintelligent', 'intelligent')",0.6267018,0.6310207,0.0043189
49,0.28366733,0.33034763,"('unable', 'able')",0.2836673,0.3303476,0.0466803
50,0.20600207,0.23704977,"('clumsy', 'skillful')",0.2060021,0.2370498,0.0310477
51,0.54639816,0.49988776,"('uneducated', 'educated')",0.5463982,0.4998878,-0.0465104
52,-0.8828063,-1.0017692,"('irrational', 'rational')",-0.8828063,-1.0017692,-0.1189629
53,0.0399682,0.02449987,"('uncreative', 'creative')",0.0399682,0.0244999,-0.0154683
54,1.3757913,1.4704721,"('incapable', 'capable')",1.3757913,1.4704721,0.0946808
55,0.8789908,0.8406989,"('incompetent', 'clever')",0.8789908,0.8406989,-0.0382919
56,0.9446051,0.92546606,"('impractical', 'practical')",0.9446051,0.9254661,-0.019139
57,-2.9688313,-2.972395,"('unimaginative', 'imaginative')",-2.9688313,-2.9723949,-0.0035636
58,-0.07573278,-0.014276106,"('undiscriminating', 'discriminating')",-0.0757328,-0.0142761,0.0614567
59,0.021116173,0.07124863,"('foolish', 'wise')",0.0211162,0.0712486,0.0501324
60,1.0235286,1.1219474,"('inefficient', 'efficient')",1.0235286,1.1219474,0.0984188
61,0.4043745,0.28132015,"('illogical', 'logical')",0.4043745,0.2813202,-0.1230543
62,0.3389694,0.48782468,"('incompetent', 'brilliant')",0.3389694,0.4878247,0.1488553
63,0.3323446,0.50683033,"('unperceptive', 'insightful')",0.3323446,0.5068303,0.1744857
64,-6.536219,-6.647075,"('shy', 'confident')",-6.5362191,-6.6470752,-0.1108561
65,0.055248503,0.039196298,"('insecure', 'secure')",0.0552485,0.0391963,-0.0160522
66,-0.5446079,-0.601254,"('inactive', 'active')",-0.5446079,-0.601254,-0.0566461
67,-0.47975087,-0.41591913,"('doubtful', 'determined')",-0.4797509,-0.4159191,0.0638318
68,-0.23693429,-0.23890465,"('dependent', 'independent')",-0.2369343,-0.2389047,-0.0019704
69,-2.067121,-2.0045884,"('lazy', 'industrious')",-2.067121,-2.0045884,0.0625326
70,0.9467494,0.8829688,"('lethargic', 'energetic')",0.9467494,0.8829688,-0.0637806
71,0.9554564,1.029034,"('diffident', 'self-confident')",0.9554564,1.029034,0.0735776
72,0.25729117,0.3069006,"('unambitious', 'ambitious')",0.2572912,0.3069006,0.0496094
73,-3.064343,-3.0378416,"('helpless', 'self-reliant')",-3.064343,-3.0378416,0.0265014
74,0.49126232,0.43748456,"('undedicated', 'dedicated')",0.4912623,0.4374846,-0.0537777
75,-1.1978087,-1.0526056,"('meek', 'impulsive')",-1.1978087,-1.0526056,0.1452031
76,0.34984007,0.31748056,"('anxious', 'daring')",0.3498401,0.3174806,-0.0323595
77,-0.80861616,-0.6022298,"('unmotivated', 'motivated')",-0.8086162,-0.6022298,0.2063864
78,-0.17790519,-0.13929535,"('nonresilient', 'resilient')",-0.1779052,-0.1392954,0.0386098
79,-0.015096946,0.0341241,"('wavering', 'unwavering')",-0.0150969,0.0341241,0.049221
80,-0.4622712,-0.48660576,"('dominated', 'dominating')",-0.4622712,-0.4866058,-0.0243346
81,0.2669031,0.27829218,"('submissive', 'aggressive')",0.2669031,0.2782922,0.0113891
82,6.2301598,6.2587337,"('poor', 'rich')",6.2301598,6.2587337,0.0285739
83,-0.13604954,-0.16952121,"('powerless', 'powerful')",-0.1360495,-0.1695212,-0.0334717
84,0.7698556,0.7703867,"('inferior', 'superior')",0.7698556,0.7703867,0.0005311
85,-0.19221516,-0.12790987,"('insignificant', 'prestigious')",-0.1922152,-0.1279099,0.0643053
86,0.6078695,0.52262205,"('uninfluential', 'influential')",0.6078695,0.522622,-0.0852475
87,-0.20556225,-0.03199452,"('unsuccessful', 'successful')",-0.2055622,-0.0319945,0.1735677
88,0.23065677,0.32562897,"('low', 'eminent')",0.2306568,0.325629,0.0949722
