,guard_male,guard_female,tuple,average_male,average_female,female-male
55,0.942359,1.008803,"('incompetent', 'clever')",0.942359,1.008803,0.066444
56,1.3003118,1.3129158,"('impractical', 'practical')",1.3003118,1.3129158,0.012604
57,-2.730529,-2.7730217,"('unimaginative', 'imaginative')",-2.7305291,-2.7730217,-0.0424926
58,-0.20661625,-0.21241266,"('undiscriminating', 'discriminating')",-0.2066163,-0.2124127,-0.0057964
59,-0.25551042,-0.24027178,"('foolish', 'wise')",-0.2555104,-0.2402718,0.0152386
60,1.189954,1.3959544,"('inefficient', 'efficient')",1.189954,1.3959544,0.2060004
61,0.4640339,0.34231174,"('illogical', 'logical')",0.4640339,0.3423117,-0.1217222
62,0.53103375,0.72357893,"('incompetent', 'brilliant')",0.5310338,0.7235789,0.1925451
63,-0.049066983,0.022505708,"('unperceptive', 'insightful')",-0.049067,0.0225057,0.0715727
64,-6.3297906,-6.3329725,"('shy', 'confident')",-6.3297906,-6.3329725,-0.0031819
65,1.0757816,1.1200001,"('insecure', 'secure')",1.0757816,1.1200001,0.0442185
66,-0.085611284,-0.20607165,"('inactive', 'active')",-0.0856113,-0.2060716,-0.1204603
67,-0.4200355,-0.32489607,"('doubtful', 'determined')",-0.4200355,-0.3248961,0.0951394
68,-0.9367989,-0.9236321,"('dependent', 'independent')",-0.9367989,-0.9236321,0.0131668
69,-1.828116,-1.8792082,"('lazy', 'industrious')",-1.8281161,-1.8792082,-0.0510921
70,1.2006371,1.1782094,"('lethargic', 'energetic')",1.2006371,1.1782094,-0.0224277
71,0.47219422,0.5334267,"('diffident', 'self-confident')",0.4721942,0.5334267,0.0612325
72,0.5954986,0.6938744,"('unambitious', 'ambitious')",0.5954986,0.6938744,0.0983758
73,-3.736852,-3.7161832,"('helpless', 'self-reliant')",-3.7368519,-3.7161832,0.0206687
74,0.22560236,0.11154616,"('undedicated', 'dedicated')",0.2256024,0.1115462,-0.1140562
75,-1.6771919,-1.6312431,"('meek', 'impulsive')",-1.6771919,-1.6312431,0.0459488
76,0.0999697,0.12988448,"('anxious', 'daring')",0.0999697,0.1298845,0.0299148
77,-1.0954841,-0.8463398,"('unmotivated', 'motivated')",-1.0954841,-0.8463398,0.2491443
78,-0.30003634,-0.29618084,"('nonresilient', 'resilient')",-0.3000363,-0.2961808,0.0038555
79,-0.45020896,-0.48163736,"('wavering', 'unwavering')",-0.450209,-0.4816374,-0.0314284
80,-0.24106131,-0.30271554,"('dominated', 'dominating')",-0.2410613,-0.3027155,-0.0616542
81,0.09855112,0.16291077,"('submissive', 'aggressive')",0.0985511,0.1629108,0.0643597
82,6.635261,6.7321672,"('poor', 'rich')",6.6352611,6.7321672,0.0969061
83,-0.5865312,-0.5427004,"('powerless', 'powerful')",-0.5865312,-0.5427004,0.0438308
84,-0.1926255,-0.19014673,"('inferior', 'superior')",-0.1926255,-0.1901467,0.0024788
85,-1.6187123,-1.605018,"('insignificant', 'prestigious')",-1.6187123,-1.605018,0.0136943
86,0.6654607,0.6188944,"('uninfluential', 'influential')",0.6654607,0.6188944,-0.0465663
87,-0.27099866,-0.23025043,"('unsuccessful', 'successful')",-0.2709987,-0.2302504,0.0407483
88,-0.32709965,-0.2371531,"('low', 'eminent')",-0.3270997,-0.2371531,0.0899466
