,zoo_male,zoo_female,tuple,average_male,average_female,female-male
49,0.2660893,0.284888,"('unable', 'able')",0.2660893,0.284888,0.0187987
50,-0.96970826,-1.040849,"('clumsy', 'skillful')",-0.9697083,-1.040849,-0.0711407
51,0.04152702,-0.010956127,"('uneducated', 'educated')",0.041527,-0.0109561,-0.0524831
52,0.28809917,0.17351793,"('irrational', 'rational')",0.2880992,0.1735179,-0.1145813
53,0.6740375,0.63098025,"('uncreative', 'creative')",0.6740375,0.6309803,-0.0430572
54,0.9625715,0.9851524,"('incapable', 'capable')",0.9625715,0.9851524,0.0225809
55,0.28409117,0.31383464,"('incompetent', 'clever')",0.2840912,0.3138346,0.0297434
56,0.83635193,0.8410596,"('impractical', 'practical')",0.8363519,0.8410596,0.0047077
57,-3.1270053,-3.0730288,"('unimaginative', 'imaginative')",-3.1270053,-3.0730288,0.0539765
58,-0.37938634,-0.3554905,"('undiscriminating', 'discriminating')",-0.3793863,-0.3554905,0.0238958
59,0.27218163,0.18148503,"('foolish', 'wise')",0.2721816,0.181485,-0.0906966
60,0.26592582,0.32811704,"('inefficient', 'efficient')",0.2659258,0.328117,0.0621912
61,0.7150557,0.5300088,"('illogical', 'logical')",0.7150557,0.5300088,-0.1850469
62,0.13488333,0.22888285,"('incompetent', 'brilliant')",0.1348833,0.2288828,0.0939995
63,0.2423638,0.332594,"('unperceptive', 'insightful')",0.2423638,0.332594,0.0902302
64,-7.3870907,-7.364394,"('shy', 'confident')",-7.3870907,-7.3643942,0.0226965
65,-0.25171855,-0.21868606,"('insecure', 'secure')",-0.2517186,-0.2186861,0.0330325
66,0.12423947,0.06450657,"('inactive', 'active')",0.1242395,0.0645066,-0.0597329
67,-0.112808205,-0.09021563,"('doubtful', 'determined')",-0.1128082,-0.0902156,0.0225926
68,-0.7953115,-0.8277452,"('dependent', 'independent')",-0.7953115,-0.8277452,-0.0324337
69,-1.578103,-1.5809519,"('lazy', 'industrious')",-1.5781029,-1.5809519,-0.002849
70,-0.004005067,0.012447657,"('lethargic', 'energetic')",-0.0040051,0.0124477,0.0164528
71,1.2777784,1.3085237,"('diffident', 'self-confident')",1.2777784,1.3085237,0.0307453
72,0.31708407,0.36775142,"('unambitious', 'ambitious')",0.3170841,0.3677514,0.0506673
73,-3.9518898,-3.914016,"('helpless', 'self-reliant')",-3.9518898,-3.914016,0.0378738
74,0.0027825306,-0.050338935,"('undedicated', 'dedicated')",0.0027825,-0.0503389,-0.0531214
75,-1.8243234,-1.7553035,"('meek', 'impulsive')",-1.8243234,-1.7553035,0.0690199
76,0.12191529,0.10437048,"('anxious', 'daring')",0.1219153,0.1043705,-0.0175448
77,-1.7249837,-1.5761869,"('unmotivated', 'motivated')",-1.7249837,-1.5761869,0.1487968
78,-0.22423145,-0.16823488,"('nonresilient', 'resilient')",-0.2242315,-0.1682349,0.0559966
79,0.35597795,0.2816089,"('wavering', 'unwavering')",0.355978,0.2816089,-0.0743691
80,-0.8267982,-0.83200526,"('dominated', 'dominating')",-0.8267982,-0.8320053,-0.0052071
81,-0.812795,-0.7062872,"('submissive', 'aggressive')",-0.812795,-0.7062872,0.1065078
82,6.0622764,6.140805,"('poor', 'rich')",6.0622764,6.1408048,0.0785284
83,-0.61305124,-0.63122433,"('powerless', 'powerful')",-0.6130512,-0.6312243,-0.0181731
84,0.24506843,0.23485759,"('inferior', 'superior')",0.2450684,0.2348576,-0.0102108
85,0.5244891,0.42545712,"('insignificant', 'prestigious')",0.5244891,0.4254571,-0.099032
86,0.41640693,0.35607505,"('uninfluential', 'influential')",0.4164069,0.356075,-0.0603319
87,0.054142557,0.12506095,"('unsuccessful', 'successful')",0.0541426,0.1250609,0.0709183
88,0.361597,0.39683077,"('low', 'eminent')",0.361597,0.3968308,0.0352338
