,dock_male,dock_female,tuple,average_male,average_female,female-male
49,-0.20281175,-0.06937794,"('unable', 'able')",-0.2028117,-0.0693779,0.1334338
50,-0.55236393,-0.6768718,"('clumsy', 'skillful')",-0.5523639,-0.6768718,-0.1245079
51,-0.64026886,-0.42748082,"('uneducated', 'educated')",-0.6402689,-0.4274808,0.2127881
52,0.13973449,-0.08906923,"('irrational', 'rational')",0.1397345,-0.0890692,-0.2288037
53,0.43833223,0.35342783,"('uncreative', 'creative')",0.4383322,0.3534278,-0.0849044
54,1.0043521,1.0130628,"('incapable', 'capable')",1.0043521,1.0130628,0.0087107
55,0.25401914,0.6162817,"('incompetent', 'clever')",0.2540191,0.6162817,0.3622626
56,1.0550102,1.3344946,"('impractical', 'practical')",1.0550102,1.3344946,0.2794844
57,-2.3436556,-2.215817,"('unimaginative', 'imaginative')",-2.3436556,-2.215817,0.1278386
58,-0.14435294,0.025857702,"('undiscriminating', 'discriminating')",-0.1443529,0.0258577,0.1702106
59,0.3336752,0.20939128,"('foolish', 'wise')",0.3336752,0.2093913,-0.1242839
60,-0.09290776,0.28510767,"('inefficient', 'efficient')",-0.0929078,0.2851077,0.3780155
61,0.5036957,0.40668565,"('illogical', 'logical')",0.5036957,0.4066857,-0.09701
62,0.6936171,0.9805865,"('incompetent', 'brilliant')",0.6936171,0.9805865,0.2869694
63,0.33575815,0.47648743,"('unperceptive', 'insightful')",0.3357581,0.4764874,0.1407293
64,-6.222966,-5.987436,"('shy', 'confident')",-6.2229662,-5.9874358,0.2355304
65,-0.20311588,0.10769853,"('insecure', 'secure')",-0.2031159,0.1076985,0.3108144
66,-0.015609022,-0.14497627,"('inactive', 'active')",-0.015609,-0.1449763,-0.1293673
67,-0.15639476,-0.07683102,"('doubtful', 'determined')",-0.1563948,-0.076831,0.0795638
68,-1.3549812,-1.150317,"('dependent', 'independent')",-1.3549812,-1.150317,0.2046642
69,-0.9988234,-1.1801643,"('lazy', 'industrious')",-0.9988234,-1.1801643,-0.1813409
70,0.35994846,0.5595228,"('lethargic', 'energetic')",0.3599485,0.5595228,0.1995743
71,0.82469076,0.6480806,"('diffident', 'self-confident')",0.8246908,0.6480806,-0.1766102
72,0.22079676,0.31445733,"('unambitious', 'ambitious')",0.2207968,0.3144573,0.0936605
73,-3.3335638,-3.3411372,"('helpless', 'self-reliant')",-3.3335638,-3.3411372,-0.0075734
74,0.16319495,0.18839648,"('undedicated', 'dedicated')",0.163195,0.1883965,0.0252015
75,-0.80419356,-0.7352499,"('meek', 'impulsive')",-0.8041936,-0.7352499,0.0689437
76,-0.5139661,-0.29984367,"('anxious', 'daring')",-0.5139661,-0.2998437,0.2141224
77,-1.1884202,-1.0359453,"('unmotivated', 'motivated')",-1.1884202,-1.0359453,0.1524749
78,-0.42559046,-0.608972,"('nonresilient', 'resilient')",-0.4255905,-0.608972,-0.1833815
79,-0.081619255,-0.18228182,"('wavering', 'unwavering')",-0.0816193,-0.1822818,-0.1006625
80,-0.42212632,-0.3435125,"('dominated', 'dominating')",-0.4221263,-0.3435125,0.0786138
81,-0.6295006,-0.3001547,"('submissive', 'aggressive')",-0.6295006,-0.3001547,0.3293459
82,5.6192875,5.8238726,"('poor', 'rich')",5.6192875,5.8238726,0.2045851
83,-0.6773304,-0.67758954,"('powerless', 'powerful')",-0.6773304,-0.6775895,-0.0002591
84,-0.24336283,-0.15966994,"('inferior', 'superior')",-0.2433628,-0.1596699,0.0836929
85,-0.5325951,-0.91516286,"('insignificant', 'prestigious')",-0.5325951,-0.9151629,-0.3825678
86,0.57375425,0.5888729,"('uninfluential', 'influential')",0.5737543,0.5888729,0.0151186
87,0.106330395,0.16216387,"('unsuccessful', 'successful')",0.1063304,0.1621639,0.0558335
88,-0.30962196,-0.33245793,"('low', 'eminent')",-0.309622,-0.3324579,-0.0228359
