,foodstuffs_male,foodstuffs_female,tuple,average_male,average_female,female-male
71,1.1098047,1.1922201,"('diffident', 'self-confident')",1.1098047,1.1922201,0.0824154
72,-0.7782864,-0.8343732,"('unambitious', 'ambitious')",-0.7782864,-0.8343732,-0.0560868
73,-0.4945224,-0.42965338,"('helpless', 'self-reliant')",-0.4945224,-0.4296534,0.064869
74,0.077907145,0.18409176,"('undedicated', 'dedicated')",0.0779071,0.1840918,0.1061847
75,-0.35189283,-0.39783874,"('meek', 'impulsive')",-0.3518928,-0.3978387,-0.0459459
76,-0.8873377,-0.7550112,"('anxious', 'daring')",-0.8873377,-0.7550112,0.1323265
77,-1.3971198,-1.25035,"('unmotivated', 'motivated')",-1.3971198,-1.25035,0.1467698
78,-0.5197211,-0.4008399,"('nonresilient', 'resilient')",-0.5197211,-0.4008399,0.1188812
79,0.60698384,0.56615597,"('wavering', 'unwavering')",0.6069838,0.566156,-0.0408278
80,-0.09411093,-0.10407652,"('dominated', 'dominating')",-0.0941109,-0.1040765,-0.0099656
81,-1.0432787,-1.0121766,"('submissive', 'aggressive')",-1.0432787,-1.0121766,0.0311021
82,1.2405471,1.1651714,"('poor', 'rich')",1.2405471,1.1651714,-0.0753757
83,-0.7471993,-0.7178134,"('powerless', 'powerful')",-0.7471993,-0.7178134,0.0293859
84,0.034723073,-0.025759205,"('inferior', 'superior')",0.0347231,-0.0257592,-0.0604823
85,0.8693353,0.8320925,"('insignificant', 'prestigious')",0.8693353,0.8320925,-0.0372428
86,-1.3273894,-1.3088055,"('uninfluential', 'influential')",-1.3273894,-1.3088055,0.0185839
87,0.0897263,0.09001826,"('unsuccessful', 'successful')",0.0897263,0.0900183,0.000292
88,-0.74956536,-0.76210785,"('low', 'eminent')",-0.7495654,-0.7621078,-0.0125424
