,hotel_male,hotel_female,tuple,average_male,average_female,female-male
69,-1.3392408,-1.4470555,"('lazy', 'industrious')",-1.3392408,-1.4470555,-0.1078147
70,0.2602992,0.2563317,"('lethargic', 'energetic')",0.2602992,0.2563317,-0.0039675
71,0.88046134,1.0027417,"('diffident', 'self-confident')",0.8804613,1.0027417,0.1222804
72,0.75762594,0.9154517,"('unambitious', 'ambitious')",0.7576259,0.9154517,0.1578258
73,-3.436007,-3.2730465,"('helpless', 'self-reliant')",-3.436007,-3.2730465,0.1629605
74,0.11016804,0.13140275,"('undedicated', 'dedicated')",0.110168,0.1314027,0.0212347
75,-1.0731711,-1.184149,"('meek', 'impulsive')",-1.0731711,-1.184149,-0.1109779
76,-0.3413957,-0.17557117,"('anxious', 'daring')",-0.3413957,-0.1755712,0.1658245
77,-1.7650754,-1.5842339,"('unmotivated', 'motivated')",-1.7650754,-1.5842339,0.1808415
78,0.022221783,0.03930984,"('nonresilient', 'resilient')",0.0222218,0.0393098,0.017088
79,0.32959485,0.077289835,"('wavering', 'unwavering')",0.3295949,0.0772898,-0.2523051
80,-0.4821815,-0.507544,"('dominated', 'dominating')",-0.4821815,-0.507544,-0.0253625
81,-0.53689337,-0.43462402,"('submissive', 'aggressive')",-0.5368934,-0.434624,0.1022694
82,6.14384,6.200195,"('poor', 'rich')",6.1438398,6.2001948,0.056355
83,-0.29387912,-0.23671988,"('powerless', 'powerful')",-0.2938791,-0.2367199,0.0571592
84,-0.5203465,-0.5781474,"('inferior', 'superior')",-0.5203465,-0.5781474,-0.0578009
85,0.15054342,0.03579559,"('insignificant', 'prestigious')",0.1505434,0.0357956,-0.1147478
86,0.94647974,0.69797194,"('uninfluential', 'influential')",0.9464797,0.6979719,-0.2485078
87,1.0604248,1.1452482,"('unsuccessful', 'successful')",1.0604248,1.1452482,0.0848234
88,-0.12978676,-0.16457884,"('low', 'eminent')",-0.1297868,-0.1645788,-0.034792
