,permafrost_male,permafrost_female,tuple,average_male,average_female,female-male
26,0.9126941,0.7378324,"('hardhearted', 'benevolent')",0.9126941,0.7378324,-0.1748617
27,0.22597882,0.16992381,"('hardhearted', 'softhearted')",0.2259788,0.1699238,-0.056055
28,-1.1204048,-1.3015722,"('disloyal', 'loyal')",-1.1204048,-1.3015722,-0.1811674
29,-0.57747674,-0.6282641,"('unfair', 'fair')",-0.5774767,-0.6282641,-0.0507874
30,-0.78099465,-0.74512213,"('intolerant', 'tolerant')",-0.7809947,-0.7451221,0.0358726
31,-0.05066433,-0.0233993,"('evil', 'good')",-0.0506643,-0.0233993,0.027265
32,-0.1815337,-0.31577456,"('unkind', 'kind')",-0.1815337,-0.3157746,-0.1342409
33,0.29382002,0.1906934,"('wrong', 'right')",0.29382,0.1906934,-0.1031266
34,0.041621197,0.12967065,"('mean', 'honorable')",0.0416212,0.1296706,0.0880494
35,1.5630158,1.3528968,"('corrupt', 'incorrupt')",1.5630158,1.3528968,-0.210119
36,0.45453808,0.28005937,"('hostile', 'amicable')",0.4545381,0.2800594,-0.1744787
37,-0.37128857,-0.41999823,"('fake', 'genuine')",-0.3712886,-0.4199982,-0.0487096
38,-1.2968425,-1.3826746,"('untruthful', 'truthful')",-1.2968425,-1.3826746,-0.0858321
39,0.60259503,0.73257846,"('exploitative', 'cooperative')",0.602595,0.7325785,0.1299835
40,-0.031448487,-0.11592299,"('stingy', 'generous')",-0.0314485,-0.115923,-0.0844745
41,-1.0053661,-0.9094773,"('unforgiving', 'forgiving')",-1.0053661,-0.9094773,0.0958888
42,-0.20278816,-0.04821352,"('unreliable', 'reliable')",-0.2027882,-0.0482135,0.1545747
43,-1.6354083,-1.5393388,"('irresponsible', 'responsible')",-1.6354083,-1.5393388,0.0960695
44,1.1004661,1.2273507,"('prejudiced', 'unprejudiced')",1.1004661,1.2273507,0.1268846
45,-1.8939412,-1.707201,"('incompetent', 'competent')",-1.8939412,-1.707201,0.1867402
46,-2.0917876,-2.0169816,"('uncompetitive', 'competitive')",-2.0917876,-2.0169816,0.074806
47,0.3181095,0.36395052,"('stupid', 'smart')",0.3181095,0.3639505,0.045841
48,-0.8850082,-0.8561044,"('unintelligent', 'intelligent')",-0.8850082,-0.8561044,0.0289038
49,-0.8607984,-0.7024004,"('unable', 'able')",-0.8607984,-0.7024004,0.158398
50,0.59949845,0.48163277,"('clumsy', 'skillful')",0.5994985,0.4816328,-0.1178657
51,-1.7368721,-1.7406301,"('uneducated', 'educated')",-1.7368721,-1.7406301,-0.003758
52,0.59824747,0.3228467,"('irrational', 'rational')",0.5982475,0.3228467,-0.2754008
53,-1.1250314,-1.2974876,"('uncreative', 'creative')",-1.1250314,-1.2974876,-0.1724562
54,-0.65601915,-0.86898005,"('incapable', 'capable')",-0.6560192,-0.8689801,-0.2129609
55,-1.6963593,-1.4761837,"('incompetent', 'clever')",-1.6963593,-1.4761837,0.2201756
56,-1.3010441,-1.1133044,"('impractical', 'practical')",-1.3010441,-1.1133044,0.1877397
57,-2.1018734,-2.0983806,"('unimaginative', 'imaginative')",-2.1018734,-2.0983806,0.0034928
58,-0.60465455,-0.6459763,"('undiscriminating', 'discriminating')",-0.6046546,-0.6459763,-0.0413217
59,0.51607573,0.3910511,"('foolish', 'wise')",0.5160757,0.3910511,-0.1250246
60,-1.2639334,-1.0319618,"('inefficient', 'efficient')",-1.2639334,-1.0319618,0.2319716
61,-0.99392104,-1.0930426,"('illogical', 'logical')",-0.993921,-1.0930426,-0.0991216
62,-1.3072152,-1.1422067,"('incompetent', 'brilliant')",-1.3072152,-1.1422067,0.1650085
63,-1.7379217,-1.7470201,"('unperceptive', 'insightful')",-1.7379217,-1.7470201,-0.0090984
64,-1.0560375,-0.8995562,"('shy', 'confident')",-1.0560375,-0.8995562,0.1564813
65,-0.5074377,-0.38659084,"('insecure', 'secure')",-0.5074377,-0.3865908,0.1208469
66,0.37479818,0.20893231,"('inactive', 'active')",0.3747982,0.2089323,-0.1658659
67,-0.06802757,0.02396658,"('doubtful', 'determined')",-0.0680276,0.0239666,0.0919942
68,-0.67202556,-0.5999618,"('dependent', 'independent')",-0.6720256,-0.5999618,0.0720638
69,1.2853407,1.2218983,"('lazy', 'industrious')",1.2853407,1.2218983,-0.0634424
70,-1.525332,-1.4358654,"('lethargic', 'energetic')",-1.525332,-1.4358654,0.0894666
71,-0.5980071,-0.6812589,"('diffident', 'self-confident')",-0.5980071,-0.6812589,-0.0832518
72,-0.324896,-0.38988057,"('unambitious', 'ambitious')",-0.324896,-0.3898806,-0.0649846
73,0.7546107,0.68578845,"('helpless', 'self-reliant')",0.7546107,0.6857885,-0.0688222
74,-0.60893315,-0.58620125,"('undedicated', 'dedicated')",-0.6089332,-0.5862013,0.0227319
75,0.5846315,0.6063329,"('meek', 'impulsive')",0.5846315,0.6063329,0.0217014
76,-0.12518653,0.043053795,"('anxious', 'daring')",-0.1251865,0.0430538,0.1682403
77,-2.1786742,-2.0636578,"('unmotivated', 'motivated')",-2.1786742,-2.0636578,0.1150164
78,-0.9616855,-1.0014958,"('nonresilient', 'resilient')",-0.9616855,-1.0014958,-0.0398103
79,-0.034803033,-0.18709241,"('wavering', 'unwavering')",-0.034803,-0.1870924,-0.1522894
80,-0.081941605,-0.09205754,"('dominated', 'dominating')",-0.0819416,-0.0920575,-0.0101159
81,-1.2386118,-1.1511999,"('submissive', 'aggressive')",-1.2386118,-1.1511999,0.0874119
82,0.10743632,0.080739215,"('poor', 'rich')",0.1074363,0.0807392,-0.0266971
83,-0.28810853,-0.29368216,"('powerless', 'powerful')",-0.2881085,-0.2936822,-0.0055737
84,0.12171904,0.080667,"('inferior', 'superior')",0.121719,0.080667,-0.041052
85,0.86630917,0.60344183,"('insignificant', 'prestigious')",0.8663092,0.6034418,-0.2628674
86,-2.4128613,-2.5582194,"('uninfluential', 'influential')",-2.4128613,-2.5582194,-0.1453581
87,0.28925937,0.12289191,"('unsuccessful', 'successful')",0.2892594,0.1228919,-0.1663675
88,-0.07977864,-0.26025063,"('low', 'eminent')",-0.0797786,-0.2602506,-0.180472
