,sandal_male,sandal_female,tuple,average_male,average_female,female-male
53,-0.5127941,-0.68804234,"('uncreative', 'creative')",-0.5127941,-0.6880423,-0.1752482
54,-0.24373429,-0.34611723,"('incapable', 'capable')",-0.2437343,-0.3461172,-0.1023829
55,1.5822201,1.6721841,"('incompetent', 'clever')",1.5822201,1.6721841,0.089964
56,1.26278,1.2924061,"('impractical', 'practical')",1.26278,1.2924061,0.0296261
57,-0.60568357,-0.6517289,"('unimaginative', 'imaginative')",-0.6056836,-0.6517289,-0.0460453
58,0.5421133,0.5854635,"('undiscriminating', 'discriminating')",0.5421133,0.5854635,0.0433502
59,-0.36624104,-0.36065996,"('foolish', 'wise')",-0.366241,-0.36066,0.005581
60,1.3712198,1.4738916,"('inefficient', 'efficient')",1.3712198,1.4738916,0.1026718
61,0.5058109,0.3596221,"('illogical', 'logical')",0.5058109,0.3596221,-0.1461888
62,1.0737396,1.1274166,"('incompetent', 'brilliant')",1.0737396,1.1274166,0.053677
63,0.74539715,0.73657644,"('unperceptive', 'insightful')",0.7453972,0.7365764,-0.0088208
64,-2.4382486,-2.3663964,"('shy', 'confident')",-2.4382486,-2.3663964,0.0718522
65,1.0190204,1.1517994,"('insecure', 'secure')",1.0190204,1.1517994,0.132779
66,-1.222108,-1.2506751,"('inactive', 'active')",-1.222108,-1.2506751,-0.0285671
67,0.43859172,0.5421704,"('doubtful', 'determined')",0.4385917,0.5421704,0.1035787
68,-0.14082867,-0.07042456,"('dependent', 'independent')",-0.1408287,-0.0704246,0.0704041
69,-1.3765938,-1.3898265,"('lazy', 'industrious')",-1.3765938,-1.3898265,-0.0132327
70,1.058118,1.0292044,"('lethargic', 'energetic')",1.058118,1.0292044,-0.0289136
71,-0.24163193,-0.34633964,"('diffident', 'self-confident')",-0.2416319,-0.3463396,-0.1047077
72,-0.53204495,-0.47495073,"('unambitious', 'ambitious')",-0.5320449,-0.4749507,0.0570942
73,-1.4357822,-1.3688639,"('helpless', 'self-reliant')",-1.4357822,-1.3688639,0.0669183
74,0.27111164,0.20192157,"('undedicated', 'dedicated')",0.2711116,0.2019216,-0.06919
75,-1.1662562,-1.1409888,"('meek', 'impulsive')",-1.1662562,-1.1409888,0.0252674
76,0.9383474,1.1138024,"('anxious', 'daring')",0.9383474,1.1138024,0.175455
77,-0.29715878,-0.22776374,"('unmotivated', 'motivated')",-0.2971588,-0.2277637,0.0693951
78,-0.33180955,-0.3932274,"('nonresilient', 'resilient')",-0.3318096,-0.3932274,-0.0614178
79,-0.9124428,-0.9926701,"('wavering', 'unwavering')",-0.9124428,-0.9926701,-0.0802273
80,0.39493454,0.36858654,"('dominated', 'dominating')",0.3949345,0.3685865,-0.026348
81,0.6841309,0.7714395,"('submissive', 'aggressive')",0.6841309,0.7714395,0.0873086
82,2.6447332,2.5535176,"('poor', 'rich')",2.6447332,2.5535176,-0.0912156
83,-0.11467294,-0.1107811,"('powerless', 'powerful')",-0.1146729,-0.1107811,0.0038918
84,0.32565218,0.29605108,"('inferior', 'superior')",0.3256522,0.2960511,-0.0296011
85,-0.8222894,-0.9327846,"('insignificant', 'prestigious')",-0.8222894,-0.9327846,-0.1104952
86,-0.2005153,-0.38422272,"('uninfluential', 'influential')",-0.2005153,-0.3842227,-0.1837074
87,0.13289511,0.07949722,"('unsuccessful', 'successful')",0.1328951,0.0794972,-0.0533979
88,0.18702295,-0.0044017285,"('low', 'eminent')",0.187023,-0.0044017,-0.1914247
