,sprag_male,sprag_female,tuple,average_male,average_female,female-male
27,0.67657894,0.4514389,"('hardhearted', 'softhearted')",0.6765789,0.4514389,-0.22514
28,0.18541916,0.010919356,"('disloyal', 'loyal')",0.1854192,0.0109194,-0.1744998
29,-0.51292473,-0.5566066,"('unfair', 'fair')",-0.5129247,-0.5566066,-0.0436819
30,-0.057576574,-0.03598126,"('intolerant', 'tolerant')",-0.0575766,-0.0359813,0.0215953
31,-0.48493695,-0.5780279,"('evil', 'good')",-0.484937,-0.5780279,-0.0930909
32,0.056194827,-0.12344481,"('unkind', 'kind')",0.0561948,-0.1234448,-0.1796396
33,0.036446165,-0.0038295947,"('wrong', 'right')",0.0364462,-0.0038296,-0.0402758
34,2.0786424,2.0790985,"('mean', 'honorable')",2.0786424,2.0790985,0.0004561
35,0.9468177,0.7677313,"('corrupt', 'incorrupt')",0.9468177,0.7677313,-0.1790864
36,0.7609636,0.58544296,"('hostile', 'amicable')",0.7609636,0.585443,-0.1755206
37,-0.03487827,-0.10633548,"('fake', 'genuine')",-0.0348783,-0.1063355,-0.0714572
38,-0.92512983,-0.93853915,"('untruthful', 'truthful')",-0.9251298,-0.9385391,-0.0134093
39,-0.069848284,-0.016781569,"('exploitative', 'cooperative')",-0.0698483,-0.0167816,0.0530667
40,-1.1917783,-1.3887085,"('stingy', 'generous')",-1.1917783,-1.3887085,-0.1969302
41,-0.16577025,-0.22771722,"('unforgiving', 'forgiving')",-0.1657702,-0.2277172,-0.061947
42,-2.1903784,-2.0339565,"('unreliable', 'reliable')",-2.1903784,-2.0339565,0.1564219
43,-0.8923713,-0.90832776,"('irresponsible', 'responsible')",-0.8923713,-0.9083278,-0.0159565
44,-0.663947,-0.63254297,"('prejudiced', 'unprejudiced')",-0.663947,-0.632543,0.031404
45,-0.9106542,-0.93872553,"('incompetent', 'competent')",-0.9106542,-0.9387255,-0.0280713
46,-1.8516595,-1.8112458,"('uncompetitive', 'competitive')",-1.8516595,-1.8112458,0.0404137
47,2.6751728,2.6754413,"('stupid', 'smart')",2.6751728,2.6754413,0.0002685
48,-0.9323391,-0.9980607,"('unintelligent', 'intelligent')",-0.9323391,-0.9980607,-0.0657216
49,-0.76641685,-0.7077434,"('unable', 'able')",-0.7664168,-0.7077434,0.0586734
50,-0.55751884,-0.64765346,"('clumsy', 'skillful')",-0.5575188,-0.6476535,-0.0901347
51,-0.8346332,-0.854117,"('uneducated', 'educated')",-0.8346332,-0.854117,-0.0194838
52,-0.36512917,-0.48992226,"('irrational', 'rational')",-0.3651292,-0.4899223,-0.1247931
53,-0.37176248,-0.5336677,"('uncreative', 'creative')",-0.3717625,-0.5336677,-0.1619052
54,-0.2800272,-0.39537755,"('incapable', 'capable')",-0.2800272,-0.3953775,-0.1153503
55,-0.4595235,-0.40663677,"('incompetent', 'clever')",-0.4595235,-0.4066368,0.0528867
56,-0.4803619,-0.3400816,"('impractical', 'practical')",-0.4803619,-0.3400816,0.1402803
57,-2.1789508,-2.217735,"('unimaginative', 'imaginative')",-2.1789508,-2.2177351,-0.0387843
58,0.06959188,0.048225306,"('undiscriminating', 'discriminating')",0.0695919,0.0482253,-0.0213666
59,0.010865208,0.05227144,"('foolish', 'wise')",0.0108652,0.0522714,0.0414062
60,-0.72846067,-0.6194031,"('inefficient', 'efficient')",-0.7284607,-0.6194031,0.1090576
61,-1.0058646,-1.1368437,"('illogical', 'logical')",-1.0058646,-1.1368437,-0.1309791
62,-1.192385,-1.0886443,"('incompetent', 'brilliant')",-1.192385,-1.0886443,0.1037407
63,-1.0971965,-1.0065336,"('unperceptive', 'insightful')",-1.0971965,-1.0065336,0.0906629
64,-4.001574,-3.8044355,"('shy', 'confident')",-4.001574,-3.8044355,0.1971385
65,-0.64418346,-0.5648482,"('insecure', 'secure')",-0.6441835,-0.5648482,0.0793353
66,0.15656428,0.03270044,"('inactive', 'active')",0.1565643,0.0327004,-0.1238639
67,-0.6422016,-0.4939563,"('doubtful', 'determined')",-0.6422016,-0.4939563,0.1482453
68,-1.0742972,-1.0043947,"('dependent', 'independent')",-1.0742972,-1.0043947,0.0699025
69,0.07077924,-0.042044118,"('lazy', 'industrious')",0.0707792,-0.0420441,-0.1128233
70,-0.83442307,-0.7880829,"('lethargic', 'energetic')",-0.8344231,-0.7880829,0.0463402
71,0.21019405,0.17610995,"('diffident', 'self-confident')",0.2101941,0.17611,-0.0340841
72,-0.6087063,-0.60513484,"('unambitious', 'ambitious')",-0.6087063,-0.6051348,0.0035715
73,-1.5635266,-1.5124835,"('helpless', 'self-reliant')",-1.5635266,-1.5124835,0.0510431
74,-0.7416308,-0.85474515,"('undedicated', 'dedicated')",-0.7416308,-0.8547451,-0.1131143
75,0.35434145,0.34101456,"('meek', 'impulsive')",0.3543414,0.3410146,-0.0133268
76,-0.71307087,-0.5755404,"('anxious', 'daring')",-0.7130709,-0.5755404,0.1375305
77,-1.5663573,-1.4613414,"('unmotivated', 'motivated')",-1.5663573,-1.4613414,0.1050159
78,-0.92554545,-0.98578674,"('nonresilient', 'resilient')",-0.9255455,-0.9857867,-0.0602412
79,-0.42646268,-0.54064983,"('wavering', 'unwavering')",-0.4264627,-0.5406498,-0.1141871
80,-0.8744435,-0.75309646,"('dominated', 'dominating')",-0.8744435,-0.7530965,0.121347
81,-0.9281778,-0.7522716,"('submissive', 'aggressive')",-0.9281778,-0.7522716,0.1759062
82,2.5230987,2.438993,"('poor', 'rich')",2.5230987,2.438993,-0.0841057
83,-0.6601653,-0.6591021,"('powerless', 'powerful')",-0.6601653,-0.6591021,0.0010632
84,0.40577164,0.42373934,"('inferior', 'superior')",0.4057716,0.4237393,0.0179677
85,0.529486,0.35475758,"('insignificant', 'prestigious')",0.529486,0.3547576,-0.1747284
86,-1.3804774,-1.5362011,"('uninfluential', 'influential')",-1.3804774,-1.5362011,-0.1557237
87,-0.9488616,-0.9323012,"('unsuccessful', 'successful')",-0.9488616,-0.9323012,0.0165604
88,-0.9197071,-0.9804642,"('low', 'eminent')",-0.9197071,-0.9804642,-0.0607571
