,bayou_male,bayou_female,tuple,average_male,average_female,female-male
48,0.35808918,0.41439557,"('unintelligent', 'intelligent')",0.3580892,0.4143956,0.0563064
49,-0.097167015,-0.035776768,"('unable', 'able')",-0.097167,-0.0357768,0.0613902
50,-0.6626887,-0.7422042,"('clumsy', 'skillful')",-0.6626887,-0.7422042,-0.0795155
51,0.6411068,0.55962676,"('uneducated', 'educated')",0.6411068,0.5596268,-0.08148
52,-0.87336457,-0.98614275,"('irrational', 'rational')",-0.8733646,-0.9861428,-0.1127782
53,-0.592334,-0.6373218,"('uncreative', 'creative')",-0.592334,-0.6373218,-0.0449878
54,0.57997864,0.62137043,"('incapable', 'capable')",0.5799786,0.6213704,0.0413918
55,1.1618656,1.2383748,"('incompetent', 'clever')",1.1618656,1.2383748,0.0765092
56,0.59587145,0.5972711,"('impractical', 'practical')",0.5958714,0.5972711,0.0013997
57,-2.39433,-2.3933961,"('unimaginative', 'imaginative')",-2.39433,-2.3933961,0.0009339
58,0.03803488,0.024639651,"('undiscriminating', 'discriminating')",0.0380349,0.0246397,-0.0133952
59,-0.44713375,-0.5223248,"('foolish', 'wise')",-0.4471337,-0.5223248,-0.0751911
60,0.76981306,0.98216987,"('inefficient', 'efficient')",0.7698131,0.9821699,0.2123568
61,0.21886793,0.14042747,"('illogical', 'logical')",0.2188679,0.1404275,-0.0784404
62,0.48737988,0.56427294,"('incompetent', 'brilliant')",0.4873799,0.5642729,0.076893
63,-0.030132923,0.014445912,"('unperceptive', 'insightful')",-0.0301329,0.0144459,0.0445788
64,-5.6092086,-5.6166415,"('shy', 'confident')",-5.6092086,-5.6166415,-0.0074329
65,0.90292996,1.0189842,"('insecure', 'secure')",0.90293,1.0189842,0.1160542
66,-0.07852193,-0.20268068,"('inactive', 'active')",-0.0785219,-0.2026807,-0.1241588
67,-0.42726332,-0.3291511,"('doubtful', 'determined')",-0.4272633,-0.3291511,0.0981122
68,-0.6056478,-0.64768314,"('dependent', 'independent')",-0.6056478,-0.6476831,-0.0420353
69,-2.2908642,-2.3629704,"('lazy', 'industrious')",-2.2908642,-2.3629704,-0.0721062
70,1.7605922,1.7304908,"('lethargic', 'energetic')",1.7605922,1.7304908,-0.0301014
71,0.5359504,0.52678335,"('diffident', 'self-confident')",0.5359504,0.5267833,-0.0091671
72,0.6714041,0.7816442,"('unambitious', 'ambitious')",0.6714041,0.7816442,0.1102401
73,-3.02853,-3.0623763,"('helpless', 'self-reliant')",-3.0285299,-3.0623763,-0.0338464
74,0.17485666,0.06339087,"('undedicated', 'dedicated')",0.1748567,0.0633909,-0.1114658
75,-0.9071436,-0.9126528,"('meek', 'impulsive')",-0.9071436,-0.9126528,-0.0055092
76,1.1234117,1.1881075,"('anxious', 'daring')",1.1234117,1.1881075,0.0646958
77,-1.4036382,-1.170945,"('unmotivated', 'motivated')",-1.4036382,-1.170945,0.2326932
78,-0.76416403,-0.77091205,"('nonresilient', 'resilient')",-0.764164,-0.7709121,-0.0067481
79,-0.5692281,-0.63315976,"('wavering', 'unwavering')",-0.5692281,-0.6331598,-0.0639317
80,-0.059595846,-0.092791006,"('dominated', 'dominating')",-0.0595958,-0.092791,-0.0331952
81,0.56201553,0.6412009,"('submissive', 'aggressive')",0.5620155,0.6412009,0.0791854
82,5.977353,6.057207,"('poor', 'rich')",5.9773531,6.0572071,0.079854
83,-0.18293631,-0.21970046,"('powerless', 'powerful')",-0.1829363,-0.2197005,-0.0367642
84,0.3188058,0.3344104,"('inferior', 'superior')",0.3188058,0.3344104,0.0156046
85,-0.9886008,-1.082146,"('insignificant', 'prestigious')",-0.9886008,-1.082146,-0.0935452
86,0.4336575,0.38678515,"('uninfluential', 'influential')",0.4336575,0.3867851,-0.0468724
87,-0.72422105,-0.6470664,"('unsuccessful', 'successful')",-0.7242211,-0.6470664,0.0771547
88,0.100552894,0.06381219,"('low', 'eminent')",0.1005529,0.0638122,-0.0367407
