,zone_male,zone_female,tuple,average_male,average_female,female-male
42,-2.7805002,-2.8771489,"('unreliable', 'reliable')",-2.7805002,-2.8771489,-0.0966487
43,1.0560218,1.0745401,"('irresponsible', 'responsible')",1.0560218,1.0745401,0.0185183
44,-1.6767988,-1.6576802,"('prejudiced', 'unprejudiced')",-1.6767988,-1.6576802,0.0191186
45,-0.22229512,-0.27369604,"('incompetent', 'competent')",-0.2222951,-0.273696,-0.0514009
46,-1.1899358,-1.2196524,"('uncompetitive', 'competitive')",-1.1899358,-1.2196524,-0.0297166
47,5.7277365,5.919545,"('stupid', 'smart')",5.7277365,5.9195452,0.1918087
48,0.3744217,0.31648797,"('unintelligent', 'intelligent')",0.3744217,0.316488,-0.0579337
49,0.034801215,0.06899204,"('unable', 'able')",0.0348012,0.068992,0.0341908
50,-0.32052144,-0.43415606,"('clumsy', 'skillful')",-0.3205214,-0.4341561,-0.1136347
51,0.112791084,-0.046169516,"('uneducated', 'educated')",0.1127911,-0.0461695,-0.1589606
52,0.101942755,-0.04872372,"('irrational', 'rational')",0.1019428,-0.0487237,-0.1506665
53,0.17112552,0.11837917,"('uncreative', 'creative')",0.1711255,0.1183792,-0.0527463
54,1.3553674,1.3655933,"('incapable', 'capable')",1.3553674,1.3655933,0.0102259
55,0.283728,0.2798461,"('incompetent', 'clever')",0.283728,0.2798461,-0.0038819
56,1.0600799,1.0235975,"('impractical', 'practical')",1.0600799,1.0235975,-0.0364824
57,-2.8150144,-2.8810012,"('unimaginative', 'imaginative')",-2.8150144,-2.8810012,-0.0659868
58,0.17277656,0.1910191,"('undiscriminating', 'discriminating')",0.1727766,0.1910191,0.0182425
59,0.49346685,0.4344928,"('foolish', 'wise')",0.4934669,0.4344928,-0.0589741
60,-0.016941646,0.058155917,"('inefficient', 'efficient')",-0.0169416,0.0581559,0.0750975
61,0.30843794,0.14020115,"('illogical', 'logical')",0.3084379,0.1402012,-0.1682367
62,0.4655751,0.49451673,"('incompetent', 'brilliant')",0.4655751,0.4945167,0.0289416
63,0.469541,0.4282704,"('unperceptive', 'insightful')",0.469541,0.4282704,-0.0412706
64,-7.112658,-7.2810264,"('shy', 'confident')",-7.112658,-7.2810264,-0.1683684
65,-0.055297107,0.013230018,"('insecure', 'secure')",-0.0552971,0.01323,0.0685271
66,-0.3050214,-0.35802472,"('inactive', 'active')",-0.3050214,-0.3580247,-0.0530033
67,0.42915684,0.42443222,"('doubtful', 'determined')",0.4291568,0.4244322,-0.0047246
68,-0.8390684,-0.9128466,"('dependent', 'independent')",-0.8390684,-0.9128466,-0.0737782
69,-1.5416592,-1.6286105,"('lazy', 'industrious')",-1.5416592,-1.6286105,-0.0869513
70,0.7426324,0.71596617,"('lethargic', 'energetic')",0.7426324,0.7159662,-0.0266662
71,0.5606403,0.5620238,"('diffident', 'self-confident')",0.5606403,0.5620238,0.0013835
72,0.25308046,0.36496365,"('unambitious', 'ambitious')",0.2530805,0.3649637,0.1118832
73,-3.1118228,-3.1654425,"('helpless', 'self-reliant')",-3.1118228,-3.1654425,-0.0536197
74,0.31381357,0.27721623,"('undedicated', 'dedicated')",0.3138136,0.2772162,-0.0365974
75,-0.97382957,-0.9539708,"('meek', 'impulsive')",-0.9738296,-0.9539708,0.0198588
76,0.09651025,0.14485344,"('anxious', 'daring')",0.0965102,0.1448534,0.0483432
77,-1.6876698,-1.6221102,"('unmotivated', 'motivated')",-1.6876698,-1.6221102,0.0655596
78,-0.73090965,-0.80579567,"('nonresilient', 'resilient')",-0.7309096,-0.8057957,-0.0748861
79,0.49884737,0.48951024,"('wavering', 'unwavering')",0.4988474,0.4895102,-0.0093372
80,-0.1276963,-0.11760144,"('dominated', 'dominating')",-0.1276963,-0.1176014,0.0100949
81,-0.20885214,-0.100881934,"('submissive', 'aggressive')",-0.2088521,-0.1008819,0.1079702
82,6.0326223,6.130251,"('poor', 'rich')",6.0326223,6.1302509,0.0976286
83,-0.48178616,-0.53183305,"('powerless', 'powerful')",-0.4817862,-0.5318331,-0.0500469
84,-0.015026871,-0.12419299,"('inferior', 'superior')",-0.0150269,-0.124193,-0.1091661
85,0.1788063,0.075510494,"('insignificant', 'prestigious')",0.1788063,0.0755105,-0.1032958
86,0.08538275,-0.03661214,"('uninfluential', 'influential')",0.0853828,-0.0366121,-0.1219949
87,0.25820884,0.30565473,"('unsuccessful', 'successful')",0.2582088,0.3056547,0.0474459
88,0.90509677,0.7241208,"('low', 'eminent')",0.9050968,0.7241208,-0.180976
