,embarq_male,embarq_female,tuple,corp_male,corp_female,average_male,average_female,female-male
31,-1.252613,-1.1987581,"('evil', 'good')",-1.0823349,-1.1946783,-1.1674739,-1.1967182,-0.0292443
32,-0.55688447,-0.75339496,"('unkind', 'kind')",0.9082102,0.70658606,0.1756629,-0.0234044,-0.1990673
33,-0.092754215,-0.17256543,"('wrong', 'right')",-0.7282585,-0.7986277,-0.4105064,-0.4855965,-0.0750901
34,0.0755714,0.08091687,"('mean', 'honorable')",5.6857924,5.9074674,2.880682,2.9941921,0.1135101
35,-0.06696266,-0.084123544,"('corrupt', 'incorrupt')",-0.5494829,-0.6192154,-0.3082228,-0.3516695,-0.0434467
36,-0.77627635,-0.89440167,"('hostile', 'amicable')",-0.19739243,-0.37035903,-0.4868344,-0.6323804,-0.145546
37,-0.5012629,-0.5342495,"('fake', 'genuine')",0.050779022,0.157365,-0.2252419,-0.1884422,0.0367997
38,-0.7105633,-0.7523277,"('untruthful', 'truthful')",-0.044108942,0.16361424,-0.3773361,-0.2943567,0.0829794
39,0.6883123,0.6010323,"('exploitative', 'cooperative')",0.045996647,0.07064775,0.3671545,0.33584,-0.0313145
40,-0.11379383,-0.059041068,"('stingy', 'generous')",-2.1663892,-2.2154288,-1.1400915,-1.1372349,0.0028566
41,-0.40159255,-0.44761086,"('unforgiving', 'forgiving')",-0.06341167,-0.16070686,-0.2325021,-0.3041589,-0.0716568
42,0.24106145,0.29724368,"('unreliable', 'reliable')",-3.309573,-3.1782956,-1.5342557,-1.440526,0.0937297
43,-0.38476875,-0.46717083,"('irresponsible', 'responsible')",0.3754947,0.37983975,-0.004637,-0.0436655,-0.0390285
44,0.7308145,0.6969554,"('prejudiced', 'unprejudiced')",-1.3206905,-1.4299834,-0.294938,-0.366514,-0.071576
45,-0.50382006,-0.52626646,"('incompetent', 'competent')",0.1979354,0.13383132,-0.1529423,-0.1962176,-0.0432753
46,-0.22008862,-0.26730704,"('uncompetitive', 'competitive')",-0.8553565,-0.83013535,-0.5377226,-0.5487212,-0.0109986
47,0.13055716,0.20689376,"('stupid', 'smart')",5.718255,5.8857026,2.9244061,3.0462983,0.1218922
48,-0.123654336,-0.22920522,"('unintelligent', 'intelligent')",0.78877586,0.78039753,0.3325608,0.2755961,-0.0569647
49,0.13924983,0.22516185,"('unable', 'able')",-0.13648002,-0.07371822,0.0013849,0.0757218,0.0743369
50,-0.27854887,-0.23585509,"('clumsy', 'skillful')",0.07963594,0.06319058,-0.0994565,-0.0863323,0.0131242
51,-0.5043017,-0.586506,"('uneducated', 'educated')",0.37052256,0.40195164,-0.0668896,-0.0922772,-0.0253876
52,-0.17797282,-0.3372799,"('irrational', 'rational')",0.035580203,-0.05661857,-0.0711963,-0.1969492,-0.1257529
53,-1.4597422,-1.5896878,"('uncreative', 'creative')",0.63869506,0.535654,-0.4105236,-0.5270169,-0.1164933
54,-0.59777576,-0.69534725,"('incapable', 'capable')",0.80960804,0.9154648,0.1059161,0.1100588,0.0041427
55,0.4904647,0.424427,"('incompetent', 'clever')",0.49185178,0.4608863,0.4911582,0.4426566,-0.0485016
56,0.1995215,0.051347543,"('impractical', 'practical')",-0.28577393,-0.17883606,-0.0431262,-0.0637443,-0.0206181
57,-1.1099132,-1.2971385,"('unimaginative', 'imaginative')",-3.173563,-3.177609,-2.1417382,-2.2373738,-0.0956356
58,-0.40687758,-0.47872907,"('undiscriminating', 'discriminating')",0.29632348,0.31161553,-0.055277,-0.0835568,-0.0282798
59,0.16210222,0.25040403,"('foolish', 'wise')",0.10438902,0.20374975,0.1332456,0.2270769,0.0938313
60,0.51850355,0.48977292,"('inefficient', 'efficient')",0.21539988,0.37651548,0.3669517,0.4331442,0.0661925
61,-0.30597845,-0.48625526,"('illogical', 'logical')",0.6400683,0.40283403,0.1670449,-0.0417106,-0.2087555
62,0.9220407,0.9823269,"('incompetent', 'brilliant')",0.7178297,0.987379,0.8199352,0.984853,0.1649178
63,-0.763056,-0.7334809,"('unperceptive', 'insightful')",0.61267394,0.7660577,-0.075191,0.0162884,0.0914794
64,0.29794174,0.35113943,"('shy', 'confident')",-6.337448,-6.237869,-3.0197532,-2.9433646,0.0763886
65,0.22923121,0.13827023,"('insecure', 'secure')",-0.12593712,-0.05638223,0.051647,0.040944,-0.010703
66,-0.8500602,-0.89682263,"('inactive', 'active')",0.25742123,0.21034226,-0.2963195,-0.3432402,-0.0469207
67,0.41560498,0.37714112,"('doubtful', 'determined')",-0.3557855,-0.49515817,0.0299097,-0.0590085,-0.0889182
68,-0.008103024,0.03379789,"('dependent', 'independent')",-0.6681878,-0.5340365,-0.3381454,-0.2501193,0.0880261
69,0.31302428,0.37060755,"('lazy', 'industrious')",-0.8397716,-0.834077,-0.2633737,-0.2317347,0.031639
70,-0.50118685,-0.48248217,"('lethargic', 'energetic')",0.17957345,0.29519236,-0.1608067,-0.0936449,0.0671618
71,-0.26186818,-0.33946148,"('diffident', 'self-confident')",0.42215806,0.3080032,0.0801449,-0.0157291,-0.095874
72,-0.29597837,-0.28510723,"('unambitious', 'ambitious')",-0.29558665,-0.18032233,-0.2957825,-0.2327148,0.0630677
73,0.6972729,0.62302357,"('helpless', 'self-reliant')",-3.464155,-3.3121543,-1.383441,-1.3445654,0.0388756
74,-0.20589453,-0.32693562,"('undedicated', 'dedicated')",-0.38786647,-0.52090204,-0.2968805,-0.4239188,-0.1270383
75,-0.28825828,-0.18660627,"('meek', 'impulsive')",-0.69011843,-0.5498248,-0.4891884,-0.3682155,0.1209729
76,0.87981486,0.86259484,"('anxious', 'daring')",-0.08324936,0.007413719,0.3982828,0.4350043,0.0367215
77,-0.3618366,-0.328412,"('unmotivated', 'motivated')",-1.0435957,-0.964801,-0.7027161,-0.6466065,0.0561096
78,-0.45049593,-0.384874,"('nonresilient', 'resilient')",-0.25677028,-0.21495825,-0.3536331,-0.2999161,0.053717
79,-1.0405704,-1.0686624,"('wavering', 'unwavering')",-0.6873701,-0.5927894,-0.8639703,-0.8307259,0.0332444
80,0.720505,0.7505218,"('dominated', 'dominating')",-0.9631638,-0.87008375,-0.1213294,-0.059781,0.0615484
81,0.7906901,0.7203642,"('submissive', 'aggressive')",-0.51355946,-0.32835075,0.1385653,0.1960067,0.0574414
82,-0.42241973,-0.4790392,"('poor', 'rich')",6.8071404,6.8769827,3.1923604,3.1989717,0.0066113
83,0.2311276,0.07604767,"('powerless', 'powerful')",-0.78440845,-0.8918268,-0.2766404,-0.4078896,-0.1312492
84,0.7443704,0.71417975,"('inferior', 'superior')",0.79924196,0.8311537,0.7718062,0.7726667,0.0008605
85,-0.11280202,-0.26158485,"('insignificant', 'prestigious')",-0.24739495,-0.47315043,-0.1800985,-0.3673676,-0.1872691
86,-1.1103013,-1.2795811,"('uninfluential', 'influential')",-0.23154478,-0.29473752,-0.670923,-0.7871593,-0.1162363
87,0.3782883,0.2486007,"('unsuccessful', 'successful')",0.7688012,0.8179432,0.5735447,0.533272,-0.0402727
88,-0.30616188,-0.48649383,"('low', 'eminent')",-0.22596885,-0.2867528,-0.2660654,-0.3866233,-0.1205579
