,harman_male,harman_female,tuple,intl_male,intl_female,inds_male,inds_female,inc_male,inc_female,average_male,average_female,female-male
46,-0.8524089,-0.9068295,"('uncompetitive', 'competitive')",-0.9932835,-1.0232016,-0.6817116,-0.687553,-0.5157526,-0.5508161,-0.7607892,-0.7921,-0.0313108
47,-0.25167772,-0.16587222,"('stupid', 'smart')",-0.034991182,0.020740088,0.9855833,1.0685892,5.349125,5.430297,1.5120099,1.5884385,0.0764286
48,-1.6367725,-1.708166,"('unintelligent', 'intelligent')",-1.2478662,-1.2862184,-0.37724587,-0.38415098,0.24194464,0.24041107,-0.754985,-0.7845311,-0.0295461
49,-0.8096137,-0.76153076,"('unable', 'able')",-0.7796865,-0.759071,-0.9221615,-0.8306547,-0.5945878,-0.4852211,-0.7765124,-0.7091194,0.067393
50,0.08758658,0.14954962,"('clumsy', 'skillful')",0.24538144,0.2455655,-0.022525094,-0.014032647,0.014396161,0.007646613,0.0812098,0.0971823,0.0159725
51,-0.32420343,-0.40009204,"('uneducated', 'educated')",-0.47162881,-0.49096784,-0.10481955,-0.17380553,-0.06263941,-0.08854873,-0.2408228,-0.2883535,-0.0475307
52,0.35090086,0.33721384,"('irrational', 'rational')",-0.7251447,-0.7919995,-1.5170965,-1.6260217,0.051679943,-0.058342434,-0.4599151,-0.5347875,-0.0748724
53,-0.83743995,-0.8458848,"('uncreative', 'creative')",-0.93308,-0.9864434,-0.5662957,-0.63472325,1.082906,1.0315244,-0.3134774,-0.3588818,-0.0454044
54,-0.5516796,-0.5300514,"('incapable', 'capable')",-0.83079314,-0.8261274,-1.052945,-1.0201695,0.83720505,0.88795,-0.3995531,-0.3720996,0.0274535
55,-0.90453357,-0.93384445,"('incompetent', 'clever')",-0.6966996,-0.7156892,-0.13489966,-0.099491976,0.18415737,0.14657873,-0.3879939,-0.4006117,-0.0126178
56,0.18322004,0.11016174,"('impractical', 'practical')",0.6303036,0.58365965,1.3329775,1.3259956,-0.27798924,-0.3000861,0.4671279,0.4299327,-0.0371952
57,-0.84306777,-1.047111,"('unimaginative', 'imaginative')",-0.46188933,-0.5784456,-0.33943623,-0.45985425,-2.3057408,-2.3907309,-0.9875336,-1.1190355,-0.1315019
58,-0.48511994,-0.56131744,"('undiscriminating', 'discriminating')",-0.51808566,-0.6055139,-0.70426357,-0.8216527,0.05389449,-0.014941752,-0.4133936,-0.5008564,-0.0874628
59,1.104403,1.1241093,"('foolish', 'wise')",0.13671882,0.14507818,-0.7422069,-0.81598717,0.1318151,0.13568233,0.1576825,0.1472207,-0.0104618
60,-1.1662536,-1.1097293,"('inefficient', 'efficient')",-0.27800247,-0.24409036,1.25254,1.3957831,-0.16239516,-0.035817318,-0.0885278,0.0015365,0.0900643
61,-0.7145124,-0.7984344,"('illogical', 'logical')",-0.34306177,-0.46647185,-0.27835205,-0.3760076,0.2850899,0.13350967,-0.2627091,-0.376851,-0.1141419
62,-0.5905877,-0.54450554,"('incompetent', 'brilliant')",-0.4210733,-0.37782097,-0.27478874,-0.1976492,-0.008800666,0.0977177,-0.3238126,-0.2555645,0.0682481
63,-0.05645187,-0.09385162,"('unperceptive', 'insightful')",-1.0260439,-1.0331848,-0.49522147,-0.5063472,0.6995788,0.7840726,-0.2195346,-0.2123277,0.0072069
64,0.05323284,0.01609902,"('shy', 'confident')",-0.15981567,-0.17794421,-0.48419482,-0.5014644,-6.9305325,-6.9840336,-1.8803275,-1.9118358,-0.0315083
65,-0.68829083,-0.7514852,"('insecure', 'secure')",-0.020886945,-0.05694282,1.0559119,1.0395876,-0.37722287,-0.41010997,-0.0076222,-0.0447376,-0.0371154
66,0.33206427,0.2945102,"('inactive', 'active')",0.5709283,0.583517,-0.27281332,-0.33091763,0.75143385,0.79553354,0.3454033,0.3356608,-0.0097425
67,0.43241695,0.49626717,"('doubtful', 'determined')",0.89869857,0.9735965,0.8259604,0.8725845,-0.24738011,-0.18888809,0.4774239,0.53839,0.0609661
68,-0.2826428,-0.2878685,"('dependent', 'independent')",-0.513163,-0.4844671,-0.810275,-0.81610876,-0.7581979,-0.7411591,-0.5910697,-0.5824009,0.0086688
69,0.8091644,0.8566753,"('lazy', 'industrious')",1.4353493,1.4159744,1.162658,1.1306325,-0.35067225,-0.3086868,0.7641249,0.7736489,0.009524
70,-0.6807064,-0.66299176,"('lethargic', 'energetic')",-0.024958089,0.038651537,0.3603826,0.43056905,0.74985284,0.8536214,0.1011427,0.1649626,0.0638199
71,0.23488513,0.18375652,"('diffident', 'self-confident')",-0.47430512,-0.45317706,-0.4694193,-0.45539427,0.3826774,0.37510148,-0.0815405,-0.0874283,-0.0058878
72,-0.4386626,-0.42249694,"('unambitious', 'ambitious')",-1.2286562,-1.1970794,-0.5214177,-0.5227277,-0.89019495,-0.86747,-0.7697328,-0.7524435,0.0172893
73,1.1889954,1.1850313,"('helpless', 'self-reliant')",0.25172716,0.22551073,-0.45787954,-0.46309653,-3.3959503,-3.3711529,-0.6032768,-0.6059269,-0.0026501
74,0.25965047,0.20663169,"('undedicated', 'dedicated')",-0.37864006,-0.40910512,-0.17674637,-0.17839363,0.0850517,0.09520237,-0.0526711,-0.0714162,-0.0187451
75,0.68412226,0.6641522,"('meek', 'impulsive')",0.3659686,0.3839407,-0.8897337,-0.9565257,-0.4064702,-0.3285044,-0.0615282,-0.0592343,0.0022939
76,-1.024151,-0.9711677,"('anxious', 'daring')",0.54455495,0.6023649,0.92584246,1.0314984,0.24558318,0.35117427,0.1729574,0.2534675,0.0805101
77,-1.2281626,-1.2209413,"('unmotivated', 'motivated')",-0.6728099,-0.65222424,-0.52795255,-0.51236546,-1.0465672,-0.9519345,-0.8688731,-0.8343664,0.0345067
78,-0.12156908,-0.09082773,"('nonresilient', 'resilient')",-1.0615822,-1.1111114,-1.25976,-1.2629144,-0.07433365,0.010570608,-0.6293112,-0.6135707,0.0157405
79,0.5416601,0.460529,"('wavering', 'unwavering')",-0.2168045,-0.2826485,-1.2169071,-1.2868688,-0.12549543,-0.10322474,-0.2543868,-0.3030533,-0.0486665
80,0.047421813,0.055387877,"('dominated', 'dominating')",-0.17692178,-0.1607487,0.3811938,0.38088945,-1.5184885,-1.4876766,-0.3166987,-0.303037,0.0136617
81,-1.1958326,-1.2505101,"('submissive', 'aggressive')",0.09651059,0.10064961,0.7417603,0.7444752,-0.93079484,-0.87922895,-0.3220891,-0.3211536,0.0009355
82,-0.025546353,-0.049767938,"('poor', 'rich')",0.35521212,0.31893334,0.7180146,0.6844363,6.2151866,6.291761,1.8157167,1.8113407,-0.004376
83,-0.08714389,-0.06480554,"('powerless', 'powerful')",-0.48997304,-0.4891468,-1.1662647,-1.1689578,-0.9196356,-1.0036191,-0.6657543,-0.6816323,-0.015878
84,0.2855507,0.29438335,"('inferior', 'superior')",0.25193906,0.23981985,-0.16270658,-0.18737711,0.76532966,0.7344315,0.2850282,0.2703144,-0.0147138
85,0.92402905,0.9787222,"('insignificant', 'prestigious')",-1.3671162,-1.4221922,-1.6344172,-1.7211132,0.6687401,0.6866232,-0.3521911,-0.36949,-0.0172989
86,-1.3532447,-1.4560751,"('uninfluential', 'influential')",-1.5515101,-1.6300054,-1.4303867,-1.5169549,-0.3731627,-0.46676898,-1.177076,-1.267451,-0.090375
87,0.44591197,0.36545628,"('unsuccessful', 'successful')",0.43872628,0.35096613,0.28105888,0.20967111,0.4612741,0.48388273,0.4067428,0.3524941,-0.0542487
88,-0.7259704,-0.73394656,"('low', 'eminent')",-0.5356191,-0.6316,-0.07590486,-0.16312206,0.0657585,0.0426673,-0.317934,-0.3715003,-0.0535663
