,sparerib_male,sparerib_female,tuple,average_male,average_female,female-male
44,0.67396337,0.6661352,"('prejudiced', 'unprejudiced')",0.6739634,0.6661352,-0.0078282
45,0.28646103,0.32680857,"('incompetent', 'competent')",0.286461,0.3268086,0.0403476
46,-0.28594843,-0.35421467,"('uncompetitive', 'competitive')",-0.2859484,-0.3542147,-0.0682663
47,2.385439,2.5275648,"('stupid', 'smart')",2.3854389,2.5275648,0.1421259
48,-0.41868812,-0.5213799,"('unintelligent', 'intelligent')",-0.4186881,-0.5213799,-0.1026918
49,-0.62446564,-0.56119365,"('unable', 'able')",-0.6244656,-0.5611936,0.063272
50,-0.111750275,-0.13198419,"('clumsy', 'skillful')",-0.1117503,-0.1319842,-0.0202339
51,-0.7590915,-0.86692476,"('uneducated', 'educated')",-0.7590915,-0.8669248,-0.1078333
52,-0.29774946,-0.49831706,"('irrational', 'rational')",-0.2977495,-0.4983171,-0.2005676
53,-1.3516167,-1.424023,"('uncreative', 'creative')",-1.3516167,-1.424023,-0.0724063
54,-0.5927486,-0.6791982,"('incapable', 'capable')",-0.5927486,-0.6791982,-0.0864496
55,0.5560369,0.5019765,"('incompetent', 'clever')",0.5560369,0.5019765,-0.0540604
56,0.9814618,0.93933165,"('impractical', 'practical')",0.9814618,0.9393317,-0.0421301
57,-1.1466726,-1.2195493,"('unimaginative', 'imaginative')",-1.1466726,-1.2195493,-0.0728767
58,-0.5007715,-0.44817996,"('undiscriminating', 'discriminating')",-0.5007715,-0.44818,0.0525915
59,-0.19402167,-0.23438555,"('foolish', 'wise')",-0.1940217,-0.2343856,-0.0403639
60,1.0277613,1.0865933,"('inefficient', 'efficient')",1.0277613,1.0865933,0.058832
61,-0.28391913,-0.39656067,"('illogical', 'logical')",-0.2839191,-0.3965607,-0.1126416
62,0.85397935,0.8363448,"('incompetent', 'brilliant')",0.8539793,0.8363448,-0.0176345
63,-1.0418154,-1.0482444,"('unperceptive', 'insightful')",-1.0418154,-1.0482444,-0.006429
64,-1.958139,-2.0618277,"('shy', 'confident')",-1.9581389,-2.0618277,-0.1036888
65,0.21828996,0.2605102,"('insecure', 'secure')",0.21829,0.2605102,0.0422202
66,-0.9509013,-0.97641647,"('inactive', 'active')",-0.9509013,-0.9764165,-0.0255152
67,0.65325224,0.606867,"('doubtful', 'determined')",0.6532522,0.606867,-0.0463852
68,-1.1768584,-1.1458709,"('dependent', 'independent')",-1.1768584,-1.1458709,0.0309875
69,-0.5769652,-0.5779935,"('lazy', 'industrious')",-0.5769652,-0.5779935,-0.0010283
70,0.04017822,0.017669607,"('lethargic', 'energetic')",0.0401782,0.0176696,-0.0225086
71,-0.012152255,0.02230332,"('diffident', 'self-confident')",-0.0121523,0.0223033,0.0344556
72,-0.2664608,-0.24209182,"('unambitious', 'ambitious')",-0.2664608,-0.2420918,0.024369
73,-0.24902073,-0.2703927,"('helpless', 'self-reliant')",-0.2490207,-0.2703927,-0.021372
74,-0.19822966,-0.24804991,"('undedicated', 'dedicated')",-0.1982297,-0.2480499,-0.0498202
75,-0.2599589,-0.26842353,"('meek', 'impulsive')",-0.2599589,-0.2684235,-0.0084646
76,0.5194064,0.49916205,"('anxious', 'daring')",0.5194064,0.499162,-0.0202444
77,-0.44254354,-0.50313115,"('unmotivated', 'motivated')",-0.4425435,-0.5031312,-0.0605877
78,-0.8453054,-0.858543,"('nonresilient', 'resilient')",-0.8453054,-0.858543,-0.0132376
79,-1.4004554,-1.4351146,"('wavering', 'unwavering')",-1.4004554,-1.4351146,-0.0346592
80,0.49715734,0.48722625,"('dominated', 'dominating')",0.4971573,0.4872262,-0.0099311
81,0.27043426,0.29392657,"('submissive', 'aggressive')",0.2704343,0.2939266,0.0234923
82,1.1641151,1.2011249,"('poor', 'rich')",1.1641151,1.2011249,0.0370098
83,0.13563399,-0.011890761,"('powerless', 'powerful')",0.135634,-0.0118908,-0.1475248
84,0.14458957,0.11271626,"('inferior', 'superior')",0.1445896,0.1127163,-0.0318733
85,-1.0054446,-1.1594619,"('insignificant', 'prestigious')",-1.0054446,-1.1594619,-0.1540173
86,-1.4050165,-1.5462574,"('uninfluential', 'influential')",-1.4050165,-1.5462574,-0.1412409
87,0.42438877,0.3241707,"('unsuccessful', 'successful')",0.4243888,0.3241707,-0.1002181
88,-0.49901545,-0.63033104,"('low', 'eminent')",-0.4990155,-0.630331,-0.1313155
