,prey_male,prey_female,tuple,average_male,average_female,female-male
78,-0.30843303,-0.25106394,"('nonresilient', 'resilient')",-0.308433,-0.2510639,0.0573691
79,-0.3691127,-0.46633103,"('wavering', 'unwavering')",-0.3691127,-0.466331,-0.0972183
80,0.4380899,0.35225847,"('dominated', 'dominating')",0.4380899,0.3522585,-0.0858314
81,0.67645955,0.65255785,"('submissive', 'aggressive')",0.6764596,0.6525578,-0.0239018
82,6.2893786,6.543898,"('poor', 'rich')",6.2893786,6.5438981,0.2545195
83,-0.5412018,-0.5428833,"('powerless', 'powerful')",-0.5412018,-0.5428833,-0.0016815
84,0.14959344,0.1545985,"('inferior', 'superior')",0.1495934,0.1545985,0.0050051
85,-1.7563534,-1.8343421,"('insignificant', 'prestigious')",-1.7563534,-1.8343421,-0.0779887
86,0.6871502,0.70909894,"('uninfluential', 'influential')",0.6871502,0.7090989,0.0219487
87,0.11825855,0.32908356,"('unsuccessful', 'successful')",0.1182586,0.3290836,0.210825
88,-0.0892649,0.029025627,"('low', 'eminent')",-0.0892649,0.0290256,0.1182905
