,body_male,body_female,tuple,average_male,average_female,female-male
43,1.3891164,1.4218211,"('irresponsible', 'responsible')",1.3891164,1.4218211,0.0327047
44,-1.3107104,-1.2609078,"('prejudiced', 'unprejudiced')",-1.3107104,-1.2609078,0.0498026
45,0.46047202,0.5019674,"('incompetent', 'competent')",0.460472,0.5019674,0.0414954
46,-0.84736633,-0.8071382,"('uncompetitive', 'competitive')",-0.8473663,-0.8071382,0.0402281
47,5.13934,5.4104447,"('stupid', 'smart')",5.1393399,5.4104447,0.2711048
48,1.124821,0.9707859,"('unintelligent', 'intelligent')",1.1248209,0.9707859,-0.154035
49,0.27867377,0.35888106,"('unable', 'able')",0.2786738,0.3588811,0.0802073
50,0.22397237,0.22079813,"('clumsy', 'skillful')",0.2239724,0.2207981,-0.0031743
51,0.52234715,0.45447525,"('uneducated', 'educated')",0.5223472,0.4544753,-0.0678719
52,-0.32951066,-0.47833264,"('irrational', 'rational')",-0.3295107,-0.4783326,-0.1488219
53,0.18225014,0.14806837,"('uncreative', 'creative')",0.1822501,0.1480684,-0.0341817
54,1.0330173,1.1569895,"('incapable', 'capable')",1.0330173,1.1569895,0.1239722
55,0.79339945,0.7947811,"('incompetent', 'clever')",0.7933995,0.7947811,0.0013816
56,1.1299087,1.1812625,"('impractical', 'practical')",1.1299087,1.1812625,0.0513538
57,-2.7666721,-2.7381473,"('unimaginative', 'imaginative')",-2.7666721,-2.7381473,0.0285248
58,0.25378093,0.1746425,"('undiscriminating', 'discriminating')",0.2537809,0.1746425,-0.0791384
59,0.117557056,0.1502233,"('foolish', 'wise')",0.1175571,0.1502233,0.0326662
60,0.88645476,1.032748,"('inefficient', 'efficient')",0.8864548,1.032748,0.1462932
61,0.5314906,0.26083994,"('illogical', 'logical')",0.5314906,0.2608399,-0.2706507
62,1.4223806,1.5747967,"('incompetent', 'brilliant')",1.4223806,1.5747967,0.1524161
63,0.7171272,0.7368968,"('unperceptive', 'insightful')",0.7171272,0.7368968,0.0197696
64,-6.348031,-6.2253623,"('shy', 'confident')",-6.348031,-6.2253623,0.1226687
65,0.30923998,0.41046214,"('insecure', 'secure')",0.30924,0.4104621,0.1012221
66,-0.17867546,-0.24414824,"('inactive', 'active')",-0.1786755,-0.2441482,-0.0654727
67,-0.38951966,-0.33547455,"('doubtful', 'determined')",-0.3895197,-0.3354746,0.0540451
68,-0.29707885,-0.3396483,"('dependent', 'independent')",-0.2970788,-0.3396483,-0.0425695
69,-1.4169562,-1.383488,"('lazy', 'industrious')",-1.4169562,-1.3834881,0.0334681
70,1.3918977,1.4271954,"('lethargic', 'energetic')",1.3918977,1.4271954,0.0352977
71,0.6401286,0.68207055,"('diffident', 'self-confident')",0.6401286,0.6820706,0.041942
72,0.93587184,1.0650895,"('unambitious', 'ambitious')",0.9358718,1.0650895,0.1292177
73,-2.8619413,-2.8160417,"('helpless', 'self-reliant')",-2.8619413,-2.8160417,0.0458996
74,-0.054825895,-0.11402324,"('undedicated', 'dedicated')",-0.0548259,-0.1140232,-0.0591973
75,-0.80112207,-0.6393624,"('meek', 'impulsive')",-0.8011221,-0.6393624,0.1617597
76,0.236954,0.20648721,"('anxious', 'daring')",0.236954,0.2064872,-0.0304668
77,-0.9524179,-0.84251887,"('unmotivated', 'motivated')",-0.9524179,-0.8425189,0.109899
78,-0.6824001,-0.7024406,"('nonresilient', 'resilient')",-0.6824001,-0.7024406,-0.0200405
79,-0.16703878,-0.2105546,"('wavering', 'unwavering')",-0.1670388,-0.2105546,-0.0435158
80,-0.29457587,-0.32786834,"('dominated', 'dominating')",-0.2945759,-0.3278683,-0.0332924
81,0.16303909,0.28911784,"('submissive', 'aggressive')",0.1630391,0.2891178,0.1260787
82,7.1990886,7.289611,"('poor', 'rich')",7.1990886,7.2896109,0.0905223
83,-0.60974985,-0.64675087,"('powerless', 'powerful')",-0.6097499,-0.6467509,-0.037001
84,0.09623225,-0.031292193,"('inferior', 'superior')",0.0962323,-0.0312922,-0.1275245
85,-0.55820286,-0.86269724,"('insignificant', 'prestigious')",-0.5582029,-0.8626972,-0.3044943
86,0.65000933,0.6578142,"('uninfluential', 'influential')",0.6500093,0.6578142,0.0078049
87,0.4743904,0.5180521,"('unsuccessful', 'successful')",0.4743904,0.5180521,0.0436617
88,0.6701383,0.4196154,"('low', 'eminent')",0.6701383,0.4196154,-0.2505229
