,scrambled_male,scrambled_female,tuple,average_male,average_female,female-male
21,0.63192576,0.6287526,"('immoral', 'moral')",0.6319258,0.6287526,-0.0031732
22,0.28315267,0.21345557,"('untrustworthy', 'trustworthy')",0.2831527,0.2134556,-0.0696971
23,6.558815,6.5393534,"('insincere', 'sincere')",6.558815,6.5393534,-0.0194616
24,2.2851484,2.2713306,"('dishonest', 'honest')",2.2851484,2.2713306,-0.0138178
25,0.29510552,0.27922475,"('egoistic', 'altruistic')",0.2951055,0.2792248,-0.0158807
26,-0.17807722,-0.17549922,"('hardhearted', 'benevolent')",-0.1780772,-0.1754992,0.002578
27,1.4940983,1.4105617,"('hardhearted', 'softhearted')",1.4940983,1.4105617,-0.0835366
28,1.272493,1.2929183,"('disloyal', 'loyal')",1.272493,1.2929183,0.0204253
29,-0.15835293,-0.24551779,"('unfair', 'fair')",-0.1583529,-0.2455178,-0.0871649
30,1.0290321,0.95263344,"('intolerant', 'tolerant')",1.0290321,0.9526334,-0.0763987
31,-1.2732356,-1.1897885,"('evil', 'good')",-1.2732356,-1.1897885,0.0834471
32,1.3044482,1.263696,"('unkind', 'kind')",1.3044482,1.263696,-0.0407522
33,-0.7603222,-0.7371704,"('wrong', 'right')",-0.7603222,-0.7371704,0.0231518
34,4.3435116,4.4909267,"('mean', 'honorable')",4.3435116,4.4909267,0.1474151
35,-1.064163,-1.0931555,"('corrupt', 'incorrupt')",-1.064163,-1.0931555,-0.0289925
36,-1.2649564,-1.1775926,"('hostile', 'amicable')",-1.2649564,-1.1775926,0.0873638
37,0.98571897,0.9932362,"('fake', 'genuine')",0.985719,0.9932362,0.0075172
38,0.022564866,-0.03827229,"('untruthful', 'truthful')",0.0225649,-0.0382723,-0.0608372
39,0.2532375,0.24575748,"('exploitative', 'cooperative')",0.2532375,0.2457575,-0.00748
40,-0.7813758,-0.833204,"('stingy', 'generous')",-0.7813758,-0.833204,-0.0518282
41,-0.15515602,-0.23195617,"('unforgiving', 'forgiving')",-0.155156,-0.2319562,-0.0768002
42,-1.2026459,-1.2390736,"('unreliable', 'reliable')",-1.2026459,-1.2390736,-0.0364277
43,1.6034648,1.5248677,"('irresponsible', 'responsible')",1.6034648,1.5248677,-0.0785971
44,-1.2825117,-1.3625445,"('prejudiced', 'unprejudiced')",-1.2825117,-1.3625445,-0.0800328
45,0.9298015,0.9123754,"('incompetent', 'competent')",0.9298015,0.9123754,-0.0174261
46,0.008969078,0.014053231,"('uncompetitive', 'competitive')",0.0089691,0.0140532,0.0050841
47,5.5307817,5.6553373,"('stupid', 'smart')",5.5307817,5.6553373,0.1245556
48,1.0051497,0.97895277,"('unintelligent', 'intelligent')",1.0051497,0.9789528,-0.0261969
49,0.3500976,0.5031329,"('unable', 'able')",0.3500976,0.5031329,0.1530353
50,0.31110117,0.4185259,"('clumsy', 'skillful')",0.3111012,0.4185259,0.1074247
51,1.0620104,1.0564319,"('uneducated', 'educated')",1.0620104,1.0564319,-0.0055785
52,-0.49402624,-0.42666376,"('irrational', 'rational')",-0.4940262,-0.4266638,0.0673624
53,0.5793588,0.636358,"('uncreative', 'creative')",0.5793588,0.636358,0.0569992
54,1.2747731,1.3787782,"('incapable', 'capable')",1.2747731,1.3787782,0.1040051
55,1.3858179,1.3220122,"('incompetent', 'clever')",1.3858179,1.3220122,-0.0638057
56,1.1149555,1.0710666,"('impractical', 'practical')",1.1149555,1.0710666,-0.0438889
57,-2.1729345,-2.1203465,"('unimaginative', 'imaginative')",-2.1729345,-2.1203465,0.052588
58,-0.22475393,-0.21618724,"('undiscriminating', 'discriminating')",-0.2247539,-0.2161872,0.0085667
59,0.14171343,0.28559062,"('foolish', 'wise')",0.1417134,0.2855906,0.1438772
60,1.2053074,1.1049874,"('inefficient', 'efficient')",1.2053074,1.1049874,-0.10032
61,0.67107135,0.5792733,"('illogical', 'logical')",0.6710714,0.5792733,-0.0917981
62,2.1178331,2.0741072,"('incompetent', 'brilliant')",2.1178331,2.0741072,-0.0437259
63,1.5201503,1.5330563,"('unperceptive', 'insightful')",1.5201503,1.5330563,0.012906
64,-4.623214,-4.7068124,"('shy', 'confident')",-4.6232138,-4.7068124,-0.0835986
65,1.4417119,1.3562214,"('insecure', 'secure')",1.4417119,1.3562214,-0.0854905
66,-0.02108696,0.01381751,"('inactive', 'active')",-0.021087,0.0138175,0.0349045
67,-0.6160966,-0.57200605,"('doubtful', 'determined')",-0.6160966,-0.572006,0.0440906
68,0.020069715,0.022846276,"('dependent', 'independent')",0.0200697,0.0228463,0.0027766
69,-1.7044557,-1.6707163,"('lazy', 'industrious')",-1.7044557,-1.6707163,0.0337394
70,1.9831461,1.9674298,"('lethargic', 'energetic')",1.9831461,1.9674298,-0.0157163
71,0.80751544,0.924926,"('diffident', 'self-confident')",0.8075154,0.924926,0.1174106
72,0.9335236,0.9378944,"('unambitious', 'ambitious')",0.9335236,0.9378944,0.0043708
73,-2.7829115,-2.7486603,"('helpless', 'self-reliant')",-2.7829115,-2.7486603,0.0342512
74,0.54834926,0.4419801,"('undedicated', 'dedicated')",0.5483493,0.4419801,-0.1063692
75,-0.86139274,-0.7707587,"('meek', 'impulsive')",-0.8613927,-0.7707587,0.090634
76,1.2423465,1.1706161,"('anxious', 'daring')",1.2423465,1.1706161,-0.0717304
77,-0.6568436,-0.6605106,"('unmotivated', 'motivated')",-0.6568436,-0.6605106,-0.003667
78,-0.086456984,-0.09269564,"('nonresilient', 'resilient')",-0.086457,-0.0926956,-0.0062386
79,-0.06999329,0.037265208,"('wavering', 'unwavering')",-0.0699933,0.0372652,0.1072585
80,0.31046063,0.21908443,"('dominated', 'dominating')",0.3104606,0.2190844,-0.0913762
81,0.5994359,0.5953323,"('submissive', 'aggressive')",0.5994359,0.5953323,-0.0041036
82,6.163491,6.4076114,"('poor', 'rich')",6.1634908,6.4076114,0.2441206
83,-0.29196325,-0.3388353,"('powerless', 'powerful')",-0.2919632,-0.3388353,-0.0468721
84,-0.1952619,-0.123643145,"('inferior', 'superior')",-0.1952619,-0.1236431,0.0716188
85,-1.4446865,-1.3710485,"('insignificant', 'prestigious')",-1.4446865,-1.3710485,0.073638
86,0.7600528,0.77934253,"('uninfluential', 'influential')",0.7600528,0.7793425,0.0192897
87,0.29743922,0.42449957,"('unsuccessful', 'successful')",0.2974392,0.4244996,0.1270604
88,0.26991412,0.3560031,"('low', 'eminent')",0.2699141,0.3560031,0.086089
