,ashram_male,ashram_female,tuple,average_male,average_female,female-male
73,-0.5350736,-0.56675303,"('helpless', 'self-reliant')",-0.5350736,-0.566753,-0.0316794
74,0.2028598,0.18632348,"('undedicated', 'dedicated')",0.2028598,0.1863235,-0.0165363
75,0.05428951,0.12410784,"('meek', 'impulsive')",0.0542895,0.1241078,0.0698183
76,-0.29741943,-0.30050582,"('anxious', 'daring')",-0.2974194,-0.3005058,-0.0030864
77,-0.70303285,-0.7051986,"('unmotivated', 'motivated')",-0.7030329,-0.7051986,-0.0021657
78,-0.23711917,-0.3054215,"('nonresilient', 'resilient')",-0.2371192,-0.3054215,-0.0683023
79,0.755537,0.50841177,"('wavering', 'unwavering')",0.755537,0.5084118,-0.2471252
80,-0.3823767,-0.26258796,"('dominated', 'dominating')",-0.3823767,-0.262588,0.1197887
81,-1.22859,-1.0514575,"('submissive', 'aggressive')",-1.22859,-1.0514575,0.1771325
82,2.187479,2.3354485,"('poor', 'rich')",2.187479,2.3354485,0.1479695
83,0.051565986,-0.041542202,"('powerless', 'powerful')",0.051566,-0.0415422,-0.0931082
84,-0.07144707,-0.08250503,"('inferior', 'superior')",-0.0714471,-0.082505,-0.0110579
85,0.9863977,0.6990359,"('insignificant', 'prestigious')",0.9863977,0.6990359,-0.2873618
86,-0.124366514,-0.22063795,"('uninfluential', 'influential')",-0.1243665,-0.2206379,-0.0962714
87,-0.38933656,-0.34608355,"('unsuccessful', 'successful')",-0.3893366,-0.3460836,0.043253
88,1.1116062,0.87499815,"('low', 'eminent')",1.1116062,0.8749982,-0.236608
