,zoetis_male,zoetis_female,tuple,inc_male,inc_female,average_male,average_female,female-male
28,-0.09324952,-0.13114099,"('disloyal', 'loyal')",0.8061225,0.6421959,0.3564365,0.2555274,-0.1009091
29,-0.7528315,-0.8350634,"('unfair', 'fair')",-0.8751885,-1.051321,-0.81401,-0.9431922,-0.1291822
30,0.90643513,0.8987716,"('intolerant', 'tolerant')",1.7422045,1.7107612,1.3243198,1.3047664,-0.0195534
31,-1.3329816,-1.3139575,"('evil', 'good')",-0.9771905,-1.1429168,-1.155086,-1.2284372,-0.0733512
32,0.33531004,0.35976192,"('unkind', 'kind')",0.9392296,0.8065139,0.6372699,0.5831379,-0.054132
33,-0.36243138,-0.4089628,"('wrong', 'right')",-0.41078243,-0.46755955,-0.3866069,-0.4382612,-0.0516543
34,-0.280145,-0.16252133,"('mean', 'honorable')",5.4669065,5.5127454,2.5933807,2.675112,0.0817313
35,-0.54649657,-0.6276802,"('corrupt', 'incorrupt')",-0.1412687,-0.27179345,-0.3438826,-0.4497368,-0.1058542
36,-1.5549337,-1.6043324,"('hostile', 'amicable')",0.18309075,-0.024335539,-0.6859214,-0.814334,-0.1284126
37,0.39607736,0.37879026,"('fake', 'genuine')",0.31013587,0.29535395,0.3531066,0.3370721,-0.0160345
38,-0.10838935,-0.034115605,"('untruthful', 'truthful')",-0.080084816,-0.038830653,-0.0942371,-0.0364731,0.057764
39,0.27745762,0.35439208,"('exploitative', 'cooperative')",0.3292978,0.2803743,0.3033777,0.3173832,0.0140055
40,0.4201184,0.4793492,"('stingy', 'generous')",-1.3776797,-1.4127883,-0.4787807,-0.4667195,0.0120612
41,0.95711476,0.9993695,"('unforgiving', 'forgiving')",0.15439162,0.08121148,0.5557532,0.5402905,-0.0154627
42,0.6859287,0.7745015,"('unreliable', 'reliable')",-2.4473283,-2.3178215,-0.8806998,-0.77166,0.1090398
43,-0.035679147,0.061892074,"('irresponsible', 'responsible')",0.5007507,0.4371278,0.2325358,0.2495099,0.0169741
44,0.0382327,0.048222285,"('prejudiced', 'unprejudiced')",-1.2160047,-1.1621393,-0.588886,-0.5569585,0.0319275
45,-0.3372769,-0.2711092,"('incompetent', 'competent')",0.055322748,0.02188737,-0.1409771,-0.1246109,0.0163662
46,-0.034167655,0.08876963,"('uncompetitive', 'competitive')",-0.6245871,-0.5485865,-0.3293774,-0.2299084,0.099469
47,-0.6399587,-0.6639802,"('stupid', 'smart')",5.143075,5.094834,2.2515581,2.2154269,-0.0361312
48,0.88781977,0.8860553,"('unintelligent', 'intelligent')",0.8702708,0.8279016,0.8790452,0.8569784,-0.0220668
49,-0.3517853,-0.1331992,"('unable', 'able')",0.07215111,0.16547418,-0.1398171,0.0161375,0.1559546
50,0.1666308,0.27345666,"('clumsy', 'skillful')",-0.022929598,-0.044578023,0.0718506,0.1144393,0.0425887
51,-0.25392532,-0.40612411,"('uneducated', 'educated')",0.23569545,0.17780897,-0.0091149,-0.1141576,-0.1050427
52,-0.9506321,-1.1109887,"('irrational', 'rational')",0.034087364,-0.17617053,-0.4582724,-0.6435796,-0.1853072
53,-1.553733,-1.4529856,"('uncreative', 'creative')",0.5873522,0.51710045,-0.4831904,-0.4679426,0.0152478
54,-0.7574502,-0.8538472,"('incapable', 'capable')",1.1009083,1.0900532,0.171729,0.118103,-0.053626
55,0.8466335,0.906361,"('incompetent', 'clever')",0.22406238,0.24384078,0.5353479,0.5751009,0.039753
56,0.31891918,0.29643202,"('impractical', 'practical')",0.22121266,0.22141564,0.2700659,0.2589238,-0.0111421
57,-0.059501845,-0.091262795,"('unimaginative', 'imaginative')",-2.044014,-2.1277912,-1.0517579,-1.109527,-0.0577691
58,0.4205459,0.3835811,"('undiscriminating', 'discriminating')",0.09813159,0.029613381,0.2593387,0.2065972,-0.0527415
59,-0.11316376,-0.16196111,"('foolish', 'wise')",0.42108664,0.34776413,0.1539614,0.0929015,-0.0610599
60,0.92660904,1.0734689,"('inefficient', 'efficient')",0.19778715,0.39672056,0.5621981,0.7350947,0.1728966
61,-0.4072045,-0.46811578,"('illogical', 'logical')",-0.10096202,-0.26925048,-0.2540833,-0.3686831,-0.1145998
62,0.5871967,0.74344015,"('incompetent', 'brilliant')",0.51825356,0.69493616,0.5527251,0.7191882,0.1664631
63,0.31224722,0.41432142,"('unperceptive', 'insightful')",0.90320385,0.9871489,0.6077255,0.7007352,0.0930097
64,-0.31975603,-0.38156307,"('shy', 'confident')",-6.0509033,-5.9146957,-3.1853297,-3.1481295,0.0372002
65,0.68430436,0.67794347,"('insecure', 'secure')",-0.31668907,-0.27911806,0.1838076,0.1994127,0.0156051
66,-1.1403342,-1.1747783,"('inactive', 'active')",0.702078,0.67486775,-0.2191281,-0.2499553,-0.0308272
67,0.20645395,0.12099152,"('doubtful', 'determined')",0.042657733,0.084500045,0.1245558,0.1027458,-0.02181
68,-0.32214394,-0.3385172,"('dependent', 'independent')",-0.6259454,-0.5890194,-0.4740447,-0.4637683,0.0102764
69,-0.311447,-0.2659243,"('lazy', 'industrious')",-0.03575013,-0.030953841,-0.1735986,-0.1484391,0.0251595
70,0.36552104,0.4561268,"('lethargic', 'energetic')",0.6283118,0.736073,0.4969164,0.5960999,0.0991835
71,-0.8451912,-0.8341193,"('diffident', 'self-confident')",0.48533595,0.44321558,-0.1799276,-0.1954519,-0.0155243
72,0.24450344,0.21938772,"('unambitious', 'ambitious')",-0.66656905,-0.6540915,-0.2110328,-0.2173519,-0.0063191
73,0.61600775,0.610579,"('helpless', 'self-reliant')",-2.758649,-2.7197723,-1.0713207,-1.0545967,0.016724
74,0.83609974,0.9013249,"('undedicated', 'dedicated')",0.17160857,0.07965717,0.5038542,0.490491,-0.0133632
75,0.4609064,0.40253812,"('meek', 'impulsive')",-0.31366464,-0.2521634,0.0736209,0.0751874,0.0015665
76,1.1771009,1.3080115,"('anxious', 'daring')",0.47620162,0.6673794,0.8266513,0.9876955,0.1610442
77,-0.5905177,-0.5554455,"('unmotivated', 'motivated')",-0.90786314,-0.8140112,-0.7491904,-0.6847284,0.064462
78,0.31190246,0.4646974,"('nonresilient', 'resilient')",0.18679914,0.30412585,0.2493508,0.3844116,0.1350608
79,-0.766566,-0.79298353,"('wavering', 'unwavering')",-0.06596156,-0.064112976,-0.4162638,-0.4285482,-0.0122844
80,0.48090342,0.50335205,"('dominated', 'dominating')",-1.2242819,-1.0717554,-0.3716893,-0.2842017,0.0874876
81,0.97387505,0.7834642,"('submissive', 'aggressive')",-0.222895,-0.09476534,0.37549,0.3443494,-0.0311406
82,-0.84259754,-0.88957953,"('poor', 'rich')",5.4978395,5.5053935,2.327621,2.3079071,-0.0197139
83,-0.13131143,-0.21423629,"('powerless', 'powerful')",-0.79956627,-0.8558806,-0.4654388,-0.5350584,-0.0696196
84,0.19539067,0.11695874,"('inferior', 'superior')",1.0961833,1.0910784,0.645787,0.6040186,-0.0417684
85,-0.19810878,-0.24675308,"('insignificant', 'prestigious')",0.55295414,0.40625542,0.1774227,0.0797512,-0.0976715
86,-0.4683478,-0.59131914,"('uninfluential', 'influential')",-0.29723006,-0.40744895,-0.3827889,-0.499384,-0.1165951
87,-0.5637755,-0.64666504,"('unsuccessful', 'successful')",0.9019104,0.9504453,0.1690675,0.1518901,-0.0171774
88,-0.33526877,-0.45014858,"('low', 'eminent')",0.5253634,0.45245484,0.0950473,0.0011531,-0.0938942
