,mailbox_male,mailbox_female,tuple,average_male,average_female,female-male
33,0.036072567,0.007990804,"('wrong', 'right')",0.0360726,0.0079908,-0.0280818
34,2.130788,2.2217517,"('mean', 'honorable')",2.1307881,2.2217517,0.0909636
35,-0.7090528,-0.8214249,"('corrupt', 'incorrupt')",-0.7090528,-0.8214249,-0.1123721
36,-0.9719907,-1.0683725,"('hostile', 'amicable')",-0.9719907,-1.0683725,-0.0963818
37,0.10031871,0.03139838,"('fake', 'genuine')",0.1003187,0.0313984,-0.0689203
38,-0.13161099,-0.12021434,"('untruthful', 'truthful')",-0.131611,-0.1202143,0.0113967
39,0.51824546,0.54702014,"('exploitative', 'cooperative')",0.5182455,0.5470201,0.0287746
40,-0.8595644,-0.9510988,"('stingy', 'generous')",-0.8595644,-0.9510988,-0.0915344
41,0.047587156,-0.045687724,"('unforgiving', 'forgiving')",0.0475872,-0.0456877,-0.0932749
42,-1.0658382,-1.0229998,"('unreliable', 'reliable')",-1.0658382,-1.0229998,0.0428384
43,0.21642363,0.20799449,"('irresponsible', 'responsible')",0.2164236,0.2079945,-0.0084291
44,-0.74830645,-0.7461065,"('prejudiced', 'unprejudiced')",-0.7483065,-0.7461065,0.0022
45,0.58496505,0.5516376,"('incompetent', 'competent')",0.5849651,0.5516376,-0.0333275
46,0.0254122,0.014307428,"('uncompetitive', 'competitive')",0.0254122,0.0143074,-0.0111048
47,2.9320405,2.9269269,"('stupid', 'smart')",2.9320405,2.9269269,-0.0051136
48,-0.40961248,-0.45930952,"('unintelligent', 'intelligent')",-0.4096125,-0.4593095,-0.049697
49,-0.9628916,-0.8871147,"('unable', 'able')",-0.9628916,-0.8871147,0.0757769
50,-1.1422515,-1.1574328,"('clumsy', 'skillful')",-1.1422515,-1.1574328,-0.0151813
51,-0.31784242,-0.3782343,"('uneducated', 'educated')",-0.3178424,-0.3782343,-0.0603919
52,-1.2093643,-1.3500214,"('irrational', 'rational')",-1.2093643,-1.3500214,-0.1406571
53,-0.20673576,-0.2567397,"('uncreative', 'creative')",-0.2067358,-0.2567397,-0.0500039
54,-0.014725592,0.02964922,"('incapable', 'capable')",-0.0147256,0.0296492,0.0443748
55,0.8060309,0.8077649,"('incompetent', 'clever')",0.8060309,0.8077649,0.001734
56,1.3553863,1.4074879,"('impractical', 'practical')",1.3553863,1.4074879,0.0521016
57,-1.6583942,-1.6387931,"('unimaginative', 'imaginative')",-1.6583942,-1.6387931,0.0196011
58,0.27106622,0.20104823,"('undiscriminating', 'discriminating')",0.2710662,0.2010482,-0.070018
59,-0.68528163,-0.7077988,"('foolish', 'wise')",-0.6852816,-0.7077988,-0.0225172
60,0.7243085,0.8007064,"('inefficient', 'efficient')",0.7243085,0.8007064,0.0763979
61,-0.08996441,-0.2094728,"('illogical', 'logical')",-0.0899644,-0.2094728,-0.1195084
62,0.69787186,0.8274361,"('incompetent', 'brilliant')",0.6978719,0.8274361,0.1295642
63,0.034568198,0.069864616,"('unperceptive', 'insightful')",0.0345682,0.0698646,0.0352964
64,-3.4871955,-3.4736862,"('shy', 'confident')",-3.4871955,-3.4736862,0.0135093
65,-0.26913497,-0.295569,"('insecure', 'secure')",-0.269135,-0.295569,-0.026434
66,-0.26028994,-0.3216009,"('inactive', 'active')",-0.2602899,-0.3216009,-0.061311
67,0.6554269,0.6840657,"('doubtful', 'determined')",0.6554269,0.6840657,0.0286388
68,-1.5535939,-1.53624,"('dependent', 'independent')",-1.5535939,-1.53624,0.0173539
69,-1.3307089,-1.3558233,"('lazy', 'industrious')",-1.3307089,-1.3558233,-0.0251144
70,1.1314578,1.1195216,"('lethargic', 'energetic')",1.1314578,1.1195216,-0.0119362
71,0.17494611,0.1782122,"('diffident', 'self-confident')",0.1749461,0.1782122,0.0032661
72,-0.5088278,-0.45827132,"('unambitious', 'ambitious')",-0.5088278,-0.4582713,0.0505565
73,-1.3870869,-1.3313373,"('helpless', 'self-reliant')",-1.3870869,-1.3313373,0.0557496
74,-0.1686179,-0.23691484,"('undedicated', 'dedicated')",-0.1686179,-0.2369148,-0.0682969
75,-0.86941206,-0.772357,"('meek', 'impulsive')",-0.8694121,-0.772357,0.0970551
76,0.3604859,0.34688517,"('anxious', 'daring')",0.3604859,0.3468852,-0.0136007
77,-0.76744807,-0.6426637,"('unmotivated', 'motivated')",-0.7674481,-0.6426637,0.1247844
78,-1.0963659,-1.0723712,"('nonresilient', 'resilient')",-1.0963659,-1.0723712,0.0239947
79,-0.1523495,-0.1356176,"('wavering', 'unwavering')",-0.1523495,-0.1356176,0.0167319
80,0.32005966,0.30456933,"('dominated', 'dominating')",0.3200597,0.3045693,-0.0154904
81,0.17167822,0.22467446,"('submissive', 'aggressive')",0.1716782,0.2246745,0.0529963
82,2.5787249,2.6251545,"('poor', 'rich')",2.5787249,2.6251545,0.0464296
83,0.15538397,0.15971935,"('powerless', 'powerful')",0.155384,0.1597193,0.0043353
84,0.046246514,-0.02292389,"('inferior', 'superior')",0.0462465,-0.0229239,-0.0691704
85,-0.8886292,-0.92614865,"('insignificant', 'prestigious')",-0.8886292,-0.9261487,-0.0375195
86,-0.05823066,-0.13085708,"('uninfluential', 'influential')",-0.0582307,-0.1308571,-0.0726264
87,-0.18673469,-0.15439229,"('unsuccessful', 'successful')",-0.1867347,-0.1543923,0.0323424
88,-0.48364538,-0.4529123,"('low', 'eminent')",-0.4836454,-0.4529123,0.0307331
