,vengeance_male,vengeance_female,tuple,average_male,average_female,female-male
43,1.4029026,1.3701324,"('irresponsible', 'responsible')",1.4029026,1.3701324,-0.0327702
44,-1.8760794,-1.8911445,"('prejudiced', 'unprejudiced')",-1.8760794,-1.8911445,-0.0150651
45,-0.045194067,-0.026798451,"('incompetent', 'competent')",-0.0451941,-0.0267985,0.0183956
46,-0.19733492,-0.2596241,"('uncompetitive', 'competitive')",-0.1973349,-0.2596241,-0.0622892
47,4.9960217,5.0808344,"('stupid', 'smart')",4.9960217,5.0808344,0.0848127
48,0.7860638,0.6735681,"('unintelligent', 'intelligent')",0.7860638,0.6735681,-0.1124957
49,0.6851657,0.8117328,"('unable', 'able')",0.6851657,0.8117328,0.1265671
50,0.053502623,0.1781906,"('clumsy', 'skillful')",0.0535026,0.1781906,0.124688
51,0.06346905,0.045329217,"('uneducated', 'educated')",0.0634691,0.0453292,-0.0181399
52,-0.6055895,-0.5456771,"('irrational', 'rational')",-0.6055895,-0.5456771,0.0599124
53,0.18987411,0.20551014,"('uncreative', 'creative')",0.1898741,0.2055101,0.015636
54,1.5787086,1.743148,"('incapable', 'capable')",1.5787086,1.743148,0.1644394
55,0.36302555,0.2802777,"('incompetent', 'clever')",0.3630255,0.2802777,-0.0827478
56,1.2627953,1.2937363,"('impractical', 'practical')",1.2627953,1.2937363,0.030941
57,-2.820816,-2.6998055,"('unimaginative', 'imaginative')",-2.820816,-2.6998055,0.1210105
58,0.014245309,-0.0026677027,"('undiscriminating', 'discriminating')",0.0142453,-0.0026677,-0.016913
59,-0.16217148,-0.026606746,"('foolish', 'wise')",-0.1621715,-0.0266067,0.1355648
60,1.6411536,1.5557766,"('inefficient', 'efficient')",1.6411536,1.5557766,-0.085377
61,0.038963825,-0.17652364,"('illogical', 'logical')",0.0389638,-0.1765236,-0.2154874
62,0.9051894,0.9802783,"('incompetent', 'brilliant')",0.9051894,0.9802783,0.0750889
63,0.58080137,0.6203311,"('unperceptive', 'insightful')",0.5808014,0.6203311,0.0395297
64,-6.031767,-6.0033326,"('shy', 'confident')",-6.0317669,-6.0033326,0.0284343
65,0.40243793,0.3218167,"('insecure', 'secure')",0.4024379,0.3218167,-0.0806212
66,-0.34869626,-0.38326398,"('inactive', 'active')",-0.3486963,-0.383264,-0.0345677
67,-0.2475465,-0.20596737,"('doubtful', 'determined')",-0.2475465,-0.2059674,0.0415791
68,-0.28518558,-0.35219735,"('dependent', 'independent')",-0.2851856,-0.3521973,-0.0670117
69,-1.9034965,-1.8538147,"('lazy', 'industrious')",-1.9034965,-1.8538147,0.0496818
70,0.8007565,0.81043136,"('lethargic', 'energetic')",0.8007565,0.8104314,0.0096749
71,0.400401,0.3611184,"('diffident', 'self-confident')",0.400401,0.3611184,-0.0392826
72,0.9355153,1.009348,"('unambitious', 'ambitious')",0.9355153,1.009348,0.0738327
73,-3.7202542,-3.6287565,"('helpless', 'self-reliant')",-3.7202542,-3.6287565,0.0914977
74,0.22016506,0.18638836,"('undedicated', 'dedicated')",0.2201651,0.1863884,-0.0337767
75,-0.7777396,-0.59201485,"('meek', 'impulsive')",-0.7777396,-0.5920148,0.1857248
76,0.573522,0.51198786,"('anxious', 'daring')",0.573522,0.5119879,-0.0615341
77,0.087423205,0.025338564,"('unmotivated', 'motivated')",0.0874232,0.0253386,-0.0620846
78,0.23247479,0.18942055,"('nonresilient', 'resilient')",0.2324748,0.1894206,-0.0430542
79,0.062425714,0.18493211,"('wavering', 'unwavering')",0.0624257,0.1849321,0.1225064
80,-0.8870276,-0.89090216,"('dominated', 'dominating')",-0.8870276,-0.8909022,-0.0038746
81,-0.13302389,-0.11578241,"('submissive', 'aggressive')",-0.1330239,-0.1157824,0.0172415
82,6.2694864,6.328497,"('poor', 'rich')",6.2694864,6.3284969,0.0590105
83,-0.29661092,-0.27621612,"('powerless', 'powerful')",-0.2966109,-0.2762161,0.0203948
84,0.62666816,0.63198453,"('inferior', 'superior')",0.6266682,0.6319845,0.0053163
85,-0.76795864,-0.7909956,"('insignificant', 'prestigious')",-0.7679586,-0.7909956,-0.023037
86,0.566766,0.50808287,"('uninfluential', 'influential')",0.566766,0.5080829,-0.0586831
87,-0.42725903,-0.2551509,"('unsuccessful', 'successful')",-0.427259,-0.2551509,0.1721081
88,0.31348217,0.35391182,"('low', 'eminent')",0.3134822,0.3539118,0.0404296
