,tweezers_male,tweezers_female,tuple,average_male,average_female,female-male
56,0.65703654,0.6429349,"('impractical', 'practical')",0.6570365,0.6429349,-0.0141016
57,-2.0271456,-2.0696917,"('unimaginative', 'imaginative')",-2.0271456,-2.0696917,-0.0425461
58,-0.51971525,-0.49881884,"('undiscriminating', 'discriminating')",-0.5197152,-0.4988188,0.0208964
59,-0.3083046,-0.30584124,"('foolish', 'wise')",-0.3083046,-0.3058412,0.0024634
60,0.6391024,0.6858779,"('inefficient', 'efficient')",0.6391024,0.6858779,0.0467755
61,-0.3629666,-0.40625203,"('illogical', 'logical')",-0.3629666,-0.406252,-0.0432854
62,0.15194593,0.32273632,"('incompetent', 'brilliant')",0.1519459,0.3227363,0.1707904
63,-0.035886046,0.1024639,"('unperceptive', 'insightful')",-0.035886,0.1024639,0.1383499
64,-2.137925,-2.2589748,"('shy', 'confident')",-2.1379249,-2.2589748,-0.1210499
65,-0.46348283,-0.49254486,"('insecure', 'secure')",-0.4634828,-0.4925449,-0.0290621
66,-2.0769403,-2.053055,"('inactive', 'active')",-2.0769403,-2.053055,0.0238853
67,-0.13013558,-0.20744383,"('doubtful', 'determined')",-0.1301356,-0.2074438,-0.0773082
68,-0.08500029,-0.05332241,"('dependent', 'independent')",-0.0850003,-0.0533224,0.0316779
69,-0.5158946,-0.48142126,"('lazy', 'industrious')",-0.5158946,-0.4814213,0.0344733
70,-0.5613897,-0.5157598,"('lethargic', 'energetic')",-0.5613897,-0.5157598,0.0456299
71,0.4365246,0.52403057,"('diffident', 'self-confident')",0.4365246,0.5240306,0.087506
72,-1.0399381,-0.93646187,"('unambitious', 'ambitious')",-1.0399381,-0.9364619,0.1034762
73,-0.4630103,-0.44772914,"('helpless', 'self-reliant')",-0.4630103,-0.4477291,0.0152812
74,-0.3982419,-0.40763003,"('undedicated', 'dedicated')",-0.3982419,-0.40763,-0.0093881
75,-0.68648744,-0.6944186,"('meek', 'impulsive')",-0.6864874,-0.6944186,-0.0079312
76,-0.44173512,-0.40798306,"('anxious', 'daring')",-0.4417351,-0.4079831,0.033752
77,-0.4827362,-0.3382245,"('unmotivated', 'motivated')",-0.4827362,-0.3382245,0.1445117
78,-0.23025593,-0.027817596,"('nonresilient', 'resilient')",-0.2302559,-0.0278176,0.2024383
79,-1.0449857,-1.038362,"('wavering', 'unwavering')",-1.0449857,-1.038362,0.0066237
80,0.18413638,0.2991626,"('dominated', 'dominating')",0.1841364,0.2991626,0.1150262
81,-0.4715747,-0.5242975,"('submissive', 'aggressive')",-0.4715747,-0.5242975,-0.0527228
82,1.0853323,1.1356378,"('poor', 'rich')",1.0853323,1.1356378,0.0503055
83,-0.07537351,-0.07311095,"('powerless', 'powerful')",-0.0753735,-0.073111,0.0022625
84,-0.21942925,-0.30569342,"('inferior', 'superior')",-0.2194293,-0.3056934,-0.0862641
85,-0.11680333,-0.22521052,"('insignificant', 'prestigious')",-0.1168033,-0.2252105,-0.1084072
86,-0.9806779,-1.0687032,"('uninfluential', 'influential')",-0.9806779,-1.0687032,-0.0880253
87,-0.16676617,-0.093998834,"('unsuccessful', 'successful')",-0.1667662,-0.0939988,0.0727674
88,-0.41149333,-0.3926325,"('low', 'eminent')",-0.4114933,-0.3926325,0.0188608
