,lsi_male,lsi_female,tuple,corp_male,corp_female,average_male,average_female,female-male
71,-0.56699955,-0.59715587,"('diffident', 'self-confident')",0.21954322,0.16894107,-0.1737282,-0.2141074,-0.0403792
72,0.18201053,0.37358826,"('unambitious', 'ambitious')",-0.6722761,-0.5748189,-0.2451328,-0.1006153,0.1445175
73,0.29154938,0.20884725,"('helpless', 'self-reliant')",-3.1071494,-3.060264,-1.4078,-1.4257084,-0.0179084
74,0.19226317,0.19912489,"('undedicated', 'dedicated')",-0.27925408,-0.3881917,-0.0434955,-0.0945334,-0.0510379
75,-0.3683344,-0.30620626,"('meek', 'impulsive')",-0.6091856,-0.4311668,-0.48876,-0.3686865,0.1200735
76,0.6544877,0.88827634,"('anxious', 'daring')",-0.115893096,-0.025100969,0.2692973,0.4315877,0.1622904
77,0.13012455,0.21300064,"('unmotivated', 'motivated')",-0.63519764,-0.59389156,-0.2525365,-0.1904455,0.062091
78,-0.6752083,-0.4928241,"('nonresilient', 'resilient')",0.047953103,-0.012107197,-0.3136276,-0.2524657,0.0611619
79,-1.3259554,-1.4554055,"('wavering', 'unwavering')",-1.0025849,-0.96411777,-1.1642702,-1.2097616,-0.0454914
80,0.71518075,0.790562,"('dominated', 'dominating')",-0.58201236,-0.5705748,0.0665842,0.1099936,0.0434094
81,0.69289726,0.81538934,"('submissive', 'aggressive')",-0.40677276,-0.2709843,0.1430622,0.2722025,0.1291403
82,-0.0654749,-0.059628226,"('poor', 'rich')",6.2567554,6.2749257,3.0956402,3.1076488,0.0120086
83,0.085607916,0.046396263,"('powerless', 'powerful')",-0.76526314,-0.7997934,-0.3398276,-0.3766986,-0.036871
84,0.19466865,0.0820694,"('inferior', 'superior')",0.9229688,0.89521337,0.5588187,0.4886414,-0.0701773
85,-0.3385689,-0.53605425,"('insignificant', 'prestigious')",-0.19808249,-0.3382097,-0.2683257,-0.437132,-0.1688063
86,-0.82502216,-0.83690095,"('uninfluential', 'influential')",-0.3030889,-0.4384938,-0.5640556,-0.6376973,-0.0736417
87,0.23565441,0.19346218,"('unsuccessful', 'successful')",1.275243,1.2785311,0.7554487,0.7359966,-0.0194521
88,-0.13096775,-0.33141884,"('low', 'eminent')",0.16086912,-0.01792143,0.0149507,-0.1746701,-0.1896208
