,ninja_male,ninja_female,tuple,average_male,average_female,female-male
49,0.48034048,0.5815544,"('unable', 'able')",0.4803405,0.5815544,0.1012139
50,0.272174,0.44259506,"('clumsy', 'skillful')",0.272174,0.4425951,0.1704211
51,0.8836878,0.97293776,"('uneducated', 'educated')",0.8836878,0.9729378,0.08925
52,-0.33272475,-0.35611433,"('irrational', 'rational')",-0.3327248,-0.3561143,-0.0233895
53,0.7345991,0.87014353,"('uncreative', 'creative')",0.7345991,0.8701435,0.1355444
54,1.6444236,1.8032697,"('incapable', 'capable')",1.6444236,1.8032697,0.1588461
55,0.9921758,1.0441904,"('incompetent', 'clever')",0.9921758,1.0441904,0.0520146
56,0.8017895,0.79606247,"('impractical', 'practical')",0.8017895,0.7960625,-0.005727
57,-2.789213,-2.5741916,"('unimaginative', 'imaginative')",-2.7892129,-2.5741916,0.2150213
58,-0.3503395,-0.2606019,"('undiscriminating', 'discriminating')",-0.3503395,-0.2606019,0.0897376
59,0.21421558,0.34623647,"('foolish', 'wise')",0.2142156,0.3462365,0.1320209
60,1.1248456,0.9965964,"('inefficient', 'efficient')",1.1248456,0.9965964,-0.1282492
61,0.69528913,0.561834,"('illogical', 'logical')",0.6952891,0.561834,-0.1334551
62,1.5972292,1.7523735,"('incompetent', 'brilliant')",1.5972292,1.7523735,0.1551443
63,0.9546237,1.1151215,"('unperceptive', 'insightful')",0.9546237,1.1151215,0.1604978
64,-6.2778153,-6.124489,"('shy', 'confident')",-6.2778153,-6.1244888,0.1533265
65,0.8581166,0.95632726,"('insecure', 'secure')",0.8581166,0.9563273,0.0982107
66,-0.3097348,-0.1890249,"('inactive', 'active')",-0.3097348,-0.1890249,0.1207099
67,-0.44680405,-0.55823374,"('doubtful', 'determined')",-0.446804,-0.5582337,-0.1114297
68,-0.11962241,-0.0145722255,"('dependent', 'independent')",-0.1196224,-0.0145722,0.1050502
69,-1.7478049,-1.7097586,"('lazy', 'industrious')",-1.7478049,-1.7097586,0.0380463
70,1.4556478,1.6237313,"('lethargic', 'energetic')",1.4556478,1.6237313,0.1680835
71,0.6143135,0.713956,"('diffident', 'self-confident')",0.6143135,0.713956,0.0996425
72,0.7905297,0.89036405,"('unambitious', 'ambitious')",0.7905297,0.8903641,0.0998344
73,-3.37436,-3.1453724,"('helpless', 'self-reliant')",-3.3743601,-3.1453724,0.2289877
74,0.33175966,0.29714134,"('undedicated', 'dedicated')",0.3317597,0.2971413,-0.0346184
75,-1.3062004,-1.0511417,"('meek', 'impulsive')",-1.3062004,-1.0511417,0.2550587
76,1.0322331,1.0305333,"('anxious', 'daring')",1.0322331,1.0305333,-0.0016998
77,-0.41817534,-0.5303494,"('unmotivated', 'motivated')",-0.4181753,-0.5303494,-0.1121741
78,0.027429555,-0.09091134,"('nonresilient', 'resilient')",0.0274296,-0.0909113,-0.1183409
79,-0.1371536,-0.03491769,"('wavering', 'unwavering')",-0.1371536,-0.0349177,0.1022359
80,0.11977382,0.09843367,"('dominated', 'dominating')",0.1197738,0.0984337,-0.0213401
81,0.41086322,0.41068512,"('submissive', 'aggressive')",0.4108632,0.4106851,-0.0001781
82,6.708821,6.957432,"('poor', 'rich')",6.7088208,6.9574318,0.248611
83,-0.11852085,-0.18470958,"('powerless', 'powerful')",-0.1185208,-0.1847096,-0.0661888
84,0.5117987,0.50423694,"('inferior', 'superior')",0.5117987,0.5042369,-0.0075618
85,-1.0138204,-1.0996733,"('insignificant', 'prestigious')",-1.0138204,-1.0996733,-0.0858529
86,0.6877494,0.7723877,"('uninfluential', 'influential')",0.6877494,0.7723877,0.0846383
87,0.27522275,0.46251634,"('unsuccessful', 'successful')",0.2752227,0.4625163,0.1872936
88,0.25047827,0.3266743,"('low', 'eminent')",0.2504783,0.3266743,0.076196
