,textual_male,textual_female,tuple,average_male,average_female,female-male
21,0.40160462,0.4430861,"('immoral', 'moral')",0.4016046,0.4430861,0.0414815
22,0.21338515,0.1592773,"('untrustworthy', 'trustworthy')",0.2133851,0.1592773,-0.0541078
23,6.3163824,6.349822,"('insincere', 'sincere')",6.3163824,6.349822,0.0334396
24,1.7464031,1.7025541,"('dishonest', 'honest')",1.7464031,1.7025541,-0.043849
25,0.17565462,0.2381874,"('egoistic', 'altruistic')",0.1756546,0.2381874,0.0625328
26,0.31113392,0.116173975,"('hardhearted', 'benevolent')",0.3111339,0.116174,-0.1949599
27,1.6751603,1.4127909,"('hardhearted', 'softhearted')",1.6751603,1.4127909,-0.2623694
28,1.0911683,0.9345958,"('disloyal', 'loyal')",1.0911683,0.9345958,-0.1565725
29,-0.25175273,-0.4357047,"('unfair', 'fair')",-0.2517527,-0.4357047,-0.183952
30,1.1924698,1.1683031,"('intolerant', 'tolerant')",1.1924698,1.1683031,-0.0241667
31,-1.4079156,-1.3604101,"('evil', 'good')",-1.4079156,-1.3604101,0.0475055
32,1.2433301,1.09515,"('unkind', 'kind')",1.2433301,1.09515,-0.1481801
33,-1.0029395,-0.8434862,"('wrong', 'right')",-1.0029395,-0.8434862,0.1594533
34,4.052209,4.281601,"('mean', 'honorable')",4.0522089,4.281601,0.2293921
35,-1.3858438,-1.5303472,"('corrupt', 'incorrupt')",-1.3858438,-1.5303472,-0.1445034
36,-0.9136388,-1.0289605,"('hostile', 'amicable')",-0.9136388,-1.0289605,-0.1153217
37,0.93040967,0.83162385,"('fake', 'genuine')",0.9304097,0.8316239,-0.0987858
38,-0.29144216,-0.23961651,"('untruthful', 'truthful')",-0.2914422,-0.2396165,0.0518257
39,0.0536758,0.068392515,"('exploitative', 'cooperative')",0.0536758,0.0683925,0.0147167
40,-0.88338846,-1.0258989,"('stingy', 'generous')",-0.8833885,-1.0258989,-0.1425104
41,0.3910891,0.18217771,"('unforgiving', 'forgiving')",0.3910891,0.1821777,-0.2089114
42,-1.3132255,-1.4093217,"('unreliable', 'reliable')",-1.3132255,-1.4093217,-0.0960962
43,1.6469215,1.5976124,"('irresponsible', 'responsible')",1.6469215,1.5976124,-0.0493091
44,-1.0146534,-1.1336608,"('prejudiced', 'unprejudiced')",-1.0146534,-1.1336608,-0.1190074
45,0.6710923,0.4562194,"('incompetent', 'competent')",0.6710923,0.4562194,-0.2148729
46,-0.07043356,-0.1745965,"('uncompetitive', 'competitive')",-0.0704336,-0.1745965,-0.1041629
47,5.465841,5.6230354,"('stupid', 'smart')",5.4658408,5.6230354,0.1571946
48,1.0742121,0.95615494,"('unintelligent', 'intelligent')",1.0742121,0.9561549,-0.1180572
49,-0.4076346,-0.2661363,"('unable', 'able')",-0.4076346,-0.2661363,0.1414983
50,0.025942257,-0.043923628,"('clumsy', 'skillful')",0.0259423,-0.0439236,-0.0698659
51,0.47263148,0.41982853,"('uneducated', 'educated')",0.4726315,0.4198285,-0.052803
52,-0.5634969,-0.61811364,"('irrational', 'rational')",-0.5634969,-0.6181136,-0.0546167
53,0.33496156,0.27112305,"('uncreative', 'creative')",0.3349616,0.2711231,-0.0638385
54,0.7792469,0.8974527,"('incapable', 'capable')",0.7792469,0.8974527,0.1182058
55,1.1105958,1.071166,"('incompetent', 'clever')",1.1105958,1.071166,-0.0394298
56,0.71032226,0.7569452,"('impractical', 'practical')",0.7103223,0.7569452,0.0466229
57,-1.9488052,-2.103842,"('unimaginative', 'imaginative')",-1.9488052,-2.103842,-0.1550368
58,0.15653008,0.025852725,"('undiscriminating', 'discriminating')",0.1565301,0.0258527,-0.1306774
59,-0.1332334,-0.03623402,"('foolish', 'wise')",-0.1332334,-0.036234,0.0969994
60,0.6304255,0.77566147,"('inefficient', 'efficient')",0.6304255,0.7756615,0.145236
61,0.5661967,0.33461425,"('illogical', 'logical')",0.5661967,0.3346142,-0.2315825
62,1.3940806,1.4627397,"('incompetent', 'brilliant')",1.3940806,1.4627397,0.0686591
63,0.99139214,0.9655452,"('unperceptive', 'insightful')",0.9913921,0.9655452,-0.0258469
64,-5.4161773,-5.329533,"('shy', 'confident')",-5.4161773,-5.3295331,0.0866442
65,1.5014725,1.4142789,"('insecure', 'secure')",1.5014725,1.4142789,-0.0871936
66,-0.02309931,-0.109123096,"('inactive', 'active')",-0.0230993,-0.1091231,-0.0860238
67,-0.9197411,-0.7966101,"('doubtful', 'determined')",-0.9197411,-0.7966101,0.123131
68,-0.56556976,-0.5103302,"('dependent', 'independent')",-0.5655698,-0.5103302,0.0552396
69,-1.9879657,-1.8817586,"('lazy', 'industrious')",-1.9879657,-1.8817586,0.1062071
70,2.014566,1.8897165,"('lethargic', 'energetic')",2.0145659,1.8897165,-0.1248494
71,0.14216246,0.33324835,"('diffident', 'self-confident')",0.1421625,0.3332483,0.1910858
72,0.8901517,1.0181715,"('unambitious', 'ambitious')",0.8901517,1.0181715,0.1280198
73,-3.0022283,-2.8560903,"('helpless', 'self-reliant')",-3.0022283,-2.8560903,0.146138
74,0.08128168,-0.029067107,"('undedicated', 'dedicated')",0.0812817,-0.0290671,-0.1103488
75,-0.7860754,-0.6841717,"('meek', 'impulsive')",-0.7860754,-0.6841717,0.1019037
76,1.2950158,1.1770315,"('anxious', 'daring')",1.2950158,1.1770315,-0.1179843
77,-1.1063468,-1.0315901,"('unmotivated', 'motivated')",-1.1063468,-1.0315901,0.0747567
78,-0.31053948,-0.42560393,"('nonresilient', 'resilient')",-0.3105395,-0.4256039,-0.1150644
79,-0.14351903,-0.2212896,"('wavering', 'unwavering')",-0.143519,-0.2212896,-0.0777706
80,0.4183159,0.28645635,"('dominated', 'dominating')",0.4183159,0.2864563,-0.1318596
81,0.6418496,0.625615,"('submissive', 'aggressive')",0.6418496,0.625615,-0.0162346
82,6.0135193,6.1494226,"('poor', 'rich')",6.0135193,6.1494226,0.1359033
83,-0.52058214,-0.487185,"('powerless', 'powerful')",-0.5205821,-0.487185,0.0333971
84,0.11760573,0.0832136,"('inferior', 'superior')",0.1176057,0.0832136,-0.0343921
85,-1.601563,-1.5681846,"('insignificant', 'prestigious')",-1.601563,-1.5681846,0.0333784
86,0.5935493,0.5071127,"('uninfluential', 'influential')",0.5935493,0.5071127,-0.0864366
87,-0.1596686,-0.028572999,"('unsuccessful', 'successful')",-0.1596686,-0.028573,0.1310956
88,-0.23977293,-0.20009632,"('low', 'eminent')",-0.2397729,-0.2000963,0.0396766
